method,fold,size,query_source,gallery_source,protocol,scope,checkpoint_fingerprint,config_fingerprint,descriptor_fingerprint,query_id,articleType,ndcg_at_5,precision_any_at_5,precision_strict_at_5,tie_rate_at_5,ndcg_at_10,precision_any_at_10,precision_strict_at_10,tie_rate_at_10,ndcg_at_20,precision_any_at_20,precision_strict_at_20,tie_rate_at_20,recall_at_10,hit_rate_at_10,precision_at_10
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,46957,Perfume and Body Mist,0.58047517,1.00000000,0.00000000,0.00000000,0.53895621,0.70000000,0.00000000,0.00000000,0.58262375,0.70000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,46975,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,46979,Handbags,0.56560254,1.00000000,0.20000000,0.00000000,0.54257156,1.00000000,0.10000000,0.00000000,0.51075555,0.95000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,46987,Handbags,0.53968642,0.60000000,0.00000000,0.00000000,0.43870005,0.40000000,0.00000000,0.00000000,0.48709923,0.50000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47005,Kurtas,0.41520995,0.80000000,0.00000000,0.00000000,0.49217072,0.80000000,0.00000000,0.00000000,0.52098017,0.70000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47010,Kurtas,0.43439746,0.80000000,0.00000000,0.00000000,0.38603087,0.70000000,0.00000000,0.00000000,0.39235421,0.75000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47012,Kurtas,0.43439746,0.80000000,0.00000000,0.00000000,0.38313584,0.60000000,0.10000000,0.00000000,0.37079622,0.65000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47019,Kurtas,0.60699313,1.00000000,0.20000000,0.00000000,0.53762083,0.90000000,0.10000000,0.00000000,0.52149734,0.85000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47022,Kurtas,0.06560254,0.20000000,0.00000000,0.00000000,0.14512989,0.30000000,0.10000000,0.00000000,0.21447325,0.45000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47039,Kurtas,0.32740433,0.60000000,0.00000000,0.00000000,0.34879808,0.70000000,0.00000000,0.00000000,0.35108985,0.70000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47045,Salwar,0.28166313,0.40000000,0.00000000,0.00000000,0.31765983,0.40000000,0.00000000,0.00000000,0.47941877,0.60000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47047,Salwar,0.18322609,0.40000000,0.00000000,0.00000000,0.23001105,0.40000000,0.00000000,0.00000000,0.41464182,0.55000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47061,Patiala,0.72272657,0.60000000,0.00000000,0.00000000,0.54236402,0.40000000,0.00000000,0.00000000,0.54427129,0.45000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47066,Patiala,0.83041990,0.80000000,0.00000000,0.00000000,0.61728396,0.50000000,0.00000000,0.00000000,0.52362365,0.40000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47070,Patiala,0.74673665,1.00000000,0.00000000,0.00000000,0.59612716,0.60000000,0.00000000,0.00000000,0.51720103,0.45000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47072,Patiala,0.10907459,0.20000000,0.00000000,0.00000000,0.31112624,0.50000000,0.00000000,0.00000000,0.31574245,0.40000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47084,Flip Flops,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47090,Sandals,0.27657324,0.40000000,0.00000000,0.00000000,0.24731983,0.40000000,0.00000000,0.00000000,0.26795785,0.45000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47095,Flip Flops,0.00000000,0.00000000,0.00000000,0.00000000,0.03471561,0.10000000,0.00000000,0.00000000,0.02240432,0.05000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47110,Casual Shoes,0.23518264,0.40000000,0.00000000,0.00000000,0.21623823,0.30000000,0.10000000,0.00000000,0.31467600,0.55000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47113,Flip Flops,0.46835642,0.60000000,0.20000000,0.00000000,0.34061323,0.40000000,0.10000000,0.00000000,0.21982066,0.20000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47115,Sandals,0.06560254,0.20000000,0.00000000,0.00000000,0.14829670,0.40000000,0.00000000,0.00000000,0.18070591,0.40000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47122,Casual Shoes,0.25738572,0.60000000,0.00000000,0.00000000,0.27155041,0.60000000,0.00000000,0.00000000,0.27889255,0.60000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47131,Handbags,0.33041990,0.80000000,0.00000000,0.00000000,0.32501661,0.70000000,0.00000000,0.00000000,0.26271687,0.50000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47132,Handbags,0.69178318,1.00000000,0.40000000,0.00000000,0.62445416,1.00000000,0.20000000,0.00000000,0.50952162,0.75000000,0.15000000,0.10000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47168,Sports Shoes,0.00000000,0.00000000,0.00000000,0.00000000,0.10255833,0.20000000,0.10000000,0.00000000,0.13899900,0.30000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47183,Casual Shoes,0.56560254,1.00000000,0.20000000,0.00000000,0.54257156,1.00000000,0.10000000,0.00000000,0.41987660,0.70000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47224,Sandals,0.74562985,1.00000000,0.60000000,0.00000000,0.65623016,0.80000000,0.50000000,0.00000000,0.54640993,0.65000000,0.35000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47239,Casual Shoes,0.57303417,1.00000000,0.20000000,0.00000000,0.41105910,0.60000000,0.10000000,0.00000000,0.39080650,0.65000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47240,Casual Shoes,0.50000000,1.00000000,0.00000000,0.00000000,0.46331804,0.90000000,0.00000000,0.00000000,0.42096290,0.80000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47243,Casual Shoes,0.57303417,1.00000000,0.20000000,0.00000000,0.54739418,1.00000000,0.10000000,0.00000000,0.47873782,0.85000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47248,Casual Shoes,0.53510419,1.00000000,0.00000000,0.00000000,0.63947268,1.00000000,0.00000000,0.00000000,0.68215310,0.90000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47250,Briefs,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.53461063,1.00000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47255,Briefs,0.50000000,1.00000000,0.00000000,0.00000000,0.46331804,0.90000000,0.00000000,0.00000000,0.47632666,0.95000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47258,Briefs,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.51865338,1.00000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47266,Briefs,0.67259567,1.00000000,0.40000000,0.00000000,0.64512989,1.00000000,0.30000000,0.00000000,0.61285441,1.00000000,0.20000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47268,Briefs,0.60699313,1.00000000,0.20000000,0.00000000,0.63792358,1.00000000,0.30000000,0.00000000,0.61010020,0.95000000,0.25000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47274,Briefs,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47284,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.39072001,0.60000000,0.10000000,0.00000000,0.34199012,0.45000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47285,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.32446579,0.50000000,0.00000000,0.00000000,0.26236426,0.40000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47290,Wallets,0.24261428,0.40000000,0.00000000,0.00000000,0.26064803,0.50000000,0.00000000,0.00000000,0.26126128,0.50000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47294,Handbags,0.25437015,0.40000000,0.00000000,0.00000000,0.37980217,0.70000000,0.10000000,0.00000000,0.40377487,0.80000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47298,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.46818961,0.90000000,0.00000000,0.00000000,0.47947061,0.95000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47308,Clutches,0.00000000,0.00000000,0.00000000,0.00000000,0.07391475,0.20000000,0.00000000,0.00000000,0.07683572,0.15000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47316,Handbags,0.19178318,0.40000000,0.00000000,0.00000000,0.19098017,0.40000000,0.00000000,0.00000000,0.15949538,0.30000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47324,Wallets,0.56560254,1.00000000,0.20000000,0.00000000,0.54257156,1.00000000,0.10000000,0.00000000,0.49678521,0.80000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47335,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.53536146,1.00000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47336,Handbags,0.43439746,0.80000000,0.00000000,0.00000000,0.45742844,0.90000000,0.00000000,0.00000000,0.43731608,0.85000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47340,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47342,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.55726700,0.95000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47347,Handbags,0.16958010,0.20000000,0.00000000,0.00000000,0.11004588,0.10000000,0.00000000,0.00000000,0.14155456,0.20000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47348,Clutches,0.16958010,0.20000000,0.00000000,0.00000000,0.17366667,0.20000000,0.10000000,0.00000000,0.13256994,0.15000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47350,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.53555323,1.00000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47355,Handbags,0.41520995,0.80000000,0.00000000,0.00000000,0.34532394,0.60000000,0.00000000,0.00000000,0.36025382,0.65000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47360,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.51703149,1.00000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47364,Clutches,0.16958010,0.20000000,0.00000000,0.00000000,0.21300000,0.30000000,0.00000000,0.00000000,0.16159329,0.15000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47369,Mobile Pouch,0.30284670,0.40000000,0.00000000,0.00000000,0.22461013,0.20000000,0.00000000,0.00000000,0.18945604,0.15000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47373,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47376,Handbags,0.60699313,1.00000000,0.20000000,0.00000000,0.63436873,1.00000000,0.30000000,0.00000000,0.56968570,0.95000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47380,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.52825554,0.90000000,0.20000000,0.00000000,0.51823521,0.95000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47395,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.56980907,1.00000000,0.20000000,0.00000000,0.61550593,1.00000000,0.30000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47399,Handbags,0.08479005,0.20000000,0.00000000,0.00000000,0.08683334,0.20000000,0.00000000,0.00000000,0.07220855,0.15000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47411,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.53919913,1.00000000,0.10000000,0.00000000,0.52220605,0.95000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47419,Handbags,0.51175588,0.80000000,0.20000000,0.00000000,0.54589922,0.80000000,0.30000000,0.00000000,0.58584077,0.90000000,0.30000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47421,Handbags,0.57303417,1.00000000,0.20000000,0.00000000,0.58210979,1.00000000,0.20000000,0.00000000,0.57164435,1.00000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47429,Handbags,0.66958010,1.00000000,0.20000000,0.00000000,0.61004588,1.00000000,0.10000000,0.00000000,0.50172375,0.80000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47464,Flats,0.36136329,0.60000000,0.00000000,0.00000000,0.30393127,0.40000000,0.10000000,0.00000000,0.25146786,0.30000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47504,Innerwear Vests,0.34960741,0.60000000,0.00000000,0.00000000,0.28877581,0.40000000,0.00000000,0.00000000,0.29257941,0.35000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47512,Briefs,0.58047517,1.00000000,0.00000000,0.00000000,0.62736669,0.90000000,0.00000000,0.00000000,0.72881003,0.95000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47517,Briefs,0.58479005,1.00000000,0.20000000,0.00000000,0.58683334,1.00000000,0.20000000,0.00000000,0.55561626,0.95000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47527,Briefs,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.57159593,1.00000000,0.20000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47562,Heels,0.34217577,0.60000000,0.00000000,0.00000000,0.22204866,0.30000000,0.00000000,0.00000000,0.16311349,0.20000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47566,Heels,0.00000000,0.00000000,0.00000000,0.00000000,0.08228689,0.20000000,0.00000000,0.00000000,0.06171906,0.10000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47571,Heels,0.24261428,0.40000000,0.00000000,0.00000000,0.15744007,0.20000000,0.00000000,0.00000000,0.20935620,0.35000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47576,Heels,0.50000000,1.00000000,0.00000000,0.00000000,0.36366492,0.60000000,0.00000000,0.00000000,0.30508372,0.50000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47580,Heels,0.24562985,0.60000000,0.00000000,0.00000000,0.33980274,0.70000000,0.10000000,0.00000000,0.34335509,0.60000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47596,Heels,0.27657324,0.40000000,0.00000000,0.00000000,0.31581218,0.60000000,0.00000000,0.00000000,0.32670486,0.50000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47598,Heels,0.38125099,0.60000000,0.20000000,0.00000000,0.28053292,0.40000000,0.10000000,0.00000000,0.25506392,0.40000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47602,Flats,0.55314647,0.40000000,0.40000000,0.00000000,0.46440757,0.40000000,0.30000000,0.00000000,0.33291411,0.30000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,teacher,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,47610,Heels,0.26481736,0.60000000,0.00000000,0.00000000,0.34738256,0.80000000,0.00000000,0.00000000,0.40323840,0.70000000,0.00000000,0.00000000,,,
