method,fold,size,query_source,gallery_source,protocol,scope,checkpoint_fingerprint,config_fingerprint,descriptor_fingerprint,query_id,articleType,ndcg_at_5,precision_any_at_5,precision_strict_at_5,tie_rate_at_5,ndcg_at_10,precision_any_at_10,precision_strict_at_10,tie_rate_at_10,ndcg_at_20,precision_any_at_20,precision_strict_at_20,tie_rate_at_20,recall_at_10,hit_rate_at_10,precision_at_10
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36873,Tshirts,0.61874901,0.80000000,0.40000000,0.00000000,0.46514656,0.50000000,0.30000000,0.00000000,0.40831576,0.50000000,0.20000000,0.10000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36886,Belts,0.91520995,1.00000000,0.80000000,0.00000000,0.88003955,1.00000000,0.70000000,0.00000000,0.84980628,1.00000000,0.65000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36894,Watches,0.60699313,1.00000000,0.20000000,0.00000000,0.56943122,1.00000000,0.10000000,0.00000000,0.61886169,1.00000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36897,Watches,0.39300687,0.80000000,0.00000000,0.00000000,0.43056878,0.90000000,0.00000000,0.00000000,0.47336950,0.95000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36899,Watches,0.61643363,0.80000000,0.60000000,0.00000000,0.57555746,0.90000000,0.30000000,0.00000000,0.56741569,0.95000000,0.20000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36907,Wallets,0.92696583,1.00000000,0.80000000,0.00000000,0.91592386,1.00000000,0.80000000,0.00000000,0.85643704,1.00000000,0.65000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36921,Wallets,0.75738572,1.00000000,0.60000000,0.00000000,0.69883612,1.00000000,0.40000000,0.00000000,0.69967623,1.00000000,0.40000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36974,Clutches,0.27657324,0.40000000,0.00000000,0.00000000,0.35884521,0.50000000,0.20000000,0.00000000,0.28182704,0.35000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36977,Clutches,0.42696583,0.80000000,0.00000000,0.00000000,0.45671149,0.70000000,0.20000000,0.00000000,0.45185041,0.65000000,0.25000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36983,Clutches,0.50000000,1.00000000,0.00000000,0.00000000,0.43347399,0.80000000,0.00000000,0.00000000,0.33253874,0.50000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36988,Clutches,0.51918751,0.80000000,0.20000000,0.00000000,0.48260734,0.70000000,0.20000000,0.00000000,0.40130726,0.50000000,0.20000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,36996,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.50607202,0.90000000,0.10000000,0.00000000,0.46823382,0.85000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37000,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.55560070,1.00000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37056,Belts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.55647185,1.00000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37058,Belts,0.50000000,1.00000000,0.00000000,0.00000000,0.53668196,1.00000000,0.10000000,0.00000000,0.58281895,1.00000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37062,Belts,0.50000000,1.00000000,0.00000000,0.00000000,0.53181039,1.00000000,0.10000000,0.00000000,0.57931991,1.00000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37065,Belts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.57542694,1.00000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37073,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.53181039,1.00000000,0.10000000,0.00000000,0.52095253,0.95000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37079,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.46080087,0.90000000,0.00000000,0.00000000,0.47470216,0.95000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37102,Trousers,0.44916891,0.60000000,0.20000000,0.00000000,0.43192064,0.60000000,0.20000000,0.00000000,0.37111575,0.50000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37129,Shirts,0.66958010,1.00000000,0.20000000,0.40000000,0.64924502,1.00000000,0.20000000,0.20000000,0.63110435,1.00000000,0.20000000,0.10000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37144,Shirts,0.57303417,1.00000000,0.20000000,0.00000000,0.68980128,1.00000000,0.50000000,0.20000000,0.71025662,1.00000000,0.50000000,0.10000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37152,Tshirts,0.72342676,1.00000000,0.60000000,0.40000000,0.57846268,0.80000000,0.30000000,0.20000000,0.46160262,0.55000000,0.15000000,0.30000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37154,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.46818961,0.90000000,0.00000000,0.00000000,0.40729719,0.65000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37172,Shorts,0.43439746,0.80000000,0.00000000,0.40000000,0.38154735,0.70000000,0.00000000,0.70000000,0.44205607,0.75000000,0.15000000,0.70000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37185,Tops,0.63766206,0.80000000,0.00000000,0.00000000,0.62964684,0.70000000,0.00000000,0.00000000,0.59231989,0.60000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37229,Belts,0.65782423,1.00000000,0.40000000,0.00000000,0.70562509,1.00000000,0.50000000,0.00000000,0.68463209,1.00000000,0.40000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37231,Belts,0.67259567,1.00000000,0.40000000,0.00000000,0.75085503,1.00000000,0.60000000,0.00000000,0.73091085,1.00000000,0.50000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37235,Wallets,0.56560254,1.00000000,0.20000000,0.00000000,0.67890664,1.00000000,0.50000000,0.00000000,0.72171129,1.00000000,0.55000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37237,Flats,0.10699313,0.20000000,0.00000000,0.00000000,0.06943122,0.10000000,0.00000000,0.00000000,0.04480864,0.05000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37245,Casual Shoes,0.31997269,0.60000000,0.00000000,0.00000000,0.31084835,0.60000000,0.00000000,0.00000000,0.31085232,0.60000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37252,Casual Shoes,0.50000000,1.00000000,0.00000000,0.00000000,0.46200132,0.80000000,0.10000000,0.00000000,0.44065437,0.80000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37253,Casual Shoes,0.16958010,0.20000000,0.00000000,0.00000000,0.32477923,0.60000000,0.10000000,0.00000000,0.37019949,0.75000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37254,Casual Shoes,0.50000000,1.00000000,0.00000000,0.00000000,0.56784272,1.00000000,0.20000000,0.00000000,0.50737510,0.90000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37282,Tshirts,0.44615334,0.40000000,0.20000000,0.00000000,0.28952299,0.20000000,0.10000000,0.00000000,0.27296895,0.25000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37297,Watches,0.81997269,1.00000000,0.60000000,0.00000000,0.84397546,1.00000000,0.70000000,0.00000000,0.84381146,1.00000000,0.70000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37309,Watches,0.93439746,1.00000000,0.80000000,0.00000000,0.84683173,1.00000000,0.60000000,0.00000000,0.81488250,1.00000000,0.55000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37314,Watches,0.76481736,1.00000000,0.60000000,0.00000000,0.74324592,1.00000000,0.50000000,0.00000000,0.81564592,1.00000000,0.70000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37316,Watches,0.67259567,1.00000000,0.40000000,0.00000000,0.65120192,1.00000000,0.30000000,0.00000000,0.63271087,1.00000000,0.25000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37320,Watches,0.50000000,1.00000000,0.00000000,0.00000000,0.53668196,1.00000000,0.10000000,0.00000000,0.52367334,1.00000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37321,Watches,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.46359162,0.90000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37322,Watches,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37328,Watches,0.69178318,1.00000000,0.40000000,0.00000000,0.65916977,1.00000000,0.30000000,0.00000000,0.60272298,1.00000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37332,Watches,0.75437015,1.00000000,0.40000000,0.00000000,0.76827679,1.00000000,0.50000000,0.00000000,0.72426240,1.00000000,0.40000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37378,Tshirts,0.48522856,0.40000000,0.40000000,0.00000000,0.34959574,0.30000000,0.20000000,0.00000000,0.36600107,0.45000000,0.20000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37407,Handbags,0.53510419,1.00000000,0.00000000,0.00000000,0.63947268,1.00000000,0.00000000,0.00000000,0.73321811,1.00000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37423,Handbags,0.60699313,1.00000000,0.20000000,0.00000000,0.56943122,1.00000000,0.10000000,0.00000000,0.56256365,1.00000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37477,Watches,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.53624302,1.00000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37479,Watches,0.50000000,1.00000000,0.00000000,0.00000000,0.61059671,1.00000000,0.30000000,0.00000000,0.58749525,0.95000000,0.25000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37480,Watches,0.50000000,1.00000000,0.00000000,0.00000000,0.56980907,1.00000000,0.20000000,0.00000000,0.56290281,0.95000000,0.20000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37482,Watches,0.73518264,1.00000000,0.40000000,0.00000000,0.65261744,1.00000000,0.20000000,0.00000000,0.63586478,1.00000000,0.20000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37484,Watches,0.80821682,1.00000000,0.60000000,0.00000000,0.70001162,1.00000000,0.30000000,0.00000000,0.66283120,1.00000000,0.25000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37489,Watches,0.66958010,1.00000000,0.20000000,0.00000000,0.70969900,1.00000000,0.40000000,0.00000000,0.75964855,1.00000000,0.55000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37506,Watches,0.66958010,1.00000000,0.20000000,0.00000000,0.64963306,0.90000000,0.30000000,0.00000000,0.64786753,0.95000000,0.30000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37520,Shorts,0.58047517,1.00000000,0.00000000,0.60000000,0.68073515,1.00000000,0.00000000,0.80000000,0.69144809,0.85000000,0.00000000,0.70000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37522,Shorts,0.50000000,1.00000000,0.00000000,0.60000000,0.46818961,0.90000000,0.00000000,0.80000000,0.44349093,0.85000000,0.00000000,0.80000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37524,Rompers,1.00000000,1.00000000,0.00000000,0.00000000,0.92165148,0.80000000,0.00000000,0.00000000,0.92165148,0.40000000,0.00000000,0.40000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37527,Rompers,1.00000000,1.00000000,0.00000000,0.00000000,0.69302219,0.50000000,0.00000000,0.20000000,0.81670226,0.35000000,0.00000000,0.15000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37529,Innerwear Vests,0.55937733,0.80000000,0.00000000,0.00000000,0.41486936,0.40000000,0.00000000,0.20000000,0.29541550,0.20000000,0.00000000,0.50000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37533,Innerwear Vests,0.44062267,0.60000000,0.00000000,0.40000000,0.32679344,0.30000000,0.00000000,0.50000000,0.26035560,0.20000000,0.00000000,0.45000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37545,Innerwear Vests,0.54980755,0.80000000,0.00000000,0.00000000,0.40777180,0.40000000,0.00000000,0.20000000,0.29036155,0.20000000,0.00000000,0.45000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37550,Booties,1.00000000,1.00000000,0.00000000,0.00000000,0.90837456,0.60000000,0.00000000,0.00000000,0.97429333,0.35000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37556,Gloves,0.47787067,0.60000000,0.00000000,0.00000000,0.34036847,0.30000000,0.00000000,0.00000000,0.31065373,0.20000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37566,Tshirts,0.30821682,0.60000000,0.00000000,0.40000000,0.34241872,0.70000000,0.00000000,0.20000000,0.32942187,0.65000000,0.00000000,0.60000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37568,Tshirts,0.30821682,0.60000000,0.00000000,0.40000000,0.37554584,0.80000000,0.00000000,0.40000000,0.33155059,0.65000000,0.00000000,0.35000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37571,Tops,0.00000000,0.00000000,0.00000000,0.40000000,0.00000000,0.00000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.50000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37575,Booties,1.00000000,1.00000000,0.00000000,0.00000000,0.90837456,0.60000000,0.00000000,0.00000000,0.90837456,0.30000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37578,Gloves,0.41305474,0.40000000,0.00000000,0.00000000,0.34634690,0.30000000,0.00000000,0.00000000,0.31300917,0.20000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37588,Tshirts,0.50000000,1.00000000,0.00000000,0.80000000,0.50000000,1.00000000,0.00000000,0.70000000,0.51703149,1.00000000,0.05000000,0.55000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37595,Tshirts,0.86136329,1.00000000,0.60000000,0.40000000,0.76762716,1.00000000,0.40000000,0.50000000,0.68888698,1.00000000,0.25000000,0.60000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37600,Tshirts,0.77657324,1.00000000,0.40000000,0.00000000,0.67947711,1.00000000,0.20000000,0.00000000,0.63502098,1.00000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37607,Tshirts,0.35123899,0.40000000,0.00000000,0.00000000,0.36721011,0.40000000,0.00000000,0.40000000,0.44550063,0.50000000,0.00000000,0.45000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37620,Tshirts,0.50000000,1.00000000,0.00000000,1.00000000,0.50000000,1.00000000,0.00000000,0.80000000,0.55869249,0.95000000,0.20000000,0.75000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37622,Tshirts,0.80821682,1.00000000,0.60000000,0.40000000,0.73313874,1.00000000,0.40000000,0.40000000,0.72207527,1.00000000,0.40000000,0.40000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37624,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.20000000,0.46711211,0.90000000,0.00000000,0.25000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37637,Tshirts,0.27657324,0.40000000,0.00000000,0.40000000,0.25339185,0.40000000,0.00000000,0.40000000,0.22109842,0.30000000,0.00000000,0.40000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37640,Clutches,0.18002731,0.40000000,0.00000000,0.00000000,0.17362349,0.30000000,0.00000000,0.00000000,0.20260675,0.30000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37650,Wallets,0.50000000,1.00000000,0.00000000,0.00000000,0.57892822,1.00000000,0.00000000,0.00000000,0.60841384,0.85000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37654,Socks,0.60699313,1.00000000,0.20000000,0.00000000,0.69066689,1.00000000,0.10000000,0.00000000,0.76798553,1.00000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37655,Socks,0.50000000,1.00000000,0.00000000,0.00000000,0.54209635,0.90000000,0.00000000,0.00000000,0.65260959,0.95000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37686,Backpacks,0.43439746,0.80000000,0.00000000,0.00000000,0.53330954,0.90000000,0.20000000,0.00000000,0.53887197,0.95000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37688,Backpacks,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.53568486,1.00000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,v1,v1,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,37693,Backpacks,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.55305995,1.00000000,0.15000000,0.00000000,,,
