family,tuning_id,experiment_id,run_id,fold,history_sha256,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_macro_f1
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f3-s2753-41548f0fa802,3,f6751bf783b8420d73d2d6876fd350172932492a982cf5186a7a1a1fef6188bc,4,0.0006123273863844729,0.7705874004623514,0.7931701298979402,0.6525190839694657,0.6014240025941323
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f3-s2753-41548f0fa802,3,f6751bf783b8420d73d2d6876fd350172932492a982cf5186a7a1a1fef6188bc,5,0.0003898069856852607,0.7345841957044862,0.7011738755502773,0.7048854961832061,0.6839242066991097
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f3-s2753-41548f0fa802,3,f6751bf783b8420d73d2d6876fd350172932492a982cf5186a7a1a1fef6188bc,6,0.00018911166289971543,0.7001017555568854,0.6973564188989975,0.7067175572519084,0.6823905421192751
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f3-s2753-41548f0fa802,3,f6751bf783b8420d73d2d6876fd350172932492a982cf5186a7a1a1fef6188bc,7,4.999158807212123e-05,0.67112519125472,0.673429326073814,0.7198473282442748,0.7013029816062569
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f3-s2753-41548f0fa802,3,f6751bf783b8420d73d2d6876fd350172932492a982cf5186a7a1a1fef6188bc,8,1.1982178318437065e-09,0.6503162968114592,0.6628292066359338,0.7248854961832061,0.7070831089809126
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f4-s2753-a5b09ce0eb52,4,a201727ef1de966fd973c56128e528f6f83ec3b09fc6f659fd8f2f89551ab7ae,1,0.001,1.0201589717291168,1.2695021889876388,0.39056776556776557,0.38683668394204457
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f4-s2753-a5b09ce0eb52,4,a201727ef1de966fd973c56128e528f6f83ec3b09fc6f659fd8f2f89551ab7ae,2,0.0009509582968606136,0.8685411125288443,0.8268467235186744,0.6486568986568987,0.6051626104564325
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f4-s2753-a5b09ce0eb52,4,a201727ef1de966fd973c56128e528f6f83ec3b09fc6f659fd8f2f89551ab7ae,3,0.0008125999706052518,0.8028379390359921,0.7979236551547952,0.6717032967032966,0.6613304554059001
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f4-s2753-a5b09ce0eb52,4,a201727ef1de966fd973c56128e528f6f83ec3b09fc6f659fd8f2f89551ab7ae,4,0.0006123273863844729,0.7666347211728792,0.7957192336974418,0.6465201465201466,0.6236634164311103
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f4-s2753-a5b09ce0eb52,4,a201727ef1de966fd973c56128e528f6f83ec3b09fc6f659fd8f2f89551ab7ae,5,0.0003898069856852607,0.7338187340279444,0.7790239325955383,0.6834554334554335,0.6700873098293129
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f4-s2753-a5b09ce0eb52,4,a201727ef1de966fd973c56128e528f6f83ec3b09fc6f659fd8f2f89551ab7ae,6,0.00018911166289971543,0.7066200342047675,0.7231759526499607,0.7002442002442002,0.6903223849451613
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f4-s2753-a5b09ce0eb52,4,a201727ef1de966fd973c56128e528f6f83ec3b09fc6f659fd8f2f89551ab7ae,7,4.999158807212123e-05,0.6704719064390472,0.7020906564371344,0.7071123321123322,0.6921655683661664
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f4-s2753-a5b09ce0eb52,4,a201727ef1de966fd973c56128e528f6f83ec3b09fc6f659fd8f2f89551ab7ae,8,1.1982178318437065e-09,0.6524534545633239,0.6910557612976894,0.7161172161172161,0.702654828196052
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f0-s2753-6dde616c1e5e,0,14a55f1842c9904300000a3fa1b35fa83410652922878675d9c5aa707d89dddb,1,0.0003,1.0368103294255546,1.055935731789538,0.5541984732824428,0.46521051784089057
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f0-s2753-6dde616c1e5e,0,14a55f1842c9904300000a3fa1b35fa83410652922878675d9c5aa707d89dddb,2,0.00028528748905818404,0.8463804216092449,0.8306231724396916,0.6459541984732824,0.6270401243884047
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f0-s2753-6dde616c1e5e,0,14a55f1842c9904300000a3fa1b35fa83410652922878675d9c5aa707d89dddb,3,0.00024377999118157552,0.7836486084385782,1.5409645115874195,0.32778625954198476,0.22369938905803421
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f0-s2753-6dde616c1e5e,0,14a55f1842c9904300000a3fa1b35fa83410652922878675d9c5aa707d89dddb,4,0.00018369821591534186,0.7454053779706215,0.8024451813170018,0.6563358778625954,0.6002956789281234
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f0-s2753-6dde616c1e5e,0,14a55f1842c9904300000a3fa1b35fa83410652922878675d9c5aa707d89dddb,5,0.0001169420957055782,0.7085568318156638,0.7487848273033404,0.6810687022900763,0.6763224976189726
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f0-s2753-6dde616c1e5e,0,14a55f1842c9904300000a3fa1b35fa83410652922878675d9c5aa707d89dddb,6,5.6733498869914624e-05,0.6771858159956102,0.6917848840651621,0.709618320610687,0.6995474815592618
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f0-s2753-6dde616c1e5e,0,14a55f1842c9904300000a3fa1b35fa83410652922878675d9c5aa707d89dddb,7,1.4997476421636368e-05,0.6493853430404412,0.6707673918381902,0.7206106870229008,0.7029720347017674
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f0-s2753-6dde616c1e5e,0,14a55f1842c9904300000a3fa1b35fa83410652922878675d9c5aa707d89dddb,8,3.594653495531119e-10,0.629811545712745,0.675979210620618,0.720763358778626,0.7044042130089941
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f1-s2753-a797f5c052fe,1,f81e54d09194d5a4c7958f500f08a72bead64afc53c8b73c633ccfa8f3a4ed0e,1,0.0003,1.051098063223035,0.9500008660261002,0.5997557624790109,0.5052234891683677
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f1-s2753-a797f5c052fe,1,f81e54d09194d5a4c7958f500f08a72bead64afc53c8b73c633ccfa8f3a4ed0e,2,0.00028528748905818404,0.8429445213793288,0.8552608790697532,0.6334910700656389,0.6281328756387814
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f1-s2753-a797f5c052fe,1,f81e54d09194d5a4c7958f500f08a72bead64afc53c8b73c633ccfa8f3a4ed0e,3,0.00024377999118157552,0.7747662477607573,0.9256633362175399,0.6087620210654862,0.5481320948907082
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f1-s2753-a797f5c052fe,1,f81e54d09194d5a4c7958f500f08a72bead64afc53c8b73c633ccfa8f3a4ed0e,4,0.00018369821591534186,0.7372432813945776,0.7628513342041111,0.6867653793313998,0.6562159390782927
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f1-s2753-a797f5c052fe,1,f81e54d09194d5a4c7958f500f08a72bead64afc53c8b73c633ccfa8f3a4ed0e,5,0.0001169420957055782,0.7072590666798706,0.7360829594498862,0.6914974813005648,0.6574363456125959
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f1-s2753-a797f5c052fe,1,f81e54d09194d5a4c7958f500f08a72bead64afc53c8b73c633ccfa8f3a4ed0e,6,5.6733498869914624e-05,0.6739843214534547,0.7164283306648523,0.7023355212944589,0.6853600766154869
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f1-s2753-a797f5c052fe,1,f81e54d09194d5a4c7958f500f08a72bead64afc53c8b73c633ccfa8f3a4ed0e,7,1.4997476421636368e-05,0.6491667691118599,0.6856260763618022,0.7209586322698824,0.7027805061091463
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f1-s2753-a797f5c052fe,1,f81e54d09194d5a4c7958f500f08a72bead64afc53c8b73c633ccfa8f3a4ed0e,8,3.594653495531119e-10,0.6291834411662223,0.6876365337694279,0.7194321477637002,0.6983499220437368
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f2-s2753-c0de62f1594e,2,6ec44de2b091d3b7afc4847c6157dad0e951d7450bf8804f84ed396f8d5c960e,1,0.0003,1.0434178602685,1.0545923189807485,0.556030534351145,0.31598750850960866
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f2-s2753-c0de62f1594e,2,6ec44de2b091d3b7afc4847c6157dad0e951d7450bf8804f84ed396f8d5c960e,2,0.00028528748905818404,0.8440107156228315,0.7759640375712445,0.683969465648855,0.6778992315253423
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f2-s2753-c0de62f1594e,2,6ec44de2b091d3b7afc4847c6157dad0e951d7450bf8804f84ed396f8d5c960e,3,0.00024377999118157552,0.7793507456292689,0.7408990797923721,0.6868702290076336,0.6748500564448836
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f2-s2753-c0de62f1594e,2,6ec44de2b091d3b7afc4847c6157dad0e951d7450bf8804f84ed396f8d5c960e,4,0.00018369821591534186,0.7443979812597394,0.7179531924233182,0.7129770992366412,0.6929571168831276
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f2-s2753-c0de62f1594e,2,6ec44de2b091d3b7afc4847c6157dad0e951d7450bf8804f84ed396f8d5c960e,5,0.0001169420957055782,0.707189746941746,0.706014044885417,0.716793893129771,0.6975037674287232
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f2-s2753-c0de62f1594e,2,6ec44de2b091d3b7afc4847c6157dad0e951d7450bf8804f84ed396f8d5c960e,6,5.6733498869914624e-05,0.6788844373150372,0.682093413913523,0.7314503816793894,0.7128780166822808
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f2-s2753-c0de62f1594e,2,6ec44de2b091d3b7afc4847c6157dad0e951d7450bf8804f84ed396f8d5c960e,7,1.4997476421636368e-05,0.6502387987740716,0.6692243171739214,0.7370992366412213,0.7225987478026454
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f2-s2753-c0de62f1594e,2,6ec44de2b091d3b7afc4847c6157dad0e951d7450bf8804f84ed396f8d5c960e,8,3.594653495531119e-10,0.6345598823591183,0.6699574815407964,0.7384732824427481,0.7250995169084534
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f3-s2753-dc95a41dc6c7,3,2c9555c1dfe72ceab4bf50a926e84d8e66d44ca41dff00eee9d9cf378f185fe0,1,0.0003,1.05421658586201,0.93257780115113,0.5763358778625954,0.5252128184974192
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f3-s2753-dc95a41dc6c7,3,2c9555c1dfe72ceab4bf50a926e84d8e66d44ca41dff00eee9d9cf378f185fe0,2,0.00028528748905818404,0.8551888501480809,1.093909404851098,0.5966412213740458,0.4746292137577607
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f3-s2753-dc95a41dc6c7,3,2c9555c1dfe72ceab4bf50a926e84d8e66d44ca41dff00eee9d9cf378f185fe0,3,0.00024377999118157552,0.7876753165481409,0.9277462349593184,0.59206106870229,0.610179576525459
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f3-s2753-dc95a41dc6c7,3,2c9555c1dfe72ceab4bf50a926e84d8e66d44ca41dff00eee9d9cf378f185fe0,4,0.00018369821591534186,0.7493290347356548,0.7271350120497114,0.6909923664122137,0.6661980991542175
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f3-s2753-dc95a41dc6c7,3,2c9555c1dfe72ceab4bf50a926e84d8e66d44ca41dff00eee9d9cf378f185fe0,5,0.0001169420957055782,0.7169523461080756,0.7042112219606647,0.7007633587786259,0.6813139040580223
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f3-s2753-dc95a41dc6c7,3,2c9555c1dfe72ceab4bf50a926e84d8e66d44ca41dff00eee9d9cf378f185fe0,6,5.6733498869914624e-05,0.6815159740836704,0.6932415520962868,0.7099236641221374,0.6906502829783556
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f3-s2753-dc95a41dc6c7,3,2c9555c1dfe72ceab4bf50a926e84d8e66d44ca41dff00eee9d9cf378f185fe0,7,1.4997476421636368e-05,0.6566248371578994,0.6711057863617671,0.7161832061068703,0.7007740504627281
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f3-s2753-dc95a41dc6c7,3,2c9555c1dfe72ceab4bf50a926e84d8e66d44ca41dff00eee9d9cf378f185fe0,8,3.594653495531119e-10,0.6389917013176851,0.6641729765174953,0.7227480916030534,0.7080799818420351
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f4-s2753-3e92750d326a,4,0583cbde0a46f5888d0d05ad798849aba1644632ea3f29a7e6450a701dfcabde,1,0.0003,1.051336865671527,0.962899615549197,0.5570818070818071,0.4881064932020329
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f4-s2753-3e92750d326a,4,0583cbde0a46f5888d0d05ad798849aba1644632ea3f29a7e6450a701dfcabde,2,0.00028528748905818404,0.8443733185426201,0.8360485791141151,0.637057387057387,0.578426447976772
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f4-s2753-3e92750d326a,4,0583cbde0a46f5888d0d05ad798849aba1644632ea3f29a7e6450a701dfcabde,3,0.00024377999118157552,0.7758193030543357,0.82648014360004,0.6478937728937729,0.6483572884552178
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f4-s2753-3e92750d326a,4,0583cbde0a46f5888d0d05ad798849aba1644632ea3f29a7e6450a701dfcabde,4,0.00018369821591534186,0.7404999532552535,0.776722003615965,0.6674297924297924,0.6333044590021326
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f4-s2753-3e92750d326a,4,0583cbde0a46f5888d0d05ad798849aba1644632ea3f29a7e6450a701dfcabde,5,0.0001169420957055782,0.7103380025545561,0.6997744090973385,0.7092490842490843,0.6972891275226071
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f4-s2753-3e92750d326a,4,0583cbde0a46f5888d0d05ad798849aba1644632ea3f29a7e6450a701dfcabde,6,5.6733498869914624e-05,0.6813609313520783,0.7053649567422413,0.7054334554334555,0.6917388121069845
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f4-s2753-3e92750d326a,4,0583cbde0a46f5888d0d05ad798849aba1644632ea3f29a7e6450a701dfcabde,7,1.4997476421636368e-05,0.650402107182716,0.7063296551523919,0.7023809523809523,0.6862673784710706
C2,T2,g2-t2-c2-resnet18,g2-t2-c2-resnet18-f4-s2753-3e92750d326a,4,0583cbde0a46f5888d0d05ad798849aba1644632ea3f29a7e6450a701dfcabde,8,3.594653495531119e-10,0.6352282194234793,0.6871984485668723,0.7144383394383395,0.7003033063757035
