scope,fold,size,width,height,query_source,gallery_source,protocol,query_transform_seconds,gallery_transform_seconds,query_source_bytes,gallery_source_bytes,feature_bytes_per_image,uint8_tensor_bytes_per_image,float32_tensor_bytes_per_image,metric,k,aggregation,value,query_count,class_count
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,10,query_mean,0.26456044,6552,101
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,10,article_type_macro,0.11107370,6552,101
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,query_mean,0.03657867,6553,102
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,article_type_macro,0.02535948,6553,102
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,20,query_mean,0.48147205,6552,101
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,20,article_type_macro,0.33830031,6552,101
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,20,query_mean,0.64902320,6552,101
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,20,article_type_macro,0.33012561,6552,101
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,20,query_mean,0.24073565,6552,101
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,20,article_type_macro,0.09296080,6552,101
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,20,query_mean,0.03749428,6553,102
development,0,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,20,article_type_macro,0.03268821,6553,102
development,0,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,coverage,10,query_mean,0.40149550,6553,
development,0,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,query_mean,0.03093240,6553,
development,0,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,recall,10,query_mean,0.36577513,2631,
development,0,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,hit_rate,10,query_mean,0.65944508,2631,
development,0,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision,10,query_mean,0.18133789,2631,
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,5,query_mean,0.51175979,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,5,article_type_macro,0.36480700,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,5,query_mean,0.70463980,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,5,article_type_macro,0.44480839,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,5,query_mean,0.28067766,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,5,article_type_macro,0.12404338,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,5,query_mean,0.03207691,6553,102
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,5,article_type_macro,0.02106834,6553,102
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,10,query_mean,0.49356654,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,10,article_type_macro,0.34448224,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,10,query_mean,0.67416056,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,10,article_type_macro,0.38019544,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,10,query_mean,0.25840965,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,10,article_type_macro,0.10526515,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,query_mean,0.03688387,6553,102
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,article_type_macro,0.02709646,6553,102
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,20,query_mean,0.47547710,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,20,article_type_macro,0.33564581,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,20,query_mean,0.64239164,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,20,article_type_macro,0.32656533,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,20,query_mean,0.23513431,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,20,article_type_macro,0.09164659,6552,101
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,20,query_mean,0.03805890,6553,102
development,0,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,20,article_type_macro,0.03242256,6553,102
development,0,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,coverage,10,query_mean,0.40149550,6553,
development,0,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,query_mean,0.03169541,6553,
development,0,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,recall,10,query_mean,0.36468619,2631,
development,0,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,hit_rate,10,query_mean,0.65222349,2631,
development,0,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision,10,query_mean,0.18137590,2631,
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,5,query_mean,0.50887432,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,5,article_type_macro,0.34741032,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,5,query_mean,0.70229078,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,5,article_type_macro,0.42227608,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,5,query_mean,0.27999389,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,5,article_type_macro,0.11150837,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,5,query_mean,0.03116130,6553,111
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,5,article_type_macro,0.01631773,6553,111
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,10,query_mean,0.49142021,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,10,article_type_macro,0.33066244,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,10,query_mean,0.67437385,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,10,article_type_macro,0.36263940,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,10,query_mean,0.25774282,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,10,article_type_macro,0.09671595,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,query_mean,0.03366397,6553,111
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,article_type_macro,0.02081119,6553,111
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,20,query_mean,0.47296072,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,20,article_type_macro,0.31902957,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,20,query_mean,0.64241753,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,20,article_type_macro,0.30738474,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,20,query_mean,0.23373549,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,20,article_type_macro,0.08110261,6548,109
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,20,query_mean,0.03510606,6553,111
development,2,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,20,article_type_macro,0.02653039,6553,111
development,2,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,coverage,10,query_mean,0.39981688,6553,
development,2,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,query_mean,0.02960476,6553,
development,2,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,recall,10,query_mean,0.37047563,2620,
development,2,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,hit_rate,10,query_mean,0.65038168,2620,
development,2,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision,10,query_mean,0.16229008,2620,
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,5,query_mean,0.50386632,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,5,article_type_macro,0.34804475,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,5,query_mean,0.69755651,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,5,article_type_macro,0.42187766,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,5,query_mean,0.27409896,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,5,article_type_macro,0.11396846,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,5,query_mean,0.03018465,6553,111
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,5,article_type_macro,0.01870542,6553,111
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,10,query_mean,0.48633162,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,10,article_type_macro,0.33176056,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,10,query_mean,0.66849420,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,10,article_type_macro,0.36303224,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,10,query_mean,0.25316127,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,10,article_type_macro,0.09630470,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,query_mean,0.03407600,6553,111
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,article_type_macro,0.02337160,6553,111
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,20,query_mean,0.46805132,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,20,article_type_macro,0.31916709,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,20,query_mean,0.63666005,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,20,article_type_macro,0.30604059,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,20,query_mean,0.22986408,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,20,article_type_macro,0.08065737,6548,109
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,20,query_mean,0.03559438,6553,111
development,2,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,20,article_type_macro,0.02643995,6553,111
development,2,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,coverage,10,query_mean,0.39981688,6553,
development,2,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,query_mean,0.03001679,6553,
development,2,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,recall,10,query_mean,0.36744686,2620,
development,2,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,hit_rate,10,query_mean,0.65076336,2620,
development,2,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision,10,query_mean,0.16362595,2620,
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,5,query_mean,0.51352264,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,5,article_type_macro,0.37184292,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,5,query_mean,0.70932967,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,5,article_type_macro,0.45946451,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,5,query_mean,0.28251641,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,5,article_type_macro,0.13858672,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,5,query_mean,0.02911199,6554,107
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,5,article_type_macro,0.01988779,6554,107
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,10,query_mean,0.49720663,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,10,article_type_macro,0.35056290,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,10,query_mean,0.68069934,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,10,article_type_macro,0.39428619,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,10,query_mean,0.26142923,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,10,article_type_macro,0.11603886,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,query_mean,0.03188892,6554,107
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,article_type_macro,0.02531044,6554,107
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,20,query_mean,0.47977808,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,20,article_type_macro,0.33470337,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,20,query_mean,0.64893877,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,20,article_type_macro,0.33038111,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,20,query_mean,0.23807452,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,20,article_type_macro,0.09421129,6549,105
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,20,query_mean,0.03336131,6554,107
development,3,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,20,article_type_macro,0.03217019,6554,107
development,3,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,coverage,10,query_mean,0.39884040,6554,
development,3,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,query_mean,0.03780897,6554,
development,3,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,recall,10,query_mean,0.35795496,2614,
development,3,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,hit_rate,10,query_mean,0.63848508,2614,
development,3,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision,10,query_mean,0.15964040,2614,
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,5,query_mean,0.50789795,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,5,article_type_macro,0.36414773,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,5,query_mean,0.70319133,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,5,article_type_macro,0.45111172,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,5,query_mean,0.27475951,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,5,article_type_macro,0.13439708,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,5,query_mean,0.02941715,6554,107
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,5,article_type_macro,0.02142658,6554,107
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,10,query_mean,0.49141747,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,10,article_type_macro,0.34618019,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,10,query_mean,0.67439304,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,10,article_type_macro,0.38875230,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,10,query_mean,0.25504657,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,10,article_type_macro,0.11495020,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,query_mean,0.03248398,6554,107
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,article_type_macro,0.02494865,6554,107
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,20,query_mean,0.47438880,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,20,article_type_macro,0.33015824,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,20,query_mean,0.64274698,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,20,article_type_macro,0.32715099,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,20,query_mean,0.23360055,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,20,article_type_macro,0.09257306,6549,105
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,20,query_mean,0.03618401,6554,107
development,3,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,20,article_type_macro,0.03373238,6554,107
development,3,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,coverage,10,query_mean,0.39884040,6554,
development,3,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,query_mean,0.03953311,6554,
development,3,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,recall,10,query_mean,0.36416665,2614,
development,3,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,hit_rate,10,query_mean,0.64575363,2614,
development,3,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision,10,query_mean,0.16120888,2614,
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,5,query_mean,0.51306541,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,5,article_type_macro,0.38109044,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,5,query_mean,0.70779796,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,5,article_type_macro,0.45464294,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,5,query_mean,0.28243553,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,5,article_type_macro,0.13182259,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,5,query_mean,0.03596157,6557,109
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,5,article_type_macro,0.02767153,6557,109
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,10,query_mean,0.49518158,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,10,article_type_macro,0.35966903,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,10,query_mean,0.67968869,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,10,article_type_macro,0.38681585,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,10,query_mean,0.26003357,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,10,article_type_macro,0.11439650,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,query_mean,0.03631234,6557,109
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,article_type_macro,0.02973491,6557,109
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,20,query_mean,0.47768105,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,ndcg,20,article_type_macro,0.34949763,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,20,query_mean,0.64861895,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_any,20,article_type_macro,0.33050740,6553,106
