query_id,query_source,gallery_source,encoding_seconds,search_seconds,end_to_end_seconds
28326,teacher,v1,0.01686952,0.06958705,0.08645657
28328,teacher,v1,0.01663873,0.06906003,0.08569876
28329,teacher,v1,0.01672783,0.06932792,0.08605575
28331,teacher,v1,0.01670818,0.06939019,0.08609837
28333,teacher,v1,0.01674826,0.06915713,0.08590539
28393,teacher,v1,0.01661676,0.06956962,0.08618638
28394,teacher,v1,0.01657781,0.06873190,0.08530971
28395,teacher,v1,0.01656311,0.06886873,0.08543184
28396,teacher,v1,0.01653625,0.06916415,0.08570040
28397,teacher,v1,0.01663457,0.06970796,0.08634253
28398,teacher,v1,0.01649723,0.06914412,0.08564136
28399,teacher,v1,0.01664929,0.06934548,0.08599477
28400,teacher,v1,0.01656714,0.06895680,0.08552395
28401,teacher,v1,0.01647081,0.06897191,0.08544271
28402,teacher,v1,0.01657793,0.06883018,0.08540811
28403,teacher,v1,0.01663316,0.06874895,0.08538210
28430,teacher,v1,0.01730300,0.06905120,0.08635420
28434,teacher,v1,0.01674417,0.06882783,0.08557200
28438,teacher,v1,0.01713037,0.06815118,0.08528155
28462,teacher,v1,0.01705654,0.06836331,0.08541984
28475,teacher,v1,0.01721987,0.06819078,0.08541064
28483,teacher,v1,0.01750924,0.06817163,0.08568087
28501,teacher,v1,0.01746510,0.06860279,0.08606789
28503,teacher,v1,0.01671372,0.06849085,0.08520457
28504,teacher,v1,0.01677419,0.06854909,0.08532329
28516,teacher,v1,0.01723056,0.06865372,0.08588428
28526,teacher,v1,0.01725426,0.06873380,0.08598806
28527,teacher,v1,0.01704018,0.06870813,0.08574831
28534,teacher,v1,0.01680042,0.06870815,0.08550858
28535,teacher,v1,0.01699867,0.06826282,0.08526149
28538,teacher,v1,0.01704831,0.06813276,0.08518107
28543,teacher,v1,0.01693701,0.06839242,0.08532944
28545,teacher,v1,0.01679126,0.06854140,0.08533267
28552,teacher,v1,0.01696900,0.06852656,0.08549557
28568,teacher,v1,0.01687061,0.06801280,0.08488341
28569,teacher,v1,0.01718306,0.06822891,0.08541196
28573,teacher,v1,0.01711703,0.06841227,0.08552930
28584,teacher,v1,0.01710771,0.06823615,0.08534387
28585,teacher,v1,0.01741719,0.06831676,0.08573395
28586,teacher,v1,0.01741495,0.06832121,0.08573616
28589,teacher,v1,0.01667228,0.06832772,0.08500000
28591,teacher,v1,0.01665342,0.06797235,0.08462578
28595,teacher,v1,0.01661161,0.06847089,0.08508249
28596,teacher,v1,0.01662614,0.06874285,0.08536900
28603,teacher,v1,0.01671694,0.06848415,0.08520109
28614,teacher,v1,0.01666444,0.06832086,0.08498530
28620,teacher,v1,0.01704173,0.06877131,0.08581303
28625,teacher,v1,0.01714773,0.06818053,0.08532826
28638,teacher,v1,0.01695716,0.06798409,0.08494125
28640,teacher,v1,0.01698039,0.06840036,0.08538076
28643,teacher,v1,0.01701476,0.06840268,0.08541744
28645,teacher,v1,0.01718497,0.06802774,0.08521271
28648,teacher,v1,0.01908210,0.07045243,0.08953453
28649,teacher,v1,0.01683731,0.06964784,0.08648515
28657,teacher,v1,0.01699085,0.06955340,0.08654426
28660,teacher,v1,0.01698814,0.06960424,0.08659238
28674,teacher,v1,0.01733421,0.06959717,0.08693138
28690,teacher,v1,0.01725807,0.06939288,0.08665095
28695,teacher,v1,0.01708816,0.06954702,0.08663518
28698,teacher,v1,0.01723000,0.06908185,0.08631185
28712,teacher,v1,0.01709181,0.06937612,0.08646793
28716,teacher,v1,0.01711659,0.06971183,0.08682843
28721,teacher,v1,0.01725514,0.06939595,0.08665109
28726,teacher,v1,0.01718905,0.06953113,0.08672017
28730,teacher,v1,0.01711124,0.06962060,0.08673184
28735,teacher,v1,0.01727222,0.07005668,0.08732890
28739,teacher,v1,0.01766534,0.06957249,0.08723783
28745,teacher,v1,0.01717843,0.06932825,0.08650668
28752,teacher,v1,0.01733902,0.06940027,0.08673928
28755,teacher,v1,0.01727929,0.06929689,0.08657618
28777,teacher,v1,0.01721056,0.06934478,0.08655533
28786,teacher,v1,0.01722269,0.06920924,0.08643192
28847,teacher,v1,0.01761864,0.06931065,0.08692929
28853,teacher,v1,0.01727167,0.06924597,0.08651764
28859,teacher,v1,0.01733698,0.06903393,0.08637091
28877,teacher,v1,0.01729032,0.06898432,0.08627464
28880,teacher,v1,0.01615169,0.06943610,0.08558779
28889,teacher,v1,0.01651513,0.06935839,0.08587352
28892,teacher,v1,0.01641118,0.06938079,0.08579197
28898,teacher,v1,0.01758958,0.06906324,0.08665282
28901,teacher,v1,0.01768745,0.06905419,0.08674164
28937,teacher,v1,0.01728921,0.06850453,0.08579374
28949,teacher,v1,0.01735956,0.06896379,0.08632335
28954,teacher,v1,0.01746053,0.06856965,0.08603018
28976,teacher,v1,0.01693076,0.06816431,0.08509507
28999,teacher,v1,0.01724706,0.06811891,0.08536598
29014,teacher,v1,0.01729125,0.06828222,0.08557347
29016,teacher,v1,0.01709080,0.06774651,0.08483731
29021,teacher,v1,0.01721460,0.06824375,0.08545835
29028,teacher,v1,0.01731050,0.06800864,0.08531914
29044,teacher,v1,0.01737676,0.06823226,0.08560902
29045,teacher,v1,0.01722229,0.06774498,0.08496726
29070,teacher,v1,0.01716361,0.06776751,0.08493112
29079,teacher,v1,0.01666289,0.06784439,0.08450728
29080,teacher,v1,0.01665126,0.06797612,0.08462739
29083,teacher,v1,0.01666315,0.06775791,0.08442106
29085,teacher,v1,0.01663132,0.06773020,0.08436151
29087,teacher,v1,0.01675920,0.06807697,0.08483617
29089,teacher,v1,0.01711371,0.06769502,0.08480873
29096,teacher,v1,0.01648441,0.06791908,0.08440349
29101,teacher,v1,0.01741771,0.06794488,0.08536260
29111,teacher,v1,0.01697170,0.06809384,0.08506555
29116,teacher,v1,0.01726377,0.06806756,0.08533133
29133,teacher,v1,0.01678931,0.06797617,0.08476549
29135,teacher,v1,0.01678813,0.06815126,0.08493940
29136,teacher,v1,0.01691222,0.06762748,0.08453969
29137,teacher,v1,0.01667474,0.06818474,0.08485948
29142,teacher,v1,0.01660721,0.06828168,0.08488889
29147,teacher,v1,0.01720735,0.06788107,0.08508841
29150,teacher,v1,0.01661458,0.06753514,0.08414972
29156,teacher,v1,0.01732673,0.06739544,0.08472217
29161,teacher,v1,0.01740389,0.06739729,0.08480118
29174,teacher,v1,0.01729142,0.06749268,0.08478410
29178,teacher,v1,0.01710515,0.06776762,0.08487277
29199,teacher,v1,0.01710953,0.06753985,0.08464938
29212,teacher,v1,0.01713134,0.06753038,0.08466172
29214,teacher,v1,0.01705596,0.06737638,0.08443234
29215,teacher,v1,0.01688894,0.06791736,0.08480629
29216,teacher,v1,0.01680718,0.06797329,0.08478047
29217,teacher,v1,0.01723156,0.06764181,0.08487338
29239,teacher,v1,0.01680645,0.06765235,0.08445881
29247,teacher,v1,0.01755745,0.06729096,0.08484841
29248,teacher,v1,0.01698739,0.06782704,0.08481443
29249,teacher,v1,0.01699722,0.06791752,0.08491474
29255,teacher,v1,0.01684292,0.06790480,0.08474772
29266,teacher,v1,0.01715435,0.06797168,0.08512603
29273,teacher,v1,0.01715418,0.06795002,0.08510420
29276,teacher,v1,0.01711088,0.06803217,0.08514305
29277,teacher,v1,0.01706798,0.06804824,0.08511621
29295,teacher,v1,0.01720918,0.06859807,0.08580725
29343,teacher,v1,0.01715445,0.06843994,0.08559439
29352,teacher,v1,0.01737709,0.06794551,0.08532261
29399,teacher,v1,0.01733874,0.06821922,0.08555795
29409,teacher,v1,0.01728877,0.06804625,0.08533502
29423,teacher,v1,0.01777638,0.06789401,0.08567039
29461,teacher,v1,0.01728209,0.06820806,0.08549015
29470,teacher,v1,0.01706205,0.06838035,0.08544240
29472,teacher,v1,0.01750522,0.06765346,0.08515868
29486,teacher,v1,0.01732307,0.06764215,0.08496522
29489,teacher,v1,0.01713257,0.06796472,0.08509729
29491,teacher,v1,0.01724668,0.06789905,0.08514573
29498,teacher,v1,0.01728728,0.06789774,0.08518502
29501,teacher,v1,0.01750750,0.06786007,0.08536758
29502,teacher,v1,0.01744724,0.06798829,0.08543553
29503,teacher,v1,0.01718776,0.06818497,0.08537272
29504,teacher,v1,0.01769726,0.06796239,0.08565966
29505,teacher,v1,0.01728574,0.06810147,0.08538721
29506,teacher,v1,0.01734276,0.06777442,0.08511717
29508,teacher,v1,0.01752228,0.06776301,0.08528529
29510,teacher,v1,0.01733226,0.06766300,0.08499526
29519,teacher,v1,0.01654279,0.06756867,0.08411146
29521,teacher,v1,0.01762540,0.06767088,0.08529628
29525,teacher,v1,0.01721954,0.06769627,0.08491582
29526,teacher,v1,0.01737477,0.06754026,0.08491504
29529,teacher,v1,0.01764616,0.06752560,0.08517176
29531,teacher,v1,0.01740063,0.06779999,0.08520063
29532,teacher,v1,0.01719659,0.06814245,0.08533904
29546,teacher,v1,0.01738805,0.06823416,0.08562222
29554,teacher,v1,0.01700503,0.06801473,0.08501976
29560,teacher,v1,0.01679211,0.06840945,0.08520157
29580,teacher,v1,0.01763148,0.06804565,0.08567712
29581,teacher,v1,0.01776999,0.06754658,0.08531657
29584,teacher,v1,0.01723118,0.06812016,0.08535135
29594,teacher,v1,0.01712541,0.06817779,0.08530320
29598,teacher,v1,0.01708369,0.06846121,0.08554490
29606,teacher,v1,0.01728741,0.06847826,0.08576567
29625,teacher,v1,0.01740040,0.06847742,0.08587782
29633,teacher,v1,0.01732225,0.06762622,0.08494846
29639,teacher,v1,0.01721554,0.06747523,0.08469076
29664,teacher,v1,0.01743572,0.06766437,0.08510009
29688,teacher,v1,0.01709865,0.06775709,0.08485574
29689,teacher,v1,0.01728936,0.06766672,0.08495608
29700,teacher,v1,0.01740427,0.06771679,0.08512106
29711,teacher,v1,0.01720955,0.06746764,0.08467718
29728,teacher,v1,0.01716269,0.06778463,0.08494731
29736,teacher,v1,0.01715731,0.06808570,0.08524301
29752,teacher,v1,0.01774634,0.06780994,0.08555628
29759,teacher,v1,0.01739764,0.06800636,0.08540400
29774,teacher,v1,0.01747796,0.06814701,0.08562497
29777,teacher,v1,0.01711259,0.06797695,0.08508954
29780,teacher,v1,0.01716448,0.06756181,0.08472629
29783,teacher,v1,0.01729226,0.06788369,0.08517595
29784,teacher,v1,0.01731802,0.06752058,0.08483860
29785,teacher,v1,0.01730765,0.06756964,0.08487729
29813,teacher,v1,0.01726590,0.06777055,0.08503645
29819,teacher,v1,0.01724606,0.06755541,0.08480147
29820,teacher,v1,0.01731159,0.06796950,0.08528109
29821,teacher,v1,0.01749940,0.06768178,0.08518118
29823,teacher,v1,0.01743231,0.06815266,0.08558497
29831,teacher,v1,0.01728152,0.06801309,0.08529461
29848,teacher,v1,0.01713510,0.06774482,0.08487992
29882,teacher,v1,0.01664276,0.06742109,0.08406385
29883,teacher,v1,0.01657557,0.06787569,0.08445126
29884,teacher,v1,0.01659163,0.06811048,0.08470211
29896,teacher,v1,0.01651097,0.06740891,0.08391988
29904,teacher,v1,0.01772900,0.06787893,0.08560793
29908,teacher,v1,0.01790013,0.06802932,0.08592945
29916,teacher,v1,0.01775481,0.06810067,0.08585548
29920,teacher,v1,0.01703888,0.06826075,0.08529963
29934,teacher,v1,0.01747735,0.06813080,0.08560815
29939,teacher,v1,0.01750084,0.06784009,0.08534093
29946,teacher,v1,0.01660290,0.06795442,0.08455732
29947,teacher,v1,0.01676265,0.06798758,0.08475023
29977,teacher,v1,0.01775440,0.06750371,0.08525811
29997,teacher,v1,0.01723301,0.06743994,0.08467295
30013,teacher,v1,0.01712525,0.06784616,0.08497141
30020,teacher,v1,0.01697349,0.06777568,0.08474917
30024,teacher,v1,0.01718317,0.06785904,0.08504221
30050,teacher,v1,0.01731469,0.06806990,0.08538458
30072,teacher,v1,0.01730347,0.06793208,0.08523555
30084,teacher,v1,0.01735741,0.06875891,0.08611631
30087,teacher,v1,0.01724302,0.06938034,0.08662336
30091,teacher,v1,0.01780159,0.06832648,0.08612806
30098,teacher,v1,0.01730146,0.06851264,0.08581411
30124,teacher,v1,0.01741019,0.06846395,0.08587414
30127,teacher,v1,0.01767631,0.06822642,0.08590274
30134,teacher,v1,0.01762602,0.06786318,0.08548920
30150,teacher,v1,0.01666341,0.06777524,0.08443865
30155,teacher,v1,0.01676163,0.06775140,0.08451302
30160,teacher,v1,0.01664149,0.06788335,0.08452484
30183,teacher,v1,0.01699779,0.06788581,0.08488360
30186,teacher,v1,0.01714752,0.09685738,0.11400490
30187,teacher,v1,0.01699463,0.06730618,0.08430081
30201,teacher,v1,0.01749180,0.06728940,0.08478120
30205,teacher,v1,0.01708570,0.06724673,0.08433243
30233,teacher,v1,0.01681435,0.06725690,0.08407125
30235,teacher,v1,0.01671590,0.06754250,0.08425840
30239,teacher,v1,0.01715738,0.06773915,0.08489653
30240,teacher,v1,0.01673047,0.06782696,0.08455743
30242,teacher,v1,0.01662699,0.06777183,0.08439882
30244,teacher,v1,0.01645278,0.06786728,0.08432006
30251,teacher,v1,0.01670258,0.06809948,0.08480206
30255,teacher,v1,0.01654801,0.06805582,0.08460383
30260,teacher,v1,0.01673350,0.06816395,0.08489745
30263,teacher,v1,0.01679598,0.06781559,0.08461158
30265,teacher,v1,0.01661160,0.06769436,0.08430596
30266,teacher,v1,0.01639234,0.06769287,0.08408521
30267,teacher,v1,0.01653069,0.06786939,0.08440008
30269,teacher,v1,0.01653039,0.06719777,0.08372817
30270,teacher,v1,0.01642337,0.06751084,0.08393421
30274,teacher,v1,0.01643045,0.06755788,0.08398833
30275,teacher,v1,0.01649108,0.06732663,0.08381770
30279,teacher,v1,0.01649110,0.06754481,0.08403591
30280,teacher,v1,0.01639665,0.06768923,0.08408588
30284,teacher,v1,0.01650523,0.06776752,0.08427275
30285,teacher,v1,0.01664809,0.06816551,0.08481360
30287,teacher,v1,0.01650473,0.06768996,0.08419469
30289,teacher,v1,0.01643666,0.06804488,0.08448153
30297,teacher,v1,0.01737126,0.06781063,0.08518190
30304,teacher,v1,0.01743125,0.06744853,0.08487978
30312,teacher,v1,0.01721809,0.06756382,0.08478191
30313,teacher,v1,0.01743574,0.06749705,0.08493278
30329,teacher,v1,0.01739607,0.06738514,0.08478121
30346,teacher,v1,0.01738660,0.06783378,0.08522039
30347,teacher,v1,0.01738753,0.06748498,0.08487252
30348,teacher,v1,0.01731310,0.06768843,0.08500153
30356,teacher,v1,0.01727983,0.06766681,0.08494664
30357,teacher,v1,0.01744281,0.06764450,0.08508731
30459,teacher,v1,0.01731175,0.06770544,0.08501719
30464,teacher,v1,0.01762370,0.06754751,0.08517121
30467,teacher,v1,0.01773017,0.06793481,0.08566498
30469,teacher,v1,0.01654970,0.06784608,0.08439578
30474,teacher,v1,0.01630002,0.06744945,0.08374946
30496,teacher,v1,0.01692512,0.06743825,0.08436336
30500,teacher,v1,0.01770869,0.06766849,0.08537718
30501,teacher,v1,0.01717719,0.06791062,0.08508780
30526,teacher,v1,0.01775176,0.06828824,0.08604000
30535,teacher,v1,0.01770427,0.06790792,0.08561219
30541,teacher,v1,0.01720047,0.06802537,0.08522583
30564,teacher,v1,0.01678188,0.06787076,0.08465263
30573,teacher,v1,0.01663567,0.06765887,0.08429455
30587,teacher,v1,0.01703177,0.06766750,0.08469927
30601,teacher,v1,0.01699632,0.06803992,0.08503624
30602,teacher,v1,0.01660574,0.06731727,0.08392300
30604,teacher,v1,0.01662418,0.06741993,0.08404410
30611,teacher,v1,0.01726392,0.06798320,0.08524712
30620,teacher,v1,0.01694643,0.06786735,0.08481378
30640,teacher,v1,0.01643347,0.06771753,0.08415100
30641,teacher,v1,0.01670204,0.06772239,0.08442443
30647,teacher,v1,0.01677807,0.06775047,0.08452854
30648,teacher,v1,0.01709067,0.06766235,0.08475303
30714,teacher,v1,0.01683702,0.06777215,0.08460917
30715,teacher,v1,0.01668664,0.06791893,0.08460557
30721,teacher,v1,0.01665682,0.06767097,0.08432780
30724,teacher,v1,0.01666468,0.06809220,0.08475689
30728,teacher,v1,0.01683112,0.06748411,0.08431524
30733,teacher,v1,0.01733880,0.06767258,0.08501138
30735,teacher,v1,0.01724763,0.06803489,0.08528252
30738,teacher,v1,0.01734209,0.06760611,0.08494819
30745,teacher,v1,0.01715955,0.06782259,0.08498214
30749,teacher,v1,0.01689742,0.06741774,0.08431516
30750,teacher,v1,0.01709147,0.06751715,0.08460863
30751,teacher,v1,0.01699562,0.06783345,0.08482907
30755,teacher,v1,0.01714282,0.06778194,0.08492476
30768,teacher,v1,0.01697208,0.06808272,0.08505480
30771,teacher,v1,0.01732273,0.06793505,0.08525778
30776,teacher,v1,0.01748753,0.06795502,0.08544255
30781,teacher,v1,0.01722557,0.06749584,0.08472141
30783,teacher,v1,0.01713565,0.06805047,0.08518612
30786,teacher,v1,0.01729164,0.06798275,0.08527439
30804,teacher,v1,0.01737691,0.06795268,0.08532959
30807,teacher,v1,0.01720250,0.06804102,0.08524351
30812,teacher,v1,0.01710850,0.06810421,0.08521272
30819,teacher,v1,0.01736050,0.06794456,0.08530506
30828,teacher,v1,0.01753340,0.06807534,0.08560875
30833,teacher,v1,0.01701590,0.06805754,0.08507344
30834,teacher,v1,0.01710433,0.07292322,0.09002755
30839,teacher,v1,0.01704780,0.06974626,0.08679406
30844,teacher,v1,0.01695937,0.06961950,0.08657887
30846,teacher,v1,0.01699908,0.06987915,0.08687823
30854,teacher,v1,0.01722335,0.06987848,0.08710184
30855,teacher,v1,0.01691978,0.07002204,0.08694182
30867,teacher,v1,0.01717415,0.07016069,0.08733484
30874,teacher,v1,0.01707918,0.06987277,0.08695196
30878,teacher,v1,0.01717615,0.07014653,0.08732267
30880,teacher,v1,0.01704532,0.07017590,0.08722122
30886,teacher,v1,0.01715854,0.07012792,0.08728646
30888,teacher,v1,0.01695842,0.07010135,0.08705977
30896,teacher,v1,0.01757083,0.07008225,0.08765308
30902,teacher,v1,0.01715145,0.07029170,0.08744315
30905,teacher,v1,0.01732732,0.06928658,0.08661390
30910,teacher,v1,0.01719753,0.06888986,0.08608739
30912,teacher,v1,0.01743194,0.06865313,0.08608507
30913,teacher,v1,0.01737372,0.06841695,0.08579067
30917,teacher,v1,0.01716243,0.06868820,0.08585063
30919,teacher,v1,0.01739834,0.06826846,0.08566680
30927,teacher,v1,0.01725144,0.06824230,0.08549375
30929,teacher,v1,0.01715379,0.06792877,0.08508256
30932,teacher,v1,0.01735651,0.06832158,0.08567808
30945,teacher,v1,0.01713917,0.06816083,0.08530000
30947,teacher,v1,0.01705852,0.06815868,0.08521720
30951,teacher,v1,0.01729208,0.06859910,0.08589118
30956,teacher,v1,0.01702229,0.06816464,0.08518693
30958,teacher,v1,0.01712222,0.06832031,0.08544253
30960,teacher,v1,0.01714881,0.06827379,0.08542260
30983,teacher,v1,0.01680163,0.06813919,0.08494082
31005,teacher,v1,0.01696857,0.06822124,0.08518981
31020,teacher,v1,0.01715365,0.06814984,0.08530349
31039,teacher,v1,0.01719416,0.06839958,0.08559374
31040,teacher,v1,0.01726506,0.06815249,0.08541755
31050,teacher,v1,0.01752715,0.06837606,0.08590322
31064,teacher,v1,0.01742277,0.06842706,0.08584983
31075,teacher,v1,0.01732552,0.06820428,0.08552980
31080,teacher,v1,0.01723833,0.06756563,0.08480396
31090,teacher,v1,0.01648346,0.06795774,0.08444120
31100,teacher,v1,0.01665550,0.06793646,0.08459197
31106,teacher,v1,0.01664124,0.06754723,0.08418847
31108,teacher,v1,0.01666315,0.06825399,0.08491715
31110,teacher,v1,0.01667246,0.06786020,0.08453266
31112,teacher,v1,0.01661990,0.06770696,0.08432686
31122,teacher,v1,0.01659296,0.06816560,0.08475856
31123,teacher,v1,0.01662998,0.06785112,0.08448111
31130,teacher,v1,0.01702904,0.06779472,0.08482376
31132,teacher,v1,0.01714775,0.06807275,0.08522050
31142,teacher,v1,0.01721397,0.06788872,0.08510269
31148,teacher,v1,0.01654406,0.06775847,0.08430253
31155,teacher,v1,0.01660718,0.06790978,0.08451695
31160,teacher,v1,0.01651915,0.06747986,0.08399902
31173,teacher,v1,0.01643469,0.06784887,0.08428356
31182,teacher,v1,0.01685423,0.06774274,0.08459697
31201,teacher,v1,0.01680969,0.06781695,0.08462665
31225,teacher,v1,0.01747214,0.06768616,0.08515830
31231,teacher,v1,0.01731134,0.06795386,0.08526520
31239,teacher,v1,0.01729111,0.06783799,0.08512910
31267,teacher,v1,0.01730920,0.06740558,0.08471478
31274,teacher,v1,0.01719009,0.06793581,0.08512589
31280,teacher,v1,0.01721950,0.06768505,0.08490455
31289,teacher,v1,0.01727783,0.06772200,0.08499983
31290,teacher,v1,0.01724405,0.06759428,0.08483833
31291,teacher,v1,0.01711078,0.06789774,0.08500852
31297,teacher,v1,0.01726206,0.06748588,0.08474794
31304,teacher,v1,0.01737142,0.06771315,0.08508457
31307,teacher,v1,0.01720226,0.06770241,0.08490467
31314,teacher,v1,0.01735400,0.06778691,0.08514091
31325,teacher,v1,0.01706129,0.06804525,0.08510653
31352,teacher,v1,0.01716590,0.06803052,0.08519642
31363,teacher,v1,0.01709010,0.06843552,0.08552562
31410,teacher,v1,0.01758762,0.06809766,0.08568528
31411,teacher,v1,0.01675478,0.06794021,0.08469499
31413,teacher,v1,0.01730530,0.06794718,0.08525248
31422,teacher,v1,0.01718840,0.06777018,0.08495857
31445,teacher,v1,0.01722149,0.06802608,0.08524757
31447,teacher,v1,0.01678740,0.06799352,0.08478092
31460,teacher,v1,0.01698945,0.06803474,0.08502419
31463,teacher,v1,0.01685745,0.06768888,0.08454633
31467,teacher,v1,0.01669860,0.06781385,0.08451245
31541,teacher,v1,0.01724937,0.06784521,0.08509458
31545,teacher,v1,0.01716931,0.06777338,0.08494268
31564,teacher,v1,0.01708387,0.06804575,0.08512962
31574,teacher,v1,0.01729157,0.06786264,0.08515421
31576,teacher,v1,0.01713104,0.06780041,0.08493146
31587,teacher,v1,0.01716892,0.06805463,0.08522355
31589,teacher,v1,0.01706528,0.06790550,0.08497077
31593,teacher,v1,0.01697003,0.06744157,0.08441160
31595,teacher,v1,0.01703453,0.06806431,0.08509883
31596,teacher,v1,0.01726709,0.06782876,0.08509585
31597,teacher,v1,0.01732151,0.06752539,0.08484690
31601,teacher,v1,0.01730588,0.06747220,0.08477807
31602,teacher,v1,0.01739693,0.06727670,0.08467363
31603,teacher,v1,0.01735607,0.06751352,0.08486959
31607,teacher,v1,0.01702860,0.06768354,0.08471214
31634,teacher,v1,0.01728273,0.06773206,0.08501479
31636,teacher,v1,0.01721670,0.06750976,0.08472646
31641,teacher,v1,0.01718580,0.06779780,0.08498360
31653,teacher,v1,0.01723487,0.06794825,0.08518313
31656,teacher,v1,0.01732767,0.06804665,0.08537432
31697,teacher,v1,0.01710914,0.06795851,0.08506766
31699,teacher,v1,0.01707491,0.06781022,0.08488514
31704,teacher,v1,0.01665568,0.06771713,0.08437281
31706,teacher,v1,0.01654670,0.06800901,0.08455571
31707,teacher,v1,0.01671482,0.06770235,0.08441717
31733,teacher,v1,0.01701867,0.06791488,0.08493354
31742,teacher,v1,0.01751448,0.06763869,0.08515316
31784,teacher,v1,0.01723130,0.06792585,0.08515716
31791,teacher,v1,0.01728923,0.06780788,0.08509711
31797,teacher,v1,0.01717307,0.06771039,0.08488346
31815,teacher,v1,0.01748600,0.06798707,0.08547307
31817,teacher,v1,0.01797492,0.06768841,0.08566333
31822,teacher,v1,0.01725640,0.06777543,0.08503183
31825,teacher,v1,0.01743660,0.06763365,0.08507025
31828,teacher,v1,0.01769485,0.06778814,0.08548300
31831,teacher,v1,0.01745815,0.06780317,0.08526132
31847,teacher,v1,0.01675578,0.06797675,0.08473253
31856,teacher,v1,0.01733404,0.06782384,0.08515788
31861,teacher,v1,0.01791967,0.06779326,0.08571293
31867,teacher,v1,0.01671814,0.06779362,0.08451176
31868,teacher,v1,0.01680642,0.06780791,0.08461434
31879,teacher,v1,0.01717801,0.06788512,0.08506313
31880,teacher,v1,0.01738796,0.06774471,0.08513267
31892,teacher,v1,0.01728544,0.06827099,0.08555643
31895,teacher,v1,0.01727850,0.06813587,0.08541437
31899,teacher,v1,0.01683892,0.06862404,0.08546296
31909,teacher,v1,0.01785751,0.06869522,0.08655274
31911,teacher,v1,0.01739610,0.06881556,0.08621167
31915,teacher,v1,0.01651397,0.06757896,0.08409293
31923,teacher,v1,0.01729342,0.06774529,0.08503871
31934,teacher,v1,0.01684681,0.06734305,0.08418985
31950,teacher,v1,0.01693998,0.06783929,0.08477928
31951,teacher,v1,0.01697348,0.06757274,0.08454622
31955,teacher,v1,0.01703870,0.06777665,0.08481534
31968,teacher,v1,0.01640909,0.06767273,0.08408182
31970,teacher,v1,0.01681340,0.06757562,0.08438902
31976,teacher,v1,0.01677653,0.06777925,0.08455577
31980,teacher,v1,0.01677122,0.06787310,0.08464431
31985,teacher,v1,0.01676935,0.06786561,0.08463495
31987,teacher,v1,0.01699608,0.06807130,0.08506739
31994,teacher,v1,0.01707572,0.06783517,0.08491089
31999,teacher,v1,0.01734771,0.06784132,0.08518903
32004,teacher,v1,0.01723341,0.06773237,0.08496578
32007,teacher,v1,0.01721857,0.06783573,0.08505431
32008,teacher,v1,0.01713606,0.06772953,0.08486559
32010,teacher,v1,0.01718552,0.06771282,0.08489834
32025,teacher,v1,0.01727854,0.06782378,0.08510232
32046,teacher,v1,0.01727246,0.06789262,0.08516508
32070,teacher,v1,0.01716510,0.06781341,0.08497851
32073,teacher,v1,0.01735356,0.06785295,0.08520651
32145,teacher,v1,0.01679124,0.06770945,0.08450069
32160,teacher,v1,0.01697514,0.06798560,0.08496074
32164,teacher,v1,0.01687740,0.06779248,0.08466988
32166,teacher,v1,0.01712390,0.06788049,0.08500439
32167,teacher,v1,0.01716064,0.06762440,0.08478503
32168,teacher,v1,0.01726127,0.06785840,0.08511967
32169,teacher,v1,0.01702401,0.06760113,0.08462514
32173,teacher,v1,0.01689903,0.06781473,0.08471376
32181,teacher,v1,0.01663797,0.06787848,0.08451645
32184,teacher,v1,0.01667929,0.06773384,0.08441313
32188,teacher,v1,0.01712378,0.06736910,0.08449288
32192,teacher,v1,0.01656683,0.06709946,0.08366629
32193,teacher,v1,0.01669671,0.06740367,0.08410038
32209,teacher,v1,0.01697494,0.06743631,0.08441125
32214,teacher,v1,0.01721841,0.06717765,0.08439605
32218,teacher,v1,0.01723892,0.06754128,0.08478020
32223,teacher,v1,0.01710125,0.06722395,0.08432521
32224,teacher,v1,0.01706101,0.06748978,0.08455078
32231,teacher,v1,0.01728830,0.06736699,0.08465529
32232,teacher,v1,0.01730671,0.06736257,0.08466928
32233,teacher,v1,0.01711512,0.06733159,0.08444672
32235,teacher,v1,0.01715611,0.06734236,0.08449846
32238,teacher,v1,0.01731989,0.06736642,0.08468631
32239,teacher,v1,0.01723043,0.06743377,0.08466419
32240,teacher,v1,0.01738302,0.06720945,0.08459248
32243,teacher,v1,0.01736976,0.06727395,0.08464370
32269,teacher,v1,0.01715877,0.06781995,0.08497872
32278,teacher,v1,0.01679708,0.06776448,0.08456156
32281,teacher,v1,0.01726327,0.06811827,0.08538154
32286,teacher,v1,0.01720716,0.06815844,0.08536560
32288,teacher,v1,0.01717830,0.06817410,0.08535240
32292,teacher,v1,0.01719649,0.06855072,0.08574721
32294,teacher,v1,0.01783169,0.06831199,0.08614368
32295,teacher,v1,0.01680743,0.06838905,0.08519649
32297,teacher,v1,0.01655088,0.06815437,0.08470525
32299,teacher,v1,0.01740215,0.06812320,0.08552535
32318,teacher,v1,0.01746749,0.06745978,0.08492727
32322,teacher,v1,0.01756008,0.06752644,0.08508652
32327,teacher,v1,0.01700358,0.06746185,0.08446543
32328,teacher,v1,0.01736101,0.06734837,0.08470938
32330,teacher,v1,0.01705296,0.06736691,0.08441987
32336,teacher,v1,0.01731284,0.06753096,0.08484380
