epoch,learning_rate,train_loss,train_macro_f1,validation_loss,validation_macro_f1,model,selected_checkpoint
21,0.0002575,0.00641530741196446,0.9998833738144193,0.4259278127823859,0.7385478920541525,g-e9,0.0
22,0.0002140463001152,0.00567236542439624,0.9998182181776301,0.44317190534169315,0.7434991217748868,g-e9,0.0
23,0.0001737803498523,0.0052780442789968005,0.9998103234697228,0.4297575552368619,0.7408190624506876,g-e9,0.0
24,0.0001371433113886,0.00439470246465236,0.999880397486036,0.45860594378270936,0.7426545241313812,g-e9,0.0
25,0.00010453658778440001,0.00469524434229532,0.9998374542548719,0.43921844296831686,0.7413095856737684,g-e9,0.0
26,7.631742512670285e-05,0.0037891905640070798,0.9999065662200464,0.43804605184273004,0.7425055114956158,g-e9,0.0
27,5.279499846691252e-05,0.0035767524026737198,0.9998648199695415,0.43678190673713324,0.7423778673727748,g-e9,0.0
28,3.4227024433899005e-05,0.00336552138550708,0.9999341769401845,0.43762250520130735,0.7465465281522972,g-e9,0.0
29,2.0816937636766188e-05,0.00324788512172322,0.9999306631322062,0.44013391171815525,0.7438800267664132,g-e9,0.0
30,1.2711661792704666e-05,0.00317252963954674,0.9999341593234086,0.43966787432845644,0.7451044984947113,g-e9,1.0
1,0.001,0.6403013856081448,0.4222917398969753,0.6299906447305912,0.4913168628827913,g-e10,0.0
2,0.0009972883382072,0.47064446138585136,0.5916754960878937,0.5023458647048564,0.59508882667936,g-e10,0.0
3,0.0009891830623632,0.41088054835259014,0.6576514019241708,0.44501940175944144,0.614235431219822,g-e10,0.0
4,0.0009757729755661001,0.3662773214012752,0.7004262985467803,0.5451595173990341,0.5945231082353466,g-e10,0.0
5,0.000957205001533,0.32570194109191414,0.7403822732480643,0.48843690588753574,0.6380738176407384,g-e10,0.0
6,0.0009336825748732,0.2912199347659382,0.7699347663666959,0.4764562694937847,0.652946880375757,g-e10,0.0
7,0.0009054634122155,0.2541019501074091,0.8001874553425861,0.44091272752060595,0.6496714086704962,g-e10,0.0
8,0.0008728566886113001,0.21808663370946943,0.8327169880182209,0.5328679846921011,0.6278455068663295,g-e10,0.0
9,0.0008362196501476001,0.18613178381791418,0.8591784093255305,0.42149535080625966,0.6950112202724945,g-e10,0.0
10,0.0007959536998847,0.15332331041103534,0.8868036372011467,0.476275861670891,0.6898887151200178,g-e10,0.0
11,0.0007525,0.1229490534926988,0.9105389411575858,0.4804125243834346,0.6840861186431176,g-e10,0.0
12,0.0007063346383225,0.09423981120950936,0.9335671702851804,0.45739317541226476,0.6890089308735703,g-e10,0.0
13,0.0006579634122155,0.07198706620436549,0.9519935951691411,0.4671012167125121,0.7155749678663017,g-e10,0.0
14,0.0006079162869547,0.05311567018969794,0.9660044153812603,0.4332407450395615,0.7029787065005108,g-e10,0.0
15,0.0005567415893174,0.0392118929009949,0.9781766661585504,0.47328780802224635,0.7036463046136625,g-e10,0.0
16,0.000505,0.0284858461052784,0.9854937102678324,0.5359355087884883,0.7009394702256435,g-e10,0.0
17,0.00045325841068250005,0.02183015244426496,0.9909978217355224,0.49219515688248733,0.7181326333160968,g-e10,0.0
18,0.0004020837130452,0.01597867349744872,0.9951375203824412,0.6043022155908792,0.6838111519602675,g-e10,0.0
19,0.0003520365877844,0.01305765917526836,0.9968550869869279,0.4832803673088284,0.7283193986280742,g-e10,0.0
20,0.0003036653616774,0.01072986098893782,0.9980308857851213,0.4812668847865454,0.7267964651275167,g-e10,0.0
21,0.0002575,0.00882298452085054,0.9986144194000985,0.49028664572184544,0.7241141008516855,g-e10,0.0
22,0.0002140463001152,0.0073945136724921,0.9992851055004461,0.4875172440622865,0.7303632350917835,g-e10,0.0
23,0.0001737803498523,0.006599656306402179,0.9991657001463233,0.49389954834449945,0.7305125014919464,g-e10,0.0
24,0.0001371433113886,0.0057268268058198,0.9998102021531183,0.49878348779160603,0.7315807609681756,g-e10,0.0
25,0.00010453658778440001,0.00532638239020038,0.9997908878750394,0.49813304129109726,0.7244674641081399,g-e10,0.0
26,7.631742512670285e-05,0.00504582344090234,0.9996516767160859,0.49596717615977165,0.7305333358661477,g-e10,0.0
27,5.279499846691252e-05,0.0046171942265963,0.9998875702359596,0.49384039058405227,0.7304657837095494,g-e10,0.0
28,3.4227024433899005e-05,0.00443086551944082,0.9998840907576347,0.49723274299660547,0.7257991516147768,g-e10,0.0
29,2.0816937636766188e-05,0.00427161612739154,0.999937759803007,0.49780607628097207,0.7266458549226992,g-e10,0.0
30,1.2711661792704666e-05,0.00419562500240554,0.9999186856126432,0.49861286358324525,0.7268209930673238,g-e10,1.0
1,6e-05,0.8672343311890549,0.26945115391678615,0.7453581099541666,0.30891733999217136,g-swin,
2,0.0001199999999999,0.6399242375210821,0.4586504466783362,0.5254558805058449,0.5742721936557462,g-swin,
3,0.0001799999999999,0.5123816555708319,0.5743371201673934,0.47439832759100764,0.6109306195956506,g-swin,
4,0.0002399999999999,0.4730967683507422,0.608409990956633,0.44994111791137326,0.6290859594777001,g-swin,
5,0.0003,0.4437702669419902,0.636629795053445,0.44383117161250135,0.6544940587663681,g-swin,
6,0.0003,0.4165246025565459,0.6628546885429798,0.43042718343155684,0.6506063616725569,g-swin,
7,0.0002997546829493,0.39468913790721427,0.6792386451041394,0.4068129516598402,0.6609614193678452,g-swin,
8,0.0002990195618725,0.3775659700594268,0.7004768251378635,0.40776181757322344,0.6566420309797176,g-swin,
9,0.0002977971241867,0.3591208477980231,0.7160088582278568,0.4013059398979016,0.6876473481326482,g-swin,
10,0.000296091506234,0.3410825195791896,0.7310057661588483,0.41094922164057,0.6816009282328364,g-swin,
11,0.0002939084792857,0.32789866580503374,0.744941036905359,0.40792252832207615,0.6592888647740986,g-swin,
12,0.0002912554300139,0.3131435057323898,0.752675828664181,0.3849430103603081,0.6693576762849599,g-swin,
13,0.0002881413354976,0.298368503164092,0.7712355313107755,0.39437040827065795,0.6815887536976639,g-swin,
14,0.0002845767328468,0.2882824662853824,0.7766357279504376,0.4090953329499122,0.6474630462574267,g-swin,
15,0.0002805736835487,0.2738436441487362,0.791668166324866,0.4111673294681218,0.6644003307844355,g-swin,
16,0.0002761457326548,0.2607040466491972,0.7981924450516904,0.399255659494354,0.670328171496713,g-swin,
17,0.0002713078629494,0.2496360167525907,0.8110112585136893,0.40510120942533434,0.6721102921271724,g-swin,
18,0.0002660764442522,0.239428445184797,0.823939734564457,0.403652504486201,0.6840205289418607,g-swin,
19,0.000260469178028,0.2261655712000082,0.8344684144278669,0.422147192554489,0.6727104645785273,g-swin,
20,0.0002545050374909,0.21554524977855594,0.8465620685463257,0.42302142993846914,0.6759854905807403,g-swin,
21,0.0002482042034045,0.2028433597542566,0.8569833185729825,0.4483347131347196,0.6720238761474737,g-swin,
22,0.0002415879957969,0.19636049577060666,0.8614046779690309,0.43418613185797106,0.6909195154366488,g-swin,
23,0.0002346788018202,0.18427096157181483,0.8681431014663674,0.4513674817603611,0.6797801499898686,g-swin,
24,0.0002274999999999,0.17274588456486556,0.8800967418812828,0.4365814150282201,0.6816461565137442,g-swin,
25,0.000220075881129,0.16510997355678456,0.8827189308909902,0.47248695749069985,0.6668128479901299,g-swin,
26,0.0002124315660756,0.1527987224064269,0.8952862124631116,0.47030306704173896,0.6800242738395723,g-swin,
27,0.0002045929207822,0.141819015234167,0.9002646086945562,0.5005308069444752,0.6784510759654059,g-swin,
28,0.0001965864687431,0.13547761078226617,0.9097205821429274,0.5152343565541118,0.6619597041780023,g-swin,
29,0.0001884393012576,0.12595991881645968,0.9136858054289194,0.5224759162733945,0.6948809653214051,g-swin,
30,0.0001801789857617,0.1209467715213213,0.9202426952694974,0.5308444403252612,0.6769193045654349,g-swin,
31,0.0001718334725481,0.1076198120890418,0.9256358983557111,0.5527768909278227,0.6868369705007271,g-swin,
32,0.000163431000192,0.10327943350645741,0.9306615505072742,0.5640408338907286,0.6846555703674445,g-swin,
33,0.000155,0.09767394493948081,0.9349897488020418,0.5743420932226169,0.6948478381390191,g-swin,
34,0.0001465689998079,0.0909382565168364,0.9412065672081,0.597800387358593,0.6820721933812757,g-swin,
35,0.0001381665274518,0.08233813307598095,0.9479766005889307,0.6114741736785508,0.6775401662897156,g-swin,
36,0.0001298210142382,0.07844643155291814,0.950652494332948,0.6401003149697845,0.6722627647306756,g-swin,
37,0.0001215606987423,0.0711558324789295,0.9532026811616701,0.6470638900735016,0.6746225534910664,g-swin,
38,0.0001134135312568,0.06858018274597055,0.955893531124437,0.6605152670208003,0.6669946876087856,g-swin,
39,0.0001054070792177,0.0662668853458411,0.9598737246506903,0.6848527216272425,0.686025531417051,g-swin,
40,9.756843392432224e-05,0.05805454555943025,0.9659266623286629,0.6769982683380404,0.6914800914195276,g-swin,
41,8.992411887093297e-05,0.0541857615771731,0.9662487509255333,0.720846918522106,0.6821934776272287,g-swin,
42,8.250000000000003e-05,0.0524875633855858,0.9657272837225755,0.7423698805324787,0.6708686926611855,g-swin,
43,7.532119817973313e-05,0.04685757160958705,0.9700686032386274,0.7427220948392295,0.6795915340085936,g-swin,
44,6.841200420309604e-05,0.043860379445183506,0.9714962425576219,0.784395892618927,0.6813083903687107,g-swin,
45,6.179579659545178e-05,0.042065232760091595,0.9739713709265614,0.7761003828146926,0.6797365642604247,g-swin,
46,5.549496250903365e-05,0.03874431157221015,0.9749044868428394,0.8028943108026345,0.6849193520544116,g-swin,
47,4.9530821971907926e-05,0.0379340732759939,0.9760511992274964,0.8085880182985685,0.6886602392856724,g-swin,
48,4.39235557477482e-05,0.03722353639902315,0.9773588124778965,0.8208126605115511,0.6847195768414778,g-swin,
49,3.869213705051865e-05,0.03167367572810195,0.9813350690126001,0.8434576037467294,0.6833024356387465,g-swin,
50,3.385426734512424e-05,0.0330809297289087,0.9810794760180299,0.8546456014241581,0.6803127625538101,g-swin,
51,2.942631645125639e-05,0.03118720874325865,0.9823206629046226,0.857547054202963,0.6877263425536608,g-swin,
52,2.542326715310524e-05,0.03048461379230395,0.9821318066292736,0.8716477364600854,0.681923149357904,g-swin,
53,2.185866450236029e-05,0.028178181876930698,0.9833064475227299,0.8700410215538059,0.6878133957431909,g-swin,
54,1.874456998604329e-05,0.02564701712302375,0.9839930875760299,0.8899412948835081,0.6797538481297705,g-swin,
55,1.609152071425411e-05,0.028045832918111503,0.9841231152983577,0.8760128314184834,0.678601155794833,g-swin,
56,1.390849376592555e-05,0.02540852663782495,0.9844168871058907,0.8907474944252733,0.6862957680558784,g-swin,
57,1.2202875813229836e-05,0.025419952130618748,0.983921585170651,0.8898549867151089,0.6836475853354842,g-swin,
58,1.0980438127418265e-05,0.025927900051197002,0.9833451144843792,0.8907252490717588,0.6848417783274195,g-swin,
59,1.0245317050666116e-05,0.0242139823447342,0.9838057628120565,0.8996360387000132,0.6866910738826537,g-swin,
60,1e-05,0.02421797030898935,0.9855105568497622,0.9012791413270524,0.684818145388348,g-swin,
1,0.001,0.6104988458622713,0.2254325350124052,0.6100583226531447,0.24836657981564603,u-e1,
2,0.0009972883382072,0.4256318199510475,0.31019421151126597,0.5846987119512792,0.24930652570156578,u-e1,
3,0.0009891830623632,0.3811624755406596,0.3322373595294863,0.50109579844525,0.28918872899099246,u-e1,
4,0.0009757729755661001,0.3556337281004017,0.3420333618696643,0.5506642282432543,0.28755248411529793,u-e1,
5,0.000957205001533,0.3327070297062546,0.3508079606181116,0.6747639894349974,0.2531005188416227,u-e1,
6,0.0009336825748732,0.3107816623406263,0.35784262280435286,0.618456257722868,0.29852503995104995,u-e1,
7,0.0009054634122155,0.29073869867169433,0.3636261432896847,0.832838395595245,0.2807831617769089,u-e1,
8,0.0008728566886113001,0.27324533204189577,0.3689609124951452,0.8762958152964673,0.2651195425979205,u-e1,
9,0.0008362196501476001,0.2535301080593208,0.37598669309396937,0.7490924578995691,0.2931210192196477,u-e1,
10,0.0007959536998847,0.23575069379524954,0.3826806754100437,0.589222309963336,0.29747347063970153,u-e1,
11,0.0007525,0.21586992691806545,0.3894964562747055,0.6565279180277135,0.3026813361515052,u-e1,
12,0.0007063346383225,0.1974231484420143,0.4046343055069803,0.6973508303889009,0.2904803144951132,u-e1,
13,0.0006579634122155,0.1750381491603353,0.41266943903178,0.7012512797910562,0.31046445419525204,u-e1,
14,0.0006079162869547,0.15517359587008417,0.4214137834915562,0.7297574680165814,0.30348949410922393,u-e1,
15,0.0005567415893174,0.1355662079921927,0.42775009695748595,0.6641044992345972,0.3121614260684603,u-e1,
16,0.000505,0.11894804725024719,0.4439570810877823,0.7221704216260446,0.2880089245676983,u-e1,
17,0.00045325841068250005,0.10044285927532706,0.4573060135661596,0.787510493382635,0.28925881053803776,u-e1,
18,0.0004020837130452,0.0842831651450876,0.47023230760420615,0.5508000839619367,0.32947947217842344,u-e1,
19,0.0003520365877844,0.0689115008354908,0.4883430283964927,0.6032000202213823,0.3136457113256632,u-e1,
20,0.0003036653616774,0.05674007569884728,0.5198457303501688,0.8774143308258019,0.3110769934107668,u-e1,
21,0.0002575,0.04683064136386198,0.5279601968997373,0.5769307744534105,0.3445408426537703,u-e1,
22,0.0002140463001152,0.03952991095775114,0.5490760063509463,0.6972812246941033,0.3442045327887616,u-e1,
23,0.0001737803498523,0.032853751401343875,0.5747434462763014,0.5827576280193398,0.3546679108639103,u-e1,
24,0.0001371433113886,0.02811464422988112,0.5931997860087064,0.5334738724405985,0.3617425520531665,u-e1,
25,0.00010453658778440001,0.0245383498361258,0.6135590629344188,0.5005494384958967,0.35992377395566605,u-e1,
26,7.631742512670285e-05,0.0223402298145749,0.6200743319076335,0.4738447725575812,0.37441474941062886,u-e1,
27,5.279499846691252e-05,0.02047824804780208,0.6277559782382873,0.46237797002663,0.3750519628691356,u-e1,
28,3.4227024433899005e-05,0.019136299950976682,0.6380314571929095,0.464996557284011,0.374454182269198,u-e1,
29,2.0816937636766188e-05,0.01826523972407696,0.6455058381758187,0.4688135948407603,0.3708151103272736,u-e1,
30,1.2711661792704666e-05,0.01769923677974238,0.6546399991110587,0.464142110795345,0.37412410118874184,u-e1,
1,0.001,1.1029110706661407,0.16067249004246292,1.030376333874401,0.20471718687551807,u-e2,
2,0.0009972883382072,0.9021463467524022,0.2562839078076442,1.1004610428197128,0.20522807455431544,u-e2,
3,0.0009891830623632,0.8037638902230142,0.29770145256607583,0.9277125795325472,0.27140845313753126,u-e2,
4,0.0009757729755661001,0.7430728231240438,0.32381075938446285,0.9737564282127289,0.2698747497102471,u-e2,
5,0.000957205001533,0.6856016200981581,0.34731345322828255,1.120293770427836,0.24887880568524706,u-e2,
6,0.0009336825748732,0.6356679694246586,0.3684767420293588,0.9821304018778312,0.2823264414930553,u-e2,
7,0.0009054634122155,0.5818737777204845,0.38699693146312025,0.8946423054511701,0.3173325546985951,u-e2,
8,0.0008728566886113001,0.5360417058836839,0.41676818645618924,1.0746460542697673,0.2800367904369146,u-e2,
9,0.0008362196501476001,0.49612961419171453,0.47882554119256493,0.8484207843968068,0.32154429467109713,u-e2,
10,0.0007959536998847,0.442993760289551,0.5483977575860421,0.8533868546632322,0.3251646886995282,u-e2,
11,0.0007525,0.3994515793958183,0.6022197825311228,0.9462611975613264,0.31969608141936506,u-e2,
12,0.0007063346383225,0.3656758167967474,0.6415234957285322,0.9432903841201907,0.33479567553393996,u-e2,
13,0.0006579634122155,0.3305191341791179,0.6702740239832297,0.995084295527518,0.31071461622541435,u-e2,
14,0.0006079162869547,0.3033108338429124,0.7246766826947312,0.8855087724715343,0.3497801187888005,u-e2,
15,0.0005567415893174,0.2781269195158327,0.7345173289508682,0.8665893405242473,0.3482824396749991,u-e2,
16,0.000505,0.25513982374084987,0.7794584225233245,0.9662378231235828,0.35030058408407394,u-e2,
17,0.00045325841068250005,0.2324489924925382,0.8116919023769661,0.946057027669239,0.36609756536599114,u-e2,
18,0.0004020837130452,0.21151907906782047,0.8568215449233382,0.921230986640533,0.37531534976259145,u-e2,
19,0.0003520365877844,0.19586183575519311,0.8657973028042493,1.0269173642731562,0.35138883046612057,u-e2,
20,0.0003036653616774,0.18170573642461135,0.8855764282017867,1.0121622945405555,0.36381195524391247,u-e2,
21,0.0002575,0.16739124004580622,0.8938248546803823,0.9145000551736588,0.37735154146321237,u-e2,
22,0.0002140463001152,0.1563172157669195,0.9019300489296407,1.0064748800587853,0.37996616689174717,u-e2,
23,0.0001737803498523,0.14393960278816176,0.9120408299707418,0.9829176364193039,0.37592916310611685,u-e2,
24,0.0001371433113886,0.13389693638455075,0.9133960463168969,0.8994309355855616,0.3890656197377277,u-e2,
25,0.00010453658778440001,0.12500488621220734,0.9236965323777457,0.9130332107794092,0.40368649538883694,u-e2,
26,7.631742512670285e-05,0.11833724959977825,0.9305389019055325,0.8854795941625542,0.4001672063028255,u-e2,
27,5.279499846691252e-05,0.11300882748925356,0.9331581348440544,0.914480747072599,0.3935353188504791,u-e2,
28,3.4227024433899005e-05,0.10844709721772035,0.9344208543347732,0.9149283855874936,0.3955738172580994,u-e2,
29,2.0816937636766188e-05,0.10563159142837442,0.9364746753640538,0.8971473739100496,0.3959434349928511,u-e2,
30,1.2711661792704666e-05,0.10430684388358953,0.9384890443737846,0.9075182007296524,0.4043158107960319,u-e2,
1,0.001,1.2524822253278594,0.15425979211239815,1.1083510718378344,0.2072170227618853,u-e3,
2,0.0009972883382072,1.067407806333013,0.24324459143086488,1.0308404024639504,0.2285833645457181,u-e3,
3,0.0009891830623632,0.9481391597125389,0.2938958537554359,1.0212590712993925,0.28189691196964206,u-e3,
4,0.0009757729755661001,0.8631635166711517,0.31044484269693634,1.1378261326298134,0.27097411197926696,u-e3,
5,0.000957205001533,0.7982705215443581,0.3359430272819912,1.0202627687768981,0.2762835485507912,u-e3,
6,0.0009336825748732,0.7297768934119044,0.3578623190134008,1.0999137296539403,0.27989690234137066,u-e3,
7,0.0009054634122155,0.6628986816938879,0.38076363780871675,0.9289246318693414,0.31866016504757344,u-e3,
8,0.0008728566886113001,0.6154734214848281,0.40749277682559537,1.081274095251144,0.28599389413380605,u-e3,
9,0.0008362196501476001,0.5617983840329575,0.48398110305059383,0.9547465735500399,0.29454785059673244,u-e3,
10,0.0007959536998847,0.49099298930416274,0.5269702621454379,1.0022777419233444,0.3165164475904025,u-e3,
11,0.0007525,0.44878067894624224,0.5549899985743084,0.9868153632706548,0.31740621483244363,u-e3,
12,0.0007063346383225,0.40660889504740166,0.6068770521372244,0.9571329244560864,0.35395943797801294,u-e3,
13,0.0006579634122155,0.36527631935005445,0.6347661135157832,1.1957623355108862,0.3107214195492964,u-e3,
14,0.0006079162869547,0.3371057551133306,0.6782601288427044,1.085106165109713,0.33580440704400655,u-e3,
15,0.0005567415893174,0.30961329887671996,0.7104703127461274,1.0001988036219067,0.3454218372306183,u-e3,
16,0.000505,0.2806592648483937,0.7461591324675159,0.9956919971948441,0.35529264382099923,u-e3,
17,0.00045325841068250005,0.2588761823383014,0.7846519778292104,1.1703344921693686,0.35978540800092296,u-e3,
18,0.0004020837130452,0.23936599760977764,0.8048717590541609,1.027972749676219,0.3883030962492042,u-e3,
19,0.0003520365877844,0.22280421719792304,0.8311175776166841,1.0884829011844648,0.3658811320585571,u-e3,
20,0.0003036653616774,0.21137376491472842,0.8437078004351107,1.2064617187449467,0.3689277406680784,u-e3,
21,0.0002575,0.19649164554806747,0.8586937665187596,1.104160148652255,0.3816260629517537,u-e3,
22,0.0002140463001152,0.18261656009230764,0.8733911926785097,1.179660591873812,0.38082650035008714,u-e3,
23,0.0001737803498523,0.1726053496379432,0.8887322652142974,1.254678344985916,0.3825810069591508,u-e3,
24,0.0001371433113886,0.16347772367883512,0.8842425264540292,1.0797487900331126,0.41262996452925654,u-e3,
25,0.00010453658778440001,0.15538344361316642,0.9020590330907128,1.08309937074903,0.4057577278349635,u-e3,
26,7.631742512670285e-05,0.14930279015726647,0.9083542999336818,1.099104382123765,0.41020801431365783,u-e3,
27,5.279499846691252e-05,0.14258868025707486,0.9122753411213285,1.125796804631952,0.41073368880382083,u-e3,
28,3.4227024433899005e-05,0.14009462090459895,0.9111018288571865,1.1075786284679006,0.4153753548376887,u-e3,
29,2.0816937636766188e-05,0.13699286902279437,0.9225191973139617,1.114980653347295,0.4145429920510608,u-e3,
30,1.2711661792704666e-05,0.13521115274297896,0.9162470357098929,1.117268084716608,0.41401786882617325,u-e3,
1,0.001,1.2549917780551945,0.16933104159666154,1.389801274604398,0.18256859283313706,u-e4,
2,0.0009972883382072,1.0792579773591553,0.2530372371783981,0.9871732665534406,0.25818448533030713,u-e4,
3,0.0009891830623632,0.920683713848206,0.3057061072378685,1.1194580405264096,0.2620330201023725,u-e4,
4,0.0009757729755661001,0.8270029846313272,0.33372597878905597,0.9213787352633338,0.307061506240526,u-e4,
5,0.000957205001533,0.7288150875706881,0.3691665594036471,1.0212587988136606,0.2937467217814583,u-e4,
6,0.0009336825748732,0.6230856750794593,0.3953819977296882,1.2159838084440295,0.2689726306744457,u-e4,
7,0.0009054634122155,0.5370494101790007,0.4530963479265969,0.9615724669249612,0.3439138367530888,u-e4,
8,0.0008728566886113001,0.4534748722317243,0.4992826503686138,0.9674412657472479,0.334377704452559,u-e4,
9,0.0008362196501476001,0.3932961202734729,0.590842807013195,0.963194178370373,0.34323732351191294,u-e4,
10,0.0007959536998847,0.3139351362591199,0.6729737610018665,1.0248955237794242,0.37217093633036596,u-e4,
11,0.0007525,0.248454038164394,0.7842210934636464,1.121492658222342,0.3715421820403526,u-e4,
12,0.0007063346383225,0.20817821206461967,0.8338909140527939,1.1952592785781326,0.36638325040233066,u-e4,
13,0.0006579634122155,0.17338229506677555,0.8595174053539487,1.2488082498295952,0.3703028304953845,u-e4,
14,0.0006079162869547,0.137200355762643,0.8983083322676206,1.366643819138075,0.35217087344823617,u-e4,
15,0.0005567415893174,0.10352074486527814,0.9224596741440878,1.2837835907057347,0.3665593395968411,u-e4,
16,0.000505,0.07208529137346972,0.9497022151594647,1.3825419770221767,0.3860425025111172,u-e4,
17,0.00045325841068250005,0.05276786789856595,0.9542610256015196,1.452385370488559,0.37221087360996596,u-e4,
18,0.0004020837130452,0.036095738114090656,0.9558574805235057,1.455920600159455,0.368724872593005,u-e4,
19,0.0003520365877844,0.03041369981869398,0.9520188643471927,1.5671972146939754,0.3754648250047271,u-e4,
20,0.0003036653616774,0.015419701532779079,0.9698876380461053,1.5504642202762509,0.38698670027328824,u-e4,
21,0.0002575,0.01148217264645924,0.9709833337127927,1.567861259912723,0.39008961339049264,u-e4,
22,0.0002140463001152,0.00732523934773366,0.9744530265542007,1.5689429779687143,0.39555521194485577,u-e4,
23,0.0001737803498523,0.006039509103266019,0.9747305909432915,1.6055014703869037,0.38604305155948376,u-e4,
24,0.0001371433113886,0.00464563061145788,0.9756741879128936,1.6255529484576665,0.3871433429037069,u-e4,
25,0.00010453658778440001,0.00396671381869222,0.9759421035511906,1.6304632016876082,0.3891926360782748,u-e4,
26,7.631742512670285e-05,0.0036099798054099997,0.9761929682223063,1.6476505212116528,0.3880808222668534,u-e4,
27,5.279499846691252e-05,0.0033706116760367,0.9761744348721677,1.6507953270980196,0.38510562518779123,u-e4,
28,3.4227024433899005e-05,0.0030935989213577,0.9761929682223063,1.6589150248861326,0.38116946960518905,u-e4,
29,2.0816937636766188e-05,0.00298007740897166,0.9761813555855093,1.6546023054855177,0.38510499260264536,u-e4,
30,1.2711661792704666e-05,0.0029581315105558,0.9759690175344231,1.6568010586475386,0.3857786973237868,u-e4,
1,0.001,1.3298716590451198,0.16049819109462385,1.2577342573233485,0.19385133150761918,u-e5,
2,0.0009972883382072,1.15598271336351,0.26017065759263075,1.2534094856292435,0.22819947143790825,u-e5,
3,0.0009891830623632,1.0580054196907434,0.30164984688708085,1.152863723780668,0.28016511274288153,u-e5,
4,0.0009757729755661001,0.992721680146649,0.3250895635863516,1.3336202283687544,0.24452439974219958,u-e5,
5,0.000957205001533,0.9410515885140708,0.3495711677313961,1.2287952092929892,0.25938205820891314,u-e5,
6,0.0009336825748732,0.8819539886521236,0.39185427607798384,1.170088303372497,0.28127072395511277,u-e5,
7,0.0009054634122155,0.8236866997737309,0.43288823496687623,1.1092893050513157,0.33105314968717786,u-e5,
8,0.0008728566886113001,0.7831034573556475,0.48415724779393693,1.2199928651957572,0.29025219315437123,u-e5,
9,0.0008362196501476001,0.7381771881915142,0.5347391597526054,1.0781790355163359,0.30977918608192906,u-e5,
10,0.0007959536998847,0.6878845984269719,0.5935170728611019,1.07013219661992,0.3293664473982999,u-e5,
11,0.0007525,0.6542994730550392,0.634779294326264,1.1200714674795327,0.3305077047709309,u-e5,
12,0.0007063346383225,0.6214026731641709,0.6716535179493881,1.1424423206391185,0.3367346639845148,u-e5,
13,0.0006579634122155,0.5945481646634218,0.7076944450926382,1.1901039388047503,0.32421845659804677,u-e5,
14,0.0006079162869547,0.5719151298639095,0.7437478546992311,1.1557673386630352,0.3236639045445091,u-e5,
15,0.0005567415893174,0.5504644790229254,0.7594788608784402,1.1033670023534403,0.3384335693886203,u-e5,
16,0.000505,0.5300572682535799,0.806057010110121,1.0972893278942482,0.3694540986114806,u-e5,
17,0.00045325841068250005,0.5136930595159749,0.8342733593669424,1.1095664568546324,0.3644248457609455,u-e5,
18,0.0004020837130452,0.49822424057935244,0.8661479301926647,1.0434025806430707,0.384265970827174,u-e5,
19,0.0003520365877844,0.4841182422278495,0.8771936090720454,1.1825724775039688,0.33973339669616115,u-e5,
20,0.0003036653616774,0.4722296648021527,0.8932290604140007,1.1156401208053595,0.37333603613476835,u-e5,
21,0.0002575,0.46244043428189413,0.9004705297309501,1.0270350744083223,0.39164228684752594,u-e5,
22,0.0002140463001152,0.45261847966257085,0.9083993497603208,1.0911423668766802,0.38175495720680186,u-e5,
23,0.0001737803498523,0.44427251711977006,0.9189162922733951,1.111631026400898,0.38862112696820805,u-e5,
24,0.0001371433113886,0.43631242854615815,0.9234902154551067,1.031490899217139,0.38134943391371107,u-e5,
25,0.00010453658778440001,0.42980890331319477,0.9296584615122292,0.9971497686800331,0.40290026961285885,u-e5,
26,7.631742512670285e-05,0.4249755800856372,0.9312959401090083,0.9726088731213993,0.4092220688004903,u-e5,
27,5.279499846691252e-05,0.420643843299669,0.9345970452913542,0.9958618829787751,0.41018546703171477,u-e5,
28,3.4227024433899005e-05,0.41753627972848484,0.9361527592005228,0.9874192987072472,0.40052637047964995,u-e5,
29,2.0816937636766188e-05,0.4154028334851267,0.9392871479013462,0.9865441069646955,0.40160070096612144,u-e5,
30,1.2711661792704666e-05,0.4142680541577712,0.9388588948994917,0.9851526872823854,0.40328054298141386,u-e5,
1,0.001,0.9814256992650238,0.17129605857150546,0.8791629691285034,0.19652995764173964,u-e6,
2,0.0009972883382072,0.7911542797173354,0.25927055548944017,0.9393529112245907,0.2035493188476468,u-e6,
3,0.0009891830623632,0.680443842082354,0.29938097170707056,0.8189079720369984,0.25592666454970797,u-e6,
4,0.0009757729755661001,0.6048982064373634,0.3200223549116367,0.8717383438578997,0.2532961734753706,u-e6,
5,0.000957205001533,0.5502102715522229,0.3409008998818357,0.7698157540094096,0.2701302462770524,u-e6,
6,0.0009336825748732,0.4902321003232572,0.3546458402989847,0.7739262374188258,0.2835498024453858,u-e6,
7,0.0009054634122155,0.4233325260484948,0.37986027283767076,0.7058793639975327,0.31435807854282205,u-e6,
8,0.0008728566886113001,0.37658407643067004,0.4008099804828089,0.7345762374275064,0.2939703789129934,u-e6,
9,0.0008362196501476001,0.33858121091205795,0.4787447329361031,0.6708073313155338,0.30774864512420264,u-e6,
10,0.0007959536998847,0.2845482032345489,0.5318921537960812,0.7052472065492984,0.3136205301058241,u-e6,
11,0.0007525,0.25414143965072034,0.5886918499250438,0.6497649200472371,0.33908003416613786,u-e6,
