model,fold,dimensions,slice,train,validation,accuracy_gap
G2,4,articleType,Watches,0.9967384213959556,0.828042328042328,0.16869609335362756
G2,4,articleType,Water Bottle,1.0,0.5,0.5
G2,4,articleType,Wristbands,1.0,0.0,1.0
G2,4,family_size_bin,1,0.9968520461699895,0.8837944664031621,0.1130575797668274
G2,4,family_size_bin,2-3,0.9988011988011988,0.9050925925925926,0.09370860620860622
G2,4,family_size_bin,4+,0.9988260942478618,0.9529331514324693,0.04589294281539258
G2,4,gender,Boys,0.9945054945054945,0.6811594202898551,0.3133460742156394
G2,4,gender,Girls,0.9930875576036866,0.47706422018348627,0.5160233374202003
G2,4,gender,Men,0.9989437363565946,0.9498873873873874,0.049056348969207186
G2,4,gender,Unisex,0.9752300070771408,0.5580736543909348,0.417156352686206
G2,4,gender,Women,0.9994803575140303,0.9176715176715177,0.08180883984251264
G2,4,gender x articleType,Boys | Blazers,,0.0,
G2,4,gender x articleType,Boys | Booties,0.6666666666666666,0.0,0.6666666666666666
G2,4,gender x articleType,Boys | Capris,1.0,,
G2,4,gender x articleType,Boys | Casual Shoes,0.9444444444444444,0.6666666666666666,0.2777777777777778
G2,4,gender x articleType,Boys | Churidar,1.0,,
G2,4,gender x articleType,Boys | Clothing Set,1.0,1.0,0.0
G2,4,gender x articleType,Boys | Flip Flops,1.0,0.5,0.5
G2,4,gender x articleType,Boys | Gloves,1.0,1.0,0.0
G2,4,gender x articleType,Boys | Innerwear Vests,1.0,,
G2,4,gender x articleType,Boys | Jackets,1.0,0.0,1.0
G2,4,gender x articleType,Boys | Jeans,1.0,1.0,0.0
G2,4,gender x articleType,Boys | Kurta Sets,1.0,,
G2,4,gender x articleType,Boys | Kurtas,1.0,1.0,0.0
G2,4,gender x articleType,Boys | Leggings,1.0,,
G2,4,gender x articleType,Boys | Rompers,1.0,,
G2,4,gender x articleType,Boys | Sandals,1.0,0.0,1.0
G2,4,gender x articleType,Boys | Shirts,1.0,0.9166666666666666,0.08333333333333337
G2,4,gender x articleType,Boys | Shorts,1.0,0.2222222222222222,0.7777777777777778
G2,4,gender x articleType,Boys | Socks,0.0,,
G2,4,gender x articleType,Boys | Sports Shoes,1.0,,
G2,4,gender x articleType,Boys | Sweatshirts,1.0,0.0,1.0
G2,4,gender x articleType,Boys | Trousers,1.0,1.0,0.0
G2,4,gender x articleType,Boys | Tshirts,1.0,0.7647058823529411,0.23529411764705888
G2,4,gender x articleType,Boys | Waistcoat,1.0,,
G2,4,gender x articleType,Boys | Watches,,0.0,
G2,4,gender x articleType,Girls | Backpacks,0.0,,
G2,4,gender x articleType,Girls | Booties,1.0,,
G2,4,gender x articleType,Girls | Capris,1.0,0.375,0.625
G2,4,gender x articleType,Girls | Casual Shoes,1.0,0.25,0.75
G2,4,gender x articleType,Girls | Clothing Set,1.0,1.0,0.0
G2,4,gender x articleType,Girls | Dresses,1.0,0.0,1.0
G2,4,gender x articleType,Girls | Earrings,0.0,,
G2,4,gender x articleType,Girls | Flip Flops,1.0,0.0,1.0
G2,4,gender x articleType,Girls | Gloves,1.0,,
G2,4,gender x articleType,Girls | Innerwear Vests,1.0,0.0,1.0
G2,4,gender x articleType,Girls | Jeans,1.0,0.5,0.5
G2,4,gender x articleType,Girls | Leggings,1.0,0.5,0.5
G2,4,gender x articleType,Girls | Lehenga Choli,1.0,1.0,0.0
G2,4,gender x articleType,Girls | Rompers,1.0,1.0,0.0
G2,4,gender x articleType,Girls | Salwar,1.0,,
G2,4,gender x articleType,Girls | Sandals,1.0,0.7777777777777778,0.2222222222222222
G2,4,gender x articleType,Girls | Shirts,1.0,,
G2,4,gender x articleType,Girls | Shorts,1.0,0.3333333333333333,0.6666666666666667
G2,4,gender x articleType,Girls | Skirts,1.0,0.0,1.0
G2,4,gender x articleType,Girls | Tops,1.0,0.7105263157894737,0.2894736842105263
G2,4,gender x articleType,Girls | Tshirts,0.9859154929577465,0.29411764705882354,0.6917978458989229
G2,4,gender x articleType,Girls | Watches,1.0,0.0,1.0
G2,4,gender x articleType,Men | Accessory Gift Set,1.0,1.0,0.0
G2,4,gender x articleType,Men | Backpacks,0.8888888888888888,0.0,0.8888888888888888
G2,4,gender x articleType,Men | Bangle,1.0,0.3076923076923077,0.6923076923076923
G2,4,gender x articleType,Men | Belts,1.0,0.9468085106382979,0.05319148936170215
G2,4,gender x articleType,Men | Blazers,1.0,1.0,0.0
G2,4,gender x articleType,Men | Body Wash and Scrub,1.0,,
G2,4,gender x articleType,Men | Boxers,1.0,1.0,0.0
G2,4,gender x articleType,Men | Bracelet,1.0,,
G2,4,gender x articleType,Men | Briefs,1.0,1.0,0.0
G2,4,gender x articleType,Men | Caps,0.958904109589041,0.47619047619047616,0.4827136333985649
G2,4,gender x articleType,Men | Casual Shoes,0.9993016759776536,0.963276836158192,0.036024839819461585
G2,4,gender x articleType,Men | Churidar,1.0,,
G2,4,gender x articleType,Men | Cufflinks,1.0,1.0,0.0
G2,4,gender x articleType,Men | Deodorant,1.0,0.8666666666666667,0.1333333333333333
G2,4,gender x articleType,Men | Duffel Bag,1.0,,
G2,4,gender x articleType,Men | Flip Flops,1.0,0.9156626506024096,0.08433734939759041
G2,4,gender x articleType,Men | Formal Shoes,0.9975903614457832,1.0,-0.002409638554216831
G2,4,gender x articleType,Men | Fragrance Gift Set,1.0,0.8571428571428571,0.1428571428571429
G2,4,gender x articleType,Men | Free Gifts,1.0,1.0,0.0
G2,4,gender x articleType,Men | Gloves,1.0,1.0,0.0
G2,4,gender x articleType,Men | Handbags,1.0,,
G2,4,gender x articleType,Men | Heels,,1.0,
G2,4,gender x articleType,Men | Innerwear Vests,1.0,0.9743589743589743,0.02564102564102566
G2,4,gender x articleType,Men | Jackets,1.0,1.0,0.0
G2,4,gender x articleType,Men | Jeans,1.0,0.9818181818181818,0.018181818181818188
G2,4,gender x articleType,Men | Kurtas,1.0,1.0,0.0
G2,4,gender x articleType,Men | Kurtis,1.0,,
G2,4,gender x articleType,Men | Laptop Bag,0.8461538461538461,0.0,0.8461538461538461
G2,4,gender x articleType,Men | Lounge Pants,1.0,1.0,0.0
G2,4,gender x articleType,Men | Lounge Shorts,1.0,0.6666666666666666,0.33333333333333337
G2,4,gender x articleType,Men | Messenger Bag,1.0,0.0,1.0
G2,4,gender x articleType,Men | Mufflers,1.0,0.8,0.19999999999999996
G2,4,gender x articleType,Men | Nehru Jackets,1.0,1.0,0.0
G2,4,gender x articleType,Men | Night suits,1.0,1.0,0.0
G2,4,gender x articleType,Men | Perfume and Body Mist,0.9953271028037384,0.8653846153846154,0.12994248741912295
G2,4,gender x articleType,Men | Rain Trousers,,1.0,
G2,4,gender x articleType,Men | Ring,1.0,,
G2,4,gender x articleType,Men | Sandals,1.0,0.9516129032258065,0.048387096774193505
G2,4,gender x articleType,Men | Scarves,0.9705882352941176,1.0,-0.02941176470588236
G2,4,gender x articleType,Men | Shirts,0.9994620763851533,0.9804772234273319,0.018984852957821374
G2,4,gender x articleType,Men | Shoe Accessories,1.0,,
G2,4,gender x articleType,Men | Shorts,1.0,0.8888888888888888,0.11111111111111116
G2,4,gender x articleType,Men | Socks,1.0,0.9146341463414634,0.08536585365853655
G2,4,gender x articleType,Men | Sports Sandals,1.0,1.0,0.0
G2,4,gender x articleType,Men | Sports Shoes,1.0,0.9540229885057471,0.04597701149425293
G2,4,gender x articleType,Men | Stoles,1.0,,
G2,4,gender x articleType,Men | Sunglasses,1.0,0.9173553719008265,0.0826446280991735
G2,4,gender x articleType,Men | Suspenders,1.0,0.8571428571428571,0.1428571428571429
G2,4,gender x articleType,Men | Sweaters,1.0,1.0,0.0
G2,4,gender x articleType,Men | Sweatshirts,1.0,0.9705882352941176,0.02941176470588236
G2,4,gender x articleType,Men | Ties,1.0,1.0,0.0
G2,4,gender x articleType,Men | Tights,1.0,,
G2,4,gender x articleType,Men | Tops,,1.0,
G2,4,gender x articleType,Men | Track Pants,1.0,0.9117647058823529,0.08823529411764708
G2,4,gender x articleType,Men | Tracksuits,1.0,1.0,0.0
G2,4,gender x articleType,Men | Trousers,1.0,0.9855072463768116,0.01449275362318836
G2,4,gender x articleType,Men | Trunk,1.0,1.0,0.0
G2,4,gender x articleType,Men | Tshirts,1.0,0.9721577726218097,0.02784222737819031
G2,4,gender x articleType,Men | Tunics,1.0,,
G2,4,gender x articleType,Men | Waist Pouch,1.0,,
G2,4,gender x articleType,Men | Waistcoat,1.0,1.0,0.0
G2,4,gender x articleType,Men | Wallets,0.9964028776978417,0.9242424242424242,0.07216045345541755
G2,4,gender x articleType,Men | Watches,1.0,0.92018779342723,0.07981220657277
G2,4,gender x articleType,Men | Water Bottle,1.0,1.0,0.0
G2,4,gender x articleType,Unisex | Backpacks,1.0,0.908256880733945,0.09174311926605505
G2,4,gender x articleType,Unisex | Basketballs,1.0,0.5,0.5
G2,4,gender x articleType,Unisex | Belts,0.6666666666666666,0.0,0.6666666666666666
G2,4,gender x articleType,Unisex | Caps,1.0,0.7142857142857143,0.2857142857142857
G2,4,gender x articleType,Unisex | Casual Shoes,0.9533333333333334,0.3888888888888889,0.5644444444444445
G2,4,gender x articleType,Unisex | Cushion Covers,,0.0,
G2,4,gender x articleType,Unisex | Deodorant,0.0,,
G2,4,gender x articleType,Unisex | Duffel Bag,1.0,0.8181818181818182,0.18181818181818177
G2,4,gender x articleType,Unisex | Flip Flops,1.0,0.5,0.5
G2,4,gender x articleType,Unisex | Footballs,1.0,0.0,1.0
G2,4,gender x articleType,Unisex | Fragrance Gift Set,1.0,,
G2,4,gender x articleType,Unisex | Free Gifts,1.0,,
G2,4,gender x articleType,Unisex | Handbags,1.0,0.25,0.75
G2,4,gender x articleType,Unisex | Hat,1.0,,
G2,4,gender x articleType,Unisex | Headband,1.0,0.0,1.0
G2,4,gender x articleType,Unisex | Jackets,1.0,,
G2,4,gender x articleType,Unisex | Jeans,1.0,,
G2,4,gender x articleType,Unisex | Key chain,1.0,,
G2,4,gender x articleType,Unisex | Laptop Bag,0.9705882352941176,0.7272727272727273,0.24331550802139035
G2,4,gender x articleType,Unisex | Messenger Bag,1.0,0.8,0.19999999999999996
G2,4,gender x articleType,Unisex | Mobile Pouch,1.0,,
G2,4,gender x articleType,Unisex | Mufflers,1.0,,
G2,4,gender x articleType,Unisex | Perfume and Body Mist,1.0,,
G2,4,gender x articleType,Unisex | Rain Jacket,1.0,,
G2,4,gender x articleType,Unisex | Rucksacks,1.0,1.0,0.0
G2,4,gender x articleType,Unisex | Sandals,0.984375,0.5625,0.421875
G2,4,gender x articleType,Unisex | Scarves,1.0,0.0,1.0
G2,4,gender x articleType,Unisex | Shoe Accessories,0.9285714285714286,0.0,0.9285714285714286
G2,4,gender x articleType,Unisex | Shoe Laces,1.0,,
G2,4,gender x articleType,Unisex | Socks,0.9565217391304348,0.16666666666666666,0.7898550724637682
G2,4,gender x articleType,Unisex | Sports Sandals,1.0,,
G2,4,gender x articleType,Unisex | Sports Shoes,0.896551724137931,0.0,0.896551724137931
G2,4,gender x articleType,Unisex | Sunglasses,0.9789473684210527,0.20833333333333334,0.7706140350877193
G2,4,gender x articleType,Unisex | Sweatshirts,0.0,,
G2,4,gender x articleType,Unisex | Swimwear,1.0,0.5,0.5
G2,4,gender x articleType,Unisex | Tablet Sleeve,,0.0,
G2,4,gender x articleType,Unisex | Track Pants,1.0,,
G2,4,gender x articleType,Unisex | Travel Accessory,1.0,1.0,0.0
G2,4,gender x articleType,Unisex | Trolley Bag,1.0,0.0,1.0
G2,4,gender x articleType,Unisex | Tshirts,1.0,0.2727272727272727,0.7272727272727273
G2,4,gender x articleType,Unisex | Waist Pouch,1.0,0.3333333333333333,0.6666666666666667
G2,4,gender x articleType,Unisex | Wallets,0.5,0.0,0.5
G2,4,gender x articleType,Unisex | Watches,0.9431818181818182,0.36363636363636365,0.5795454545454546
G2,4,gender x articleType,Unisex | Water Bottle,1.0,0.0,1.0
G2,4,gender x articleType,Unisex | Wristbands,1.0,0.0,1.0
G2,4,gender x articleType,Women | Baby Dolls,1.0,,
G2,4,gender x articleType,Women | Backpacks,1.0,0.0,1.0
G2,4,gender x articleType,Women | Bangle,1.0,,
G2,4,gender x articleType,Women | Belts,1.0,0.575,0.42500000000000004
G2,4,gender x articleType,Women | Blazers,1.0,,
G2,4,gender x articleType,Women | Bra,1.0,1.0,0.0
G2,4,gender x articleType,Women | Bracelet,1.0,0.7142857142857143,0.2857142857142857
G2,4,gender x articleType,Women | Briefs,1.0,0.9615384615384616,0.038461538461538436
G2,4,gender x articleType,Women | Camisoles,1.0,1.0,0.0
G2,4,gender x articleType,Women | Capris,1.0,0.631578947368421,0.368421052631579
G2,4,gender x articleType,Women | Caps,0.9333333333333333,0.25,0.6833333333333333
G2,4,gender x articleType,Women | Casual Shoes,0.9953271028037384,0.7307692307692307,0.26455787203450765
G2,4,gender x articleType,Women | Churidar,1.0,1.0,0.0
G2,4,gender x articleType,Women | Clutches,1.0,0.9736842105263158,0.02631578947368418
G2,4,gender x articleType,Women | Compact,1.0,,
G2,4,gender x articleType,Women | Concealer,,1.0,
G2,4,gender x articleType,Women | Deodorant,0.9855072463768116,0.7368421052631579,0.2486651411136538
G2,4,gender x articleType,Women | Dresses,1.0,0.9591836734693877,0.04081632653061229
G2,4,gender x articleType,Women | Duffel Bag,1.0,1.0,0.0
G2,4,gender x articleType,Women | Dupatta,1.0,1.0,0.0
G2,4,gender x articleType,Women | Earrings,1.0,0.9555555555555556,0.0444444444444444
G2,4,gender x articleType,Women | Eyeshadow,1.0,1.0,0.0
G2,4,gender x articleType,Women | Flats,1.0,0.9305555555555556,0.06944444444444442
G2,4,gender x articleType,Women | Flip Flops,1.0,0.7631578947368421,0.23684210526315785
G2,4,gender x articleType,Women | Foundation and Primer,1.0,1.0,0.0
G2,4,gender x articleType,Women | Fragrance Gift Set,1.0,1.0,0.0
G2,4,gender x articleType,Women | Free Gifts,1.0,0.2,0.8
G2,4,gender x articleType,Women | Handbags,1.0,0.9615384615384616,0.038461538461538436
G2,4,gender x articleType,Women | Heels,1.0,0.9945054945054945,0.005494505494505475
G2,4,gender x articleType,Women | Highlighter and Blush,1.0,,
G2,4,gender x articleType,Women | Innerwear Vests,1.0,,
G2,4,gender x articleType,Women | Ipad,1.0,,
G2,4,gender x articleType,Women | Jackets,1.0,0.875,0.125
G2,4,gender x articleType,Women | Jeans,1.0,0.9333333333333333,0.06666666666666665
G2,4,gender x articleType,Women | Jeggings,1.0,1.0,0.0
G2,4,gender x articleType,Women | Jewellery Set,1.0,1.0,0.0
G2,4,gender x articleType,Women | Jumpsuit,1.0,1.0,0.0
G2,4,gender x articleType,Women | Kajal and Eyeliner,1.0,1.0,0.0
G2,4,gender x articleType,Women | Kurta Sets,1.0,1.0,0.0
G2,4,gender x articleType,Women | Kurtas,1.0,0.9960159362549801,0.003984063745019917
G2,4,gender x articleType,Women | Kurtis,1.0,1.0,0.0
G2,4,gender x articleType,Women | Laptop Bag,1.0,1.0,0.0
G2,4,gender x articleType,Women | Leggings,1.0,0.96,0.040000000000000036
G2,4,gender x articleType,Women | Lip Gloss,1.0,1.0,0.0
G2,4,gender x articleType,Women | Lip Liner,1.0,1.0,0.0
G2,4,gender x articleType,Women | Lip Plumper,1.0,,
G2,4,gender x articleType,Women | Lipstick,1.0,1.0,0.0
G2,4,gender x articleType,Women | Lounge Pants,1.0,1.0,0.0
G2,4,gender x articleType,Women | Lounge Shorts,1.0,1.0,0.0
G2,4,gender x articleType,Women | Lounge Tshirts,1.0,,
G2,4,gender x articleType,Women | Mobile Pouch,1.0,0.625,0.375
G2,4,gender x articleType,Women | Mufflers,1.0,1.0,0.0
G2,4,gender x articleType,Women | Nail Polish,1.0,1.0,0.0
G2,4,gender x articleType,Women | Necklace and Chains,1.0,0.8181818181818182,0.18181818181818177
G2,4,gender x articleType,Women | Night suits,1.0,1.0,0.0
G2,4,gender x articleType,Women | Nightdress,1.0,1.0,0.0
G2,4,gender x articleType,Women | Patiala,1.0,1.0,0.0
G2,4,gender x articleType,Women | Pendant,1.0,1.0,0.0
G2,4,gender x articleType,Women | Perfume and Body Mist,1.0,0.7441860465116279,0.2558139534883721
G2,4,gender x articleType,Women | Ring,1.0,1.0,0.0
G2,4,gender x articleType,Women | Robe,1.0,,
G2,4,gender x articleType,Women | Salwar,1.0,1.0,0.0
G2,4,gender x articleType,Women | Salwar and Dupatta,1.0,1.0,0.0
G2,4,gender x articleType,Women | Sandals,1.0,,
G2,4,gender x articleType,Women | Sarees,1.0,1.0,0.0
G2,4,gender x articleType,Women | Scarves,1.0,0.9166666666666666,0.08333333333333337
G2,4,gender x articleType,Women | Shapewear,1.0,,
G2,4,gender x articleType,Women | Shirts,1.0,1.0,0.0
G2,4,gender x articleType,Women | Shorts,1.0,0.8333333333333334,0.16666666666666663
G2,4,gender x articleType,Women | Shrug,1.0,,
G2,4,gender x articleType,Women | Skirts,1.0,0.8,0.19999999999999996
G2,4,gender x articleType,Women | Socks,1.0,0.6,0.4
G2,4,gender x articleType,Women | Sports Sandals,1.0,0.6666666666666666,0.33333333333333337
G2,4,gender x articleType,Women | Sports Shoes,1.0,0.6515151515151515,0.3484848484848485
G2,4,gender x articleType,Women | Stockings,1.0,1.0,0.0
G2,4,gender x articleType,Women | Stoles,1.0,0.9285714285714286,0.0714285714285714
G2,4,gender x articleType,Women | Sunglasses,1.0,0.926829268292683,0.07317073170731703
G2,4,gender x articleType,Women | Sweaters,1.0,1.0,0.0
G2,4,gender x articleType,Women | Sweatshirts,1.0,0.8333333333333334,0.16666666666666663
G2,4,gender x articleType,Women | Swimwear,1.0,1.0,0.0
G2,4,gender x articleType,Women | Tablet Sleeve,1.0,,
G2,4,gender x articleType,Women | Ties and Cufflinks,1.0,,
G2,4,gender x articleType,Women | Tights,1.0,1.0,0.0
G2,4,gender x articleType,Women | Tops,1.0,0.9788135593220338,0.021186440677966156
G2,4,gender x articleType,Women | Track Pants,1.0,0.9333333333333333,0.06666666666666665
G2,4,gender x articleType,Women | Travel Accessory,1.0,1.0,0.0
G2,4,gender x articleType,Women | Trousers,1.0,0.8823529411764706,0.11764705882352944
G2,4,gender x articleType,Women | Tshirts,1.0,0.9593023255813954,0.04069767441860461
G2,4,gender x articleType,Women | Tunics,1.0,1.0,0.0
G2,4,gender x articleType,Women | Umbrellas,1.0,1.0,0.0
G2,4,gender x articleType,Women | Waistcoat,1.0,,
G2,4,gender x articleType,Women | Wallets,0.992619926199262,0.9436619718309859,0.0489579543682761
G2,4,gender x articleType,Women | Watches,1.0,0.7956204379562044,0.2043795620437956
G2,4,gender x family_size_bin,Boys | 1,0.990521327014218,0.5178571428571429,0.4726641841570751
G2,4,gender x family_size_bin,Boys | 2-3,0.995049504950495,0.6666666666666666,0.3283828382838284
G2,4,gender x family_size_bin,Boys | 4+,1.0,1.0,0.0
G2,4,gender x family_size_bin,Girls | 1,0.9836956521739131,0.36585365853658536,0.6178419936373277
G2,4,gender x family_size_bin,Girls | 2-3,1.0,0.5111111111111111,0.48888888888888893
G2,4,gender x family_size_bin,Girls | 4+,1.0,0.6086956521739131,0.3913043478260869
G2,4,gender x family_size_bin,Men | 1,0.9989032415305874,0.9475728155339805,0.051330425996606865
G2,4,gender x family_size_bin,Men | 2-3,0.9996265870052278,0.948377581120944,0.05124900588428383
G2,4,gender x family_size_bin,Men | 4+,0.9984926138076575,0.957002457002457,0.04149015680520052
G2,4,gender x family_size_bin,Unisex | 1,0.968503937007874,0.5019305019305019,0.46657343507737203
G2,4,gender x family_size_bin,Unisex | 2-3,0.9897435897435898,0.6491228070175439,0.3406207827260459
G2,4,gender x family_size_bin,Unisex | 4+,0.995049504950495,0.8108108108108109,0.1842386941396842
G2,4,gender x family_size_bin,Women | 1,0.9996448232995916,0.8905003625815808,0.10914446071801076
G2,4,gender x family_size_bin,Women | 2-3,0.9988610478359908,0.9376344086021505,0.06122663923384031
G2,4,gender x family_size_bin,Women | 4+,0.9995525727069351,0.9679144385026738,0.031638134204261315
