amp_enabled,analysis_config_sha256,cache_key,candidate,checkpoint_run_id,checkpoint_sha256,condition,coverage_sha256,device,experiment_id,fold,git_commit,history_sha256,image_set_sha256,implementation_sha256,label_map_sha256,manifest_path,peak_vram_bytes,prediction_path,prediction_sha256,probe_id,rows,runtime_seconds,schema_version,seed,split_sha256,status,condition_spec_condition,condition_spec_kind,condition_spec_source,condition_spec_quality,condition_spec_subsampling,condition_spec_factor,condition_spec_radius
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,da8f5ae566c06cacb45c21c12ff2a3b944ede292cd275eb63b9f30fcea270597,I2,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,brightness_0_85,2d41181d7f6ef366273a1bd3ff4cc51bea8dd2c8ece49e3c078a8c23ad56bd4d,cuda,g4-i2-article-type-lambda-0-3-c1,3,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,f8b3f8d5fe29612aff250d7ebea2bc2e81da3ea25256f90423ca1be1aa884953,03e538188960be6dd02704726fcef618bda12dd479bb64d353348bca6e967e53,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/da8f5ae566c06cacb45c21c12ff2a3b944ede292cd275eb63b9f30fcea270597/manifest.json,180138496,tmp/task2/robustness/da8f5ae566c06cacb45c21c12ff2a3b944ede292cd275eb63b9f30fcea270597/predictions.csv,398b245dbf4576457017f1e26380d0d82b300ffac5a7c0a3dd6ec4003c722d73,i2-f3-brightness_0_85-da8f5ae566c0,6550,18.398202200012747,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,brightness_0_85,brightness,,,,0.85,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,906d19587d2c81864997e58ab5fccdb977dae98ed0fbd165fa6e8da26d5c0bfd,I2,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,brightness_0_85,4281de637b04c55ad6803910267303f4028609ed2526fd89346b6a20cd380cfc,cuda,g4-i2-article-type-lambda-0-3-c1,4,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,f69214d9809dd1109a87056a14ded47d31d6e713dae1cbd7bd2eb5d5996876fd,b1df272fd7518103313c63f49772c6c00126e885bf3aa39624cc992deedb3371,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/906d19587d2c81864997e58ab5fccdb977dae98ed0fbd165fa6e8da26d5c0bfd/manifest.json,180138496,tmp/task2/robustness/906d19587d2c81864997e58ab5fccdb977dae98ed0fbd165fa6e8da26d5c0bfd/predictions.csv,4d6261da6d8d189baa9df3c4d65657913b202b2ad971736cc56f6bf3edd730e2,i2-f4-brightness_0_85-906d19587d2c,6552,18.377280400018208,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,brightness_0_85,brightness,,,,0.85,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,a04d39587b0b2e1485a0dd3707928f133ed60abedd43e876978003e67b4434d9,I2,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,8ac50fd5ad5083a2290407e3b56b97d5370982fd69fe031391ae4c19eb5f2c61,brightness_1_15,f0ef8657974ce941b25e10b5e183b255d0e2d3e29a116203739dedea95ef0550,cuda,g4-i2-article-type-lambda-0-3-c1,0,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,2ced38172d3eabca21c1a7c05efe904b0c650948e4dededf71abf0c463274269,ff164f26bf434845f95c822f7cf1376780d885b0fdabb2e7fa87765d4035b018,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/a04d39587b0b2e1485a0dd3707928f133ed60abedd43e876978003e67b4434d9/manifest.json,180138496,tmp/task2/robustness/a04d39587b0b2e1485a0dd3707928f133ed60abedd43e876978003e67b4434d9/predictions.csv,128c4e360cb2f8ec96d21e732e8651ae3e034831d99c6f70cfc9843cc8644897,i2-f0-brightness_1_15-a04d39587b0b,6550,32.54675460001454,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,brightness_1_15,brightness,,,,1.15,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,4b9c459234fbcf737981b33614cb5d7185041dd4fdf7a9ba31fae12bc0b3cf08,I2,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,brightness_1_15,d0c186db5a36e3836e6f880f090e9f8ac485ee25f93c47f64c459ffc0da01aea,cuda,g4-i2-article-type-lambda-0-3-c1,1,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,195368c48b552b86ae41e530a6544a8cf138505e54b90ce3299e29b60ff5442b,8d3f521a974ff6fe7f78d6a10a27ea989e157ee7babef1653c7578e1b6832bf3,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/4b9c459234fbcf737981b33614cb5d7185041dd4fdf7a9ba31fae12bc0b3cf08/manifest.json,180138496,tmp/task2/robustness/4b9c459234fbcf737981b33614cb5d7185041dd4fdf7a9ba31fae12bc0b3cf08/predictions.csv,927b393ef0d2d2c394f31c2dd16b6a30a90cfb20bb5664e323f7f9dda93831dc,i2-f1-brightness_1_15-4b9c459234fb,6551,20.34945780003909,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,brightness_1_15,brightness,,,,1.15,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,128231fdfb820c3176cce6369d99b73537840cc101a585745c0b35f70636f5bb,I2,g4-i2-article-type-lambda-0-3-c1-f2-s2753-e4b6d5100cf8,5398a95d48fab3dd4192557cbf2a5cea8f0a4869a73e4b37bbba512f31807fdf,brightness_1_15,8628b7ef6a45ce83ae38eec8318e7b7b0abcbd0b79aa747eacda5ef1cf9be9c4,cuda,g4-i2-article-type-lambda-0-3-c1,2,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,4290db45922bb542fc30ebcf05ffd7e973a91ae8a29d27b0a8c50751bc667f8a,2b8d606a301d5a9ada2ce69642031cae2b9f7c505a9bec53bd00ff9d1b8c0b93,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/128231fdfb820c3176cce6369d99b73537840cc101a585745c0b35f70636f5bb/manifest.json,180138496,tmp/task2/robustness/128231fdfb820c3176cce6369d99b73537840cc101a585745c0b35f70636f5bb/predictions.csv,1a23a798d27b1a0454cbcfc8ee74ee4a3b3603589838d27f52bfe9f83b206d18,i2-f2-brightness_1_15-128231fdfb82,6550,19.482423799985554,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,brightness_1_15,brightness,,,,1.15,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,22d3a4c9e914acfccd2f4f9d1d1a6fef49658ad4c7314d1c80bfd12304be947a,I2,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,brightness_1_15,2d41181d7f6ef366273a1bd3ff4cc51bea8dd2c8ece49e3c078a8c23ad56bd4d,cuda,g4-i2-article-type-lambda-0-3-c1,3,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,f8b3f8d5fe29612aff250d7ebea2bc2e81da3ea25256f90423ca1be1aa884953,03e538188960be6dd02704726fcef618bda12dd479bb64d353348bca6e967e53,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/22d3a4c9e914acfccd2f4f9d1d1a6fef49658ad4c7314d1c80bfd12304be947a/manifest.json,180138496,tmp/task2/robustness/22d3a4c9e914acfccd2f4f9d1d1a6fef49658ad4c7314d1c80bfd12304be947a/predictions.csv,5b711f2d0dd4c77911fe1644c017c2cf5d4e84de63924129f087469c4bfd6f89,i2-f3-brightness_1_15-22d3a4c9e914,6550,18.83547729998827,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,brightness_1_15,brightness,,,,1.15,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,9ca83f4a160651c96cbd89bfb6d1c2e85ec4d7ff9349608cb6631530fb933ac4,I2,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,brightness_1_15,4281de637b04c55ad6803910267303f4028609ed2526fd89346b6a20cd380cfc,cuda,g4-i2-article-type-lambda-0-3-c1,4,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,f69214d9809dd1109a87056a14ded47d31d6e713dae1cbd7bd2eb5d5996876fd,b1df272fd7518103313c63f49772c6c00126e885bf3aa39624cc992deedb3371,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/9ca83f4a160651c96cbd89bfb6d1c2e85ec4d7ff9349608cb6631530fb933ac4/manifest.json,180138496,tmp/task2/robustness/9ca83f4a160651c96cbd89bfb6d1c2e85ec4d7ff9349608cb6631530fb933ac4/predictions.csv,3d3474da3eb069809c957add253c837f9d3990b2ceb8f16a2cbf4b4763d4503b,i2-f4-brightness_1_15-9ca83f4a1606,6552,19.41314550000243,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,brightness_1_15,brightness,,,,1.15,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,44b2ffab9a04a226e7b4236cf9e2743c5753098debd31eb7042d7996a875d7d1,I2,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,8ac50fd5ad5083a2290407e3b56b97d5370982fd69fe031391ae4c19eb5f2c61,clean,f0ef8657974ce941b25e10b5e183b255d0e2d3e29a116203739dedea95ef0550,cuda,g4-i2-article-type-lambda-0-3-c1,0,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,2ced38172d3eabca21c1a7c05efe904b0c650948e4dededf71abf0c463274269,ff164f26bf434845f95c822f7cf1376780d885b0fdabb2e7fa87765d4035b018,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/44b2ffab9a04a226e7b4236cf9e2743c5753098debd31eb7042d7996a875d7d1/manifest.json,180138496,tmp/task2/robustness/44b2ffab9a04a226e7b4236cf9e2743c5753098debd31eb7042d7996a875d7d1/predictions.csv,11711bd8e668321ca14fafb0ab69b708f57ef225f2a1bf5bcee3d799f10baf33,i2-f0-clean-44b2ffab9a04,6550,33.82333019998623,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,clean,none,re_inferred_and_verified_against_frozen_oof,,,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,7c8be02778048b291b9ccd3b13a681107fcdda51c5a1512b2e853faf6bedac4e,I2,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,clean,d0c186db5a36e3836e6f880f090e9f8ac485ee25f93c47f64c459ffc0da01aea,cuda,g4-i2-article-type-lambda-0-3-c1,1,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,195368c48b552b86ae41e530a6544a8cf138505e54b90ce3299e29b60ff5442b,8d3f521a974ff6fe7f78d6a10a27ea989e157ee7babef1653c7578e1b6832bf3,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/7c8be02778048b291b9ccd3b13a681107fcdda51c5a1512b2e853faf6bedac4e/manifest.json,180138496,tmp/task2/robustness/7c8be02778048b291b9ccd3b13a681107fcdda51c5a1512b2e853faf6bedac4e/predictions.csv,917309c67b2d4199d6e464297be1230b5258f3d8b9e883740ca1b23d757c9f36,i2-f1-clean-7c8be0277804,6551,24.455129400012083,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,clean,none,re_inferred_and_verified_against_frozen_oof,,,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,1ad8339c9476f5f612b9d30e9ab49463c1d3cef35f6d4f156c383957416f743a,I2,g4-i2-article-type-lambda-0-3-c1-f2-s2753-e4b6d5100cf8,5398a95d48fab3dd4192557cbf2a5cea8f0a4869a73e4b37bbba512f31807fdf,clean,8628b7ef6a45ce83ae38eec8318e7b7b0abcbd0b79aa747eacda5ef1cf9be9c4,cuda,g4-i2-article-type-lambda-0-3-c1,2,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,4290db45922bb542fc30ebcf05ffd7e973a91ae8a29d27b0a8c50751bc667f8a,2b8d606a301d5a9ada2ce69642031cae2b9f7c505a9bec53bd00ff9d1b8c0b93,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/1ad8339c9476f5f612b9d30e9ab49463c1d3cef35f6d4f156c383957416f743a/manifest.json,180138496,tmp/task2/robustness/1ad8339c9476f5f612b9d30e9ab49463c1d3cef35f6d4f156c383957416f743a/predictions.csv,88d737aab926f7a5992e60cf9c952703e05ad53383db1a2e35845a79d0fba59c,i2-f2-clean-1ad8339c9476,6550,19.819956300023478,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,clean,none,re_inferred_and_verified_against_frozen_oof,,,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,fc36a6fdbe9d2cb4f6a942b7740f04b90b896291a77b89e2fa0786a4807c3475,I2,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,clean,2d41181d7f6ef366273a1bd3ff4cc51bea8dd2c8ece49e3c078a8c23ad56bd4d,cuda,g4-i2-article-type-lambda-0-3-c1,3,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,f8b3f8d5fe29612aff250d7ebea2bc2e81da3ea25256f90423ca1be1aa884953,03e538188960be6dd02704726fcef618bda12dd479bb64d353348bca6e967e53,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/fc36a6fdbe9d2cb4f6a942b7740f04b90b896291a77b89e2fa0786a4807c3475/manifest.json,180138496,tmp/task2/robustness/fc36a6fdbe9d2cb4f6a942b7740f04b90b896291a77b89e2fa0786a4807c3475/predictions.csv,ecd85604d5d93cd0c3fea5620e2937b4c8bd87ae961625736b4ae19d0dfc3da3,i2-f3-clean-fc36a6fdbe9d,6550,23.23644329997478,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,clean,none,re_inferred_and_verified_against_frozen_oof,,,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,ab7fc2c3c94872548f244b29c2115031fd7b11cf7ab94e5ccbad2eaa15207b30,I2,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,clean,4281de637b04c55ad6803910267303f4028609ed2526fd89346b6a20cd380cfc,cuda,g4-i2-article-type-lambda-0-3-c1,4,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,f69214d9809dd1109a87056a14ded47d31d6e713dae1cbd7bd2eb5d5996876fd,b1df272fd7518103313c63f49772c6c00126e885bf3aa39624cc992deedb3371,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/ab7fc2c3c94872548f244b29c2115031fd7b11cf7ab94e5ccbad2eaa15207b30/manifest.json,180138496,tmp/task2/robustness/ab7fc2c3c94872548f244b29c2115031fd7b11cf7ab94e5ccbad2eaa15207b30/predictions.csv,212e62ef32084c006c0d079ae135f2f68371262eddf40093a5b5e1643d20bade,i2-f4-clean-ab7fc2c3c948,6552,18.625465299992356,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,clean,none,re_inferred_and_verified_against_frozen_oof,,,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,8814b14e5b003b2422e854605b9bd71c50b47f05017fcfec71457481fd1da980,I2,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,8ac50fd5ad5083a2290407e3b56b97d5370982fd69fe031391ae4c19eb5f2c61,gaussian_blur_radius_1,f0ef8657974ce941b25e10b5e183b255d0e2d3e29a116203739dedea95ef0550,cuda,g4-i2-article-type-lambda-0-3-c1,0,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,2ced38172d3eabca21c1a7c05efe904b0c650948e4dededf71abf0c463274269,ff164f26bf434845f95c822f7cf1376780d885b0fdabb2e7fa87765d4035b018,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/8814b14e5b003b2422e854605b9bd71c50b47f05017fcfec71457481fd1da980/manifest.json,180138496,tmp/task2/robustness/8814b14e5b003b2422e854605b9bd71c50b47f05017fcfec71457481fd1da980/predictions.csv,bf3e356ea93e448589451f719e988b03b89285f966e127dec2fa273f539cc61d,i2-f0-gaussian_blur_radius_1-8814b14e5b00,6550,33.39420539996354,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,gaussian_blur_radius_1,gaussian_blur,,,,,1.0
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,485030f870dff67403424f010c443f869ed870dba2d55729b66adfed976938ee,I2,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,gaussian_blur_radius_1,d0c186db5a36e3836e6f880f090e9f8ac485ee25f93c47f64c459ffc0da01aea,cuda,g4-i2-article-type-lambda-0-3-c1,1,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,195368c48b552b86ae41e530a6544a8cf138505e54b90ce3299e29b60ff5442b,8d3f521a974ff6fe7f78d6a10a27ea989e157ee7babef1653c7578e1b6832bf3,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/485030f870dff67403424f010c443f869ed870dba2d55729b66adfed976938ee/manifest.json,180138496,tmp/task2/robustness/485030f870dff67403424f010c443f869ed870dba2d55729b66adfed976938ee/predictions.csv,ab6caaeb1c8f2cd3b5d868bf7eec2fabb3802ce3fe98dd6fa9e2c0818620efdf,i2-f1-gaussian_blur_radius_1-485030f870df,6551,20.079003799997736,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,gaussian_blur_radius_1,gaussian_blur,,,,,1.0
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,1db58a13a388cad88e86608ac2bce4a3647313a4a472cf8a218731b1b74a1a40,I2,g4-i2-article-type-lambda-0-3-c1-f2-s2753-e4b6d5100cf8,5398a95d48fab3dd4192557cbf2a5cea8f0a4869a73e4b37bbba512f31807fdf,gaussian_blur_radius_1,8628b7ef6a45ce83ae38eec8318e7b7b0abcbd0b79aa747eacda5ef1cf9be9c4,cuda,g4-i2-article-type-lambda-0-3-c1,2,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,4290db45922bb542fc30ebcf05ffd7e973a91ae8a29d27b0a8c50751bc667f8a,2b8d606a301d5a9ada2ce69642031cae2b9f7c505a9bec53bd00ff9d1b8c0b93,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/1db58a13a388cad88e86608ac2bce4a3647313a4a472cf8a218731b1b74a1a40/manifest.json,180138496,tmp/task2/robustness/1db58a13a388cad88e86608ac2bce4a3647313a4a472cf8a218731b1b74a1a40/predictions.csv,0a60b96e9ccb8b70206e24ab9fe6c99269757e1e07cd7cbd94fc798d8a984197,i2-f2-gaussian_blur_radius_1-1db58a13a388,6550,18.414988000004087,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,gaussian_blur_radius_1,gaussian_blur,,,,,1.0
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,e2a5be07d8b4ab3204ee2a2e6ccbaac2a4df6d2eec3e9f82aa613d90b00102b2,I2,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,gaussian_blur_radius_1,2d41181d7f6ef366273a1bd3ff4cc51bea8dd2c8ece49e3c078a8c23ad56bd4d,cuda,g4-i2-article-type-lambda-0-3-c1,3,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,f8b3f8d5fe29612aff250d7ebea2bc2e81da3ea25256f90423ca1be1aa884953,03e538188960be6dd02704726fcef618bda12dd479bb64d353348bca6e967e53,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/e2a5be07d8b4ab3204ee2a2e6ccbaac2a4df6d2eec3e9f82aa613d90b00102b2/manifest.json,180138496,tmp/task2/robustness/e2a5be07d8b4ab3204ee2a2e6ccbaac2a4df6d2eec3e9f82aa613d90b00102b2/predictions.csv,22be968e48118ca789b80620e94377e9f1ac607a4a4f42fc57fbe9374fa5ff81,i2-f3-gaussian_blur_radius_1-e2a5be07d8b4,6550,18.51784070004942,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,gaussian_blur_radius_1,gaussian_blur,,,,,1.0
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,cfa13a5861230fb64315baf9c2c26e90a1241f92361cda80c1977d3885030b56,I2,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,gaussian_blur_radius_1,4281de637b04c55ad6803910267303f4028609ed2526fd89346b6a20cd380cfc,cuda,g4-i2-article-type-lambda-0-3-c1,4,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,f69214d9809dd1109a87056a14ded47d31d6e713dae1cbd7bd2eb5d5996876fd,b1df272fd7518103313c63f49772c6c00126e885bf3aa39624cc992deedb3371,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/cfa13a5861230fb64315baf9c2c26e90a1241f92361cda80c1977d3885030b56/manifest.json,180138496,tmp/task2/robustness/cfa13a5861230fb64315baf9c2c26e90a1241f92361cda80c1977d3885030b56/predictions.csv,16e72bf40bb17687557764e4e25da186677c3546d7b2bad8fc271ce282c1ef2b,i2-f4-gaussian_blur_radius_1-cfa13a586123,6552,19.161383700033184,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,gaussian_blur_radius_1,gaussian_blur,,,,,1.0
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,eb9322293775376283a5a525d4abfca8171f9d4d503207e6c1a7a75b4f44ad1a,I2,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,8ac50fd5ad5083a2290407e3b56b97d5370982fd69fe031391ae4c19eb5f2c61,jpeg_quality_85,f0ef8657974ce941b25e10b5e183b255d0e2d3e29a116203739dedea95ef0550,cuda,g4-i2-article-type-lambda-0-3-c1,0,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,2ced38172d3eabca21c1a7c05efe904b0c650948e4dededf71abf0c463274269,ff164f26bf434845f95c822f7cf1376780d885b0fdabb2e7fa87765d4035b018,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/eb9322293775376283a5a525d4abfca8171f9d4d503207e6c1a7a75b4f44ad1a/manifest.json,180138496,tmp/task2/robustness/eb9322293775376283a5a525d4abfca8171f9d4d503207e6c1a7a75b4f44ad1a/predictions.csv,79584bdb9eb56df52ce659e895b3552590e69dc4707d64155144bf6ef9378042,i2-f0-jpeg_quality_85-eb9322293775,6550,34.57098550000228,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,jpeg_quality_85,jpeg_reencode,,85.0,2.0,,
