class_index,class_name,precision,recall,f1,support
30,Flats,0.4444444444444444,0.3595505617977528,0.39751552795031053,356
31,Flip Flops,0.7124856815578465,0.8474114441416893,0.7741132545115121,734
32,Footballs,1.0,0.42857142857142855,0.6,7
33,Formal Shoes,0.6829268292682927,0.8123791102514507,0.7420494699646644,517
34,Foundation and Primer,0.8333333333333334,0.45454545454545453,0.5882352941176471,11
35,Fragrance Gift Set,0.7804878048780488,0.6808510638297872,0.7272727272727273,47
36,Free Gifts,0.631578947368421,0.21052631578947367,0.3157894736842105,57
37,Gloves,1.0,0.8888888888888888,0.9411764705882353,18
38,Handbags,0.8977923139820114,0.8985270049099836,0.898159509202454,1222
39,Hat,0.0,0.0,0.0,2
40,Headband,0.6666666666666666,0.6666666666666666,0.6666666666666666,6
41,Heels,0.7521472392638037,0.6887640449438203,0.7190615835777127,890
42,Highlighter and Blush,0.0,0.0,0.0,4
43,Innerwear Vests,0.7543859649122807,0.6292682926829268,0.6861702127659575,205
44,Ipad,0.0,0.0,0.0,1
45,Jackets,0.5234375,0.3471502590673575,0.4174454828660436,193
46,Jeans,0.5811258278145696,0.7436440677966102,0.6524163568773235,472
47,Jeggings,0.13793103448275862,0.18181818181818182,0.1568627450980392,22
48,Jewellery Set,0.6744186046511628,0.7631578947368421,0.7160493827160493,38
49,Jumpsuit,0.75,0.3,0.42857142857142855,10
50,Kajal and Eyeliner,0.375,0.2727272727272727,0.3157894736842105,11
51,Key chain,0.0,0.0,0.0,1
52,Kurta Sets,0.7721518987341772,0.953125,0.8531468531468531,64
53,Kurtas,0.7288033674082982,0.9167927382753404,0.8120603015075377,1322
54,Kurtis,0.3504273504273504,0.23837209302325582,0.2837370242214533,172
55,Laptop Bag,0.4716981132075472,0.373134328358209,0.4166666666666667,67
56,Leggings,0.6229508196721312,0.562962962962963,0.5914396887159533,135
57,Lehenga Choli,0.0,0.0,0.0,2
58,Lip Gloss,0.4,0.8,0.5333333333333333,5
59,Lip Liner,0.45454545454545453,0.45454545454545453,0.45454545454545453,11
60,Lip Plumper,1.0,1.0,1.0,3
61,Lipstick,0.0,0.0,0.0,10
62,Lounge Pants,0.4074074074074074,0.24444444444444444,0.3055555555555556,45
63,Lounge Shorts,0.3333333333333333,0.13793103448275862,0.1951219512195122,29
64,Lounge Tshirts,0.0,0.0,0.0,1
65,Messenger Bag,0.2727272727272727,0.16216216216216217,0.2033898305084746,37
66,Mobile Pouch,0.5416666666666666,0.325,0.40625,40
67,Mufflers,0.68,0.5151515151515151,0.5862068965517241,33
68,Nail Polish,1.0,1.0,1.0,16
69,Necklace and Chains,0.8461538461538461,0.6226415094339622,0.717391304347826,53
70,Nehru Jackets,0.6,0.75,0.6666666666666666,4
71,Night suits,0.8148148148148148,0.7457627118644068,0.7787610619469026,59
72,Nightdress,0.7142857142857143,0.14705882352941177,0.24390243902439024,34
73,Patiala,0.45,0.391304347826087,0.4186046511627907,23
74,Pendant,0.8589743589743589,0.638095238095238,0.73224043715847,105
75,Perfume and Body Mist,0.8848039215686274,0.7616033755274262,0.81859410430839,474
76,Rain Jacket,0.0,0.0,0.0,1
77,Rain Trousers,0.0,0.0,0.0,1
78,Ring,0.6507936507936508,0.5189873417721519,0.5774647887323944,79
79,Robe,0.3333333333333333,0.5,0.4,2
80,Rompers,0.9090909090909091,0.9090909090909091,0.9090909090909091,11
81,Rucksacks,0.42857142857142855,0.3,0.35294117647058826,10
82,Salwar,0.53125,0.6071428571428571,0.5666666666666667,28
83,Salwar and Dupatta,1.0,0.5,0.6666666666666666,6
84,Sandals,0.7199367088607594,0.6190476190476191,0.6656912948061449,735
85,Sarees,0.8897058823529411,0.937984496124031,0.9132075471698113,129
86,Scarves,0.6699029126213593,0.7419354838709677,0.7040816326530612,93
87,Shapewear,0.0,0.0,0.0,2
88,Shirts,0.7848761408083442,0.9194348988163421,0.8468436785651486,2619
89,Shoe Accessories,0.7142857142857143,0.5,0.5882352941176471,20
90,Shoe Laces,0.0,0.0,0.0,1
91,Shorts,0.7085106382978723,0.7449664429530202,0.7262813522355507,447
92,Shrug,0.0,0.0,0.0,2
93,Skirts,0.4383561643835616,0.32323232323232326,0.37209302325581395,99
94,Socks,0.9917525773195877,0.9232245681381958,0.9562624254473161,521
95,Sports Sandals,0.35294117647058826,0.2222222222222222,0.2727272727272727,54
96,Sports Shoes,0.7732256203115984,0.7924305144884684,0.7827102803738317,1691
97,Stockings,0.875,0.6363636363636364,0.7368421052631579,22
98,Stoles,0.6515151515151515,0.5584415584415584,0.6013986013986014,77
99,Sunglasses,0.9899103139013453,0.9966139954853274,0.9932508436445444,886
100,Suspenders,1.0,0.9411764705882353,0.9696969696969697,34
101,Sweaters,0.5492957746478874,0.3333333333333333,0.4148936170212766,234
102,Sweatshirts,0.5590062111801242,0.379746835443038,0.45226130653266333,237
103,Swimwear,0.0,0.0,0.0,15
104,Tablet Sleeve,0.0,0.0,0.0,2
105,Ties,0.9943820224719101,0.9888268156424581,0.9915966386554622,179
106,Ties and Cufflinks,0.0,0.0,0.0,1
107,Tights,0.5,0.125,0.2,8
108,Tops,0.5763500931098696,0.45215485756026297,0.5067539909946787,1369
109,Track Pants,0.7380952380952381,0.6224899598393574,0.6753812636165577,249
110,Tracksuits,0.6,0.75,0.6666666666666666,24
111,Travel Accessory,1.0,0.08333333333333333,0.15384615384615385,12
112,Trolley Bag,0.0,0.0,0.0,3
113,Trousers,0.6983122362869199,0.7609195402298851,0.7282728272827282,435
114,Trunk,0.8482142857142857,0.7983193277310925,0.8225108225108225,119
115,Tshirts,0.875170998632011,0.8903966597077244,0.8827181786823043,5748
116,Tunics,0.10869565217391304,0.06756756756756757,0.08333333333333333,148
117,Umbrellas,1.0,1.0,1.0,5
118,Waist Pouch,0.6666666666666666,0.26666666666666666,0.38095238095238093,15
119,Waistcoat,1.0,0.08333333333333333,0.15384615384615385,12
120,Wallets,0.8789473684210526,0.9488636363636364,0.912568306010929,704
121,Watches,0.966412213740458,0.9937205651491365,0.9798761609907121,1911
122,Water Bottle,1.0,0.1,0.18181818181818182,10
123,Wristbands,0.75,0.6,0.6666666666666666,5
