class_index,class_name,precision,recall,f1,support
94,Socks,0.9176245210727969,0.9193857965451055,0.9185043144774688,521
95,Sports Sandals,0.14901960784313725,0.7037037037037037,0.2459546925566343,54
96,Sports Shoes,0.7088535754824064,0.7386162034299231,0.7234289024037069,1691
97,Stockings,0.56,0.6363636363636364,0.5957446808510638,22
98,Stoles,0.23673469387755103,0.7532467532467533,0.36024844720496896,77
99,Sunglasses,0.9875283446712018,0.9830699774266366,0.9852941176470589,886
100,Suspenders,0.9696969696969697,0.9411764705882353,0.9552238805970149,34
101,Sweaters,0.24408014571949,0.5726495726495726,0.34227330779054915,234
102,Sweatshirts,0.2661122661122661,0.540084388185654,0.3565459610027855,237
103,Swimwear,0.15151515151515152,0.3333333333333333,0.20833333333333334,15
104,Tablet Sleeve,0.0,0.0,0.0,2
105,Ties,0.9779005524861878,0.9888268156424581,0.9833333333333333,179
106,Ties and Cufflinks,0.0,0.0,0.0,1
107,Tights,0.05,0.125,0.07142857142857142,8
108,Tops,0.460231135282121,0.49452154857560265,0.47676056338028167,1369
109,Track Pants,0.7235772357723578,0.714859437751004,0.7191919191919192,249
110,Tracksuits,0.7307692307692307,0.7916666666666666,0.76,24
111,Travel Accessory,0.07142857142857142,0.16666666666666666,0.1,12
112,Trolley Bag,0.0,0.0,0.0,3
113,Trousers,0.75,0.6620689655172414,0.7032967032967034,435
114,Trunk,0.7279411764705882,0.8319327731092437,0.7764705882352941,119
115,Tshirts,0.9355007865757735,0.6207376478775226,0.7462873875758209,5748
116,Tunics,0.14873417721518986,0.31756756756756754,0.2025862068965517,148
117,Umbrellas,1.0,1.0,1.0,5
118,Waist Pouch,0.18604651162790697,0.5333333333333333,0.27586206896551724,15
119,Waistcoat,0.05405405405405406,0.3333333333333333,0.09302325581395349,12
120,Wallets,0.9003021148036254,0.8465909090909091,0.8726207906295754,704
121,Watches,0.9792408066429419,0.8639455782312925,0.9179872115651933,1911
122,Water Bottle,0.38461538461538464,0.5,0.43478260869565216,10
123,Wristbands,0.14285714285714285,0.4,0.21052631578947367,5
