family,tuning_id,experiment_id,run_id,fold,history_sha256,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_macro_f1,common_horizon,used_in_five_fold_summary
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,24,0.00010211342270629437,0.4788304729877581,0.6585990888107824,0.7494656488549618,0.7354353718418836,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,25,7.170769210051748e-05,0.4688721624320779,0.6926489013114958,0.7435114503816794,0.7264103410012068,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,1,0.001,1.006989549121952,0.8944564610037185,0.5983206106870229,0.46275687950936695,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,2,0.0009970974765324432,0.8387970958521078,0.8567703323327858,0.6338931297709923,0.5821146473939706,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,3,0.0009883670094660564,0.7831322832020741,0.772446254155108,0.6541984732824427,0.6551848872761962,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,4,0.0009739108857318951,0.7613273091099305,0.7850146938371294,0.659236641221374,0.6155452736786691,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,5,0.0009538985901633824,0.7368371863904375,0.8577697824703828,0.6505343511450382,0.6051900253365543,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,6,0.0009285647486286424,0.7147453563434361,0.7157019521261899,0.7018320610687023,0.7012476346135381,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,7,0.0008982063772567181,0.6954183943448247,0.6899950606677369,0.714351145038168,0.7000927254182726,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,8,0.0008631794001950215,0.6831153947397238,0.6846234509599117,0.713587786259542,0.7000598164406213,18,True
