id_left,id_right,distance,dhash_left,dhash_right
44057,49162,5,000008000c0c0c00,000c0c0c0c0c0c00
44081,46933,5,00000c0e0e0e1400,0008000c0e0e1600
44081,48991,5,00000c0e0e0e1400,04000c0e06041000
44151,46635,5,004d4d4d4d4d0d0c,000c4d4d4d4d4d00
44151,46662,5,004d4d4d4d4d0d0c,000c4d4d4d4d0c00
44151,49102,5,004d4d4d4d4d0d0c,200c4d4d4d4d0d00
44151,49325,5,004d4d4d4d4d0d0c,0c0d4d4d454d4d0c
44418,45605,5,6804793c0f034009,1804793c17034009
44418,47681,5,6804793c0f034009,2004313c0f034001
44566,47174,5,0014010c1b034001,0034011c1f03400b
44821,45595,5,2800796e07036001,2802797e17034005
45025,46459,5,0c0c4d0e0e0d0c0c,0c0c4c4e460c0c0c
45402,45804,5,001401341f03200b,0014037413032003
45402,47174,5,001401341f03200b,0034011c1f03400b
45402,49829,5,001401341f03200b,0034013407036003
45605,46796,5,1804793c17034009,7804797c0f034009
46095,46822,5,0024022407032002,0004022c0f032001
46635,49144,5,000c4d4d4d4d4d00,000c0c4c4d4d0c00
46822,47597,5,0004022c0f032001,0004022c0f07400b
46933,46950,5,0008000c0e0e1600,0008000c4d0e0e00
46957,49162,5,000008080c0c0800,000c0c0c0c0c0c00
47238,47681,5,1004311c0f074009,2004313c0f034001
48695,48724,5,0000181616060000,1002109616060004
48965,51769,5,0002001b33070002,0003001f23070007
48980,49039,5,040004061e060c10,0400040e0e0e0400
49102,49144,5,200c4d4d4d4d0d00,000c0c4c4d4d0c00
49125,49126,5,084d4d0f8e8e0800,084d4d0f96960c00
49144,49162,5,000c0c4c4d4d0c00,000c0c0c0c0c0c00
49689,49734,5,180c0d0d0d4d4d0d,4a4c0d0d4d4d4d0d
49893,49904,5,0c0c0d9e9e0d4d4d,0c0c8c869e0d4d0d
51674,51688,5,000110450d0f000c,00011043090f0005
1573,7487,6,4646161616161616,464e969696969616
1573,8475,6,4646161616161616,0f4696163616161e
1573,26883,6,4646161616161616,0f46169696161e16
1583,24161,6,4d1d979696969697,4d4d969696969612
1583,24499,6,4d1d979696969697,0d45969696968697
1848,1862,6,0d4d0e3733171717,0d4d0e36333b1f16
1848,1892,6,0d4d0e3733171717,0d4d0f3331179697
1848,10184,6,0d4d0e3733171717,4d4d063353171737
1848,12006,6,0d4d0e3733171717,0f0e0f3333171717
1848,12010,6,0d4d0e3733171717,4f4d0f1333171617
1848,14678,6,0d4d0e3733171717,0f0d063313170717
1848,24091,6,0d4d0e3733171717,0d4d16332b170717
1848,29292,6,0d4d0e3733171717,4d4d0e3333331397
1848,29772,6,0d4d0e3733171717,4d4d0f233317161f
1848,31587,6,0d4d0e3733171717,0f4d163317171717
1848,32767,6,0d4d0e3733171717,4d4d0f333333171f
1848,40055,6,0d4d0e3733171717,0d4d1e3616171716
1857,1862,6,0f4d0e36370f1e16,0d4d0e36333b1f16
1857,19201,6,0f4d0e36370f1e16,0d4d0e37331f1f1e
1862,14518,6,0d4d0e36333b1f16,0d0d0e3633171717
1862,20026,6,0d4d0e36333b1f16,0d4d0e3333171716
1862,26387,6,0d4d0e36333b1f16,4d4d0e3733232f16
1862,29290,6,0d4d0e36333b1f16,4d4d0f33333b3716
1876,9337,6,4d4d0e1f3b3b0b17,4d4d0f1b33230f17
1881,15171,6,4d4d0f9b3b390f17,0d4d0f33333b0f17
1892,8855,6,0d4d0f3331179697,4d4d0f1333171717
1892,8860,6,0d4d0f3331179697,4d4d0f1333171717
1892,9230,6,0d4d0f3331179697,4d4d0f1333171717
1892,12010,6,0d4d0f3331179697,4f4d0f1333171617
1892,13749,6,0d4d0f3331179697,0f4d0f3313171717
1892,19719,6,0d4d0f3331179697,0d4c0f1333171717
1892,20026,6,0d4d0f3331179697,0d4d0e3333171716
1892,26062,6,0d4d0f3331179697,4d4d0f3333371717
1892,29700,6,0d4d0f3331179697,0d4d0f3333351717
1892,29772,6,0d4d0f3331179697,4d4d0f233317161f
1922,3844,6,0f4d1f170f0f0f16,4d4d0e1f0f0b0f16
1922,19515,6,0f4d1f170f0f0f16,0f0d16372f0f0f1e
1922,34394,6,0f4d1f170f0f0f16,0d4d8f13070f0f96
1949,9608,6,4d4d0e3633333616,4d4d0e333333370f
1949,20167,6,4d4d0e3633333616,4d4d0e333333170e
1949,31245,6,4d4d0e3633333616,4d4d0e3623236316
1949,32046,6,4d4d0e3633333616,4d4d0f333323371e
1949,33986,6,4d4d0e3633333616,4d4d0e3636231637
1949,34239,6,4d4d0e3633333616,4d4d0f3333233f16
1949,48428,6,4d4d0e3633333616,4d4d0e363b3b9e06
1994,9337,6,4d4c0f1b933b1f17,4d4d0f1b33230f17
2005,11082,6,0f4c8f133b171717,0d4d8f333317170f
2005,12015,6,0f4c8f133b171717,4d4d0f3333171717
2005,14287,6,0f4c8f133b171717,4d4d0f3333171717
2005,15973,6,0f4c8f133b171717,0f4d16333b171717
2005,19153,6,0f4c8f133b171717,0f4c971317171716
2005,30786,6,0f4c8f133b171717,0d4d0f3333170717
2005,31624,6,0f4c8f133b171717,4d4d0f3333171717
2120,12015,6,4d4c0f1b17071717,4d4d0f3333171717
2120,14287,6,4d4c0f1b17071717,4d4d0f3333171717
2120,19854,6,4d4c0f1b17071717,4d4d0f132307171f
2120,23651,6,4d4c0f1b17071717,0d4c173317071716
2120,29829,6,4d4c0f1b17071717,4d4d0f1333251717
2120,31624,6,4d4c0f1b17071717,4d4d0f3333171717
2371,7881,6,1804793c17034001,18045b6c07034009
2371,9010,6,1804793c17034001,1806383e17074011
2371,12856,6,1804793c17034001,2804292c07034001
2371,15507,6,1804793c17034001,3806393e07034009
2371,18363,6,1804793c17034001,1820397c37034009
2371,21747,6,1804793c17034001,3806793e07032001
2371,22159,6,1804793c17034001,6804793c0f034009
2371,35571,6,1804793c17034001,1806393e0703400d
2371,38650,6,1804793c17034001,1806591e07036001
2371,44418,6,1804793c17034001,6804793c0f034009
2371,45597,6,1804793c17034001,3804797c070b0005
2371,46796,6,1804793c17034001,7804797c0f034009
2371,47188,6,1804793c17034001,3804393c1f078001
2397,34833,6,003c3b1c0f036001,0034396c0f036009
2397,46599,6,003c3b1c0f036001,30343b1c0f432003
2480,8855,6,0d4c9f132b171717,4d4d0f1333171717
2480,8860,6,0d4c9f132b171717,4d4d0f1333171717
2480,9230,6,0d4c9f132b171717,4d4d0f1333171717
2480,14523,6,0d4c9f132b171717,0d4d0f3333171717
2480,17553,6,0d4c9f132b171717,0d4d0f3333171717
2480,23875,6,0d4c9f132b171717,0f4c973307171717
2480,24091,6,0d4c9f132b171717,0d4d16332b170717
2480,37133,6,0d4c9f132b171717,0d4c871323030717
2838,26959,6,070606939397878e,0f46079397978f8f
2988,7227,6,0c627d2e13032009,04323d3e1b032009
3191,6949,6,0f4d8e3b1717171f,0d4d9e33171f1f0f
3191,11082,6,0f4d8e3b1717171f,0d4d8f333317170f
3191,12620,6,0f4d8e3b1717171f,0f4d06330717070f
3191,18851,6,0f4d8e3b1717171f,0d4d97331717171e
3191,18975,6,0f4d8e3b1717171f,0f4d1e3b1f171f0e
3191,19426,6,0f4d8e3b1717171f,0d4d0e371717170e
3191,26262,6,0f4d8e3b1717171f,0f4d1e330f171717
3191,27370,6,0f4d8e3b1717171f,0d4d863337170717
3191,31267,6,0f4d8e3b1717171f,0d4d8e1317171f16
3337,6484,6,0f0d06331795968e,0f0d16331707169e
3337,7788,6,0f0d06331795968e,0f4d16331717160e
3337,24061,6,0f0d06331795968e,0f4d16331717160e
3381,25264,6,084e1596172b2b00,084e159633333300
3417,20170,6,0f0d17333715170d,0f0d16373717160e
3630,6438,6,0014012e0f036009,0012012e13032009
3630,10765,6,0014012e0f036009,0014013c07032003
3630,19879,6,0014012e0f036009,0004312c07032009
3630,24115,6,0014012e0f036009,0024012c17034009
3630,34833,6,0014012e0f036009,0034396c0f036009
3630,44566,6,0014012e0f036009,0014010c1b034001
3630,45402,6,0014012e0f036009,001401341f03200b
3630,46822,6,0014012e0f036009,0004022c0f032001
3651,5530,6,0806192e3703000d,2806292e17032005
3651,35571,6,0806192e3703000d,1806393e0703400d
3651,46215,6,0806192e3703000d,5806592e27070005
3741,4868,6,12008e1f8e960400,12088e171e960200
3806,22621,6,4116333396969600,000e331796969600
3842,13387,6,1002391e0b012001,1842391e43030001
3844,30346,6,4d4d0e1f0f0b0f16,4d4d0e0f0f211f17
3867,12620,6,0d4d0e3307178f8e,0f4d06330717070f
3867,19426,6,0d4d0e3307178f8e,0d4d0e371717170e
3867,20009,6,0d4d0e3307178f8e,0d4d9e3317170f2e
3880,21150,6,4d4d0f333b4d2b97,4d4d0f33332b2b17
4021,4279,6,1802186e170f4001,1806392e170f0011
4021,9010,6,1802186e170f4001,1806383e17074011
4021,35777,6,1802186e170f4001,1806382e070f0003
4021,44235,6,1802186e170f4001,0802382e070f0009
4033,4413,6,0f4c0f33171f0f9e,0f4d8f3317171f0e
4033,5988,6,0f4c0f33171f0f9e,0d4c973317170f8e
4033,20330,6,0f4c0f33171f0f9e,0f4c0f1307070f0e
4093,8293,6,0d4c97131717070e,0d44979317078e0e
4093,10992,6,0d4c97131717070e,0f4c873317170787
4093,13427,6,0d4c97131717070e,0f4d973317070707
4093,18925,6,0d4c97131717070e,0f4d9e130f17070e
4093,20009,6,0d4c97131717070e,0d4d9e3317170f2e
4093,20368,6,0d4c97131717070e,0d4d8f130717160e
4093,23651,6,0d4c97131717070e,0d4c173317071716
4093,24595,6,0d4c97131717070e,0d14973317150f0e
4155,15314,6,005a3d1e63034009,043a3d1e31034009
4245,16290,6,0f0c1737171f0e0e,0d0c0f371f1f1f0e
4245,20170,6,0f0c1737171f0e0e,0f0d16373717160e
4279,15716,6,1806392e170f0011,08023d2e17034011
4279,24253,6,1806392e170f0011,1806390e07074009
4279,39986,6,1806392e170f0011,1806390e07074005
4279,44235,6,1806392e170f0011,0802382e070f0009
4318,41966,6,22000f3396961600,2b00071796961200
4413,5667,6,0f4d8f3317171f0e,0f4d96333717160e
4413,5988,6,0f4d8f3317171f0e,0d4c973317170f8e
4413,7788,6,0f4d8f3317171f0e,0f4d16331717160e
4413,13749,6,0f4d8f3317171f0e,0f4d0f3313171717
4413,16227,6,0f4d8f3317171f0e,0f4c9f131f161e0e
4413,19695,6,0f4d8f3317171f0e,0f4d96331707171e
4413,19960,6,0f4d8f3317171f0e,0f4d971717170f0f
4413,20330,6,0f4d8f3317171f0e,0f4c0f1307070f0e
4413,23208,6,0f4d8f3317171f0e,0d4d96333717170e
4413,24061,6,0f4d8f3317171f0e,0f4d16331717160e
4413,26293,6,0f4d8f3317171f0e,0d4d963317170f0f
4413,31282,6,0f4d8f3317171f0e,0f0c8f1b17171f16
4413,35971,6,0f4d8f3317171f0e,0f4d8f9317170726
4473,38651,6,0822382e15030231,0822282e07030001
4547,20445,6,2000293c33030003,00002b3c2b070002
4733,10095,6,1c023c2f07034003,1802182f170f4003
4745,13802,6,4d4d0f333323338e,4d4d0f1333332b0f
4745,13870,6,4d4d0f333323338e,4d4d0f3333232b17
4745,14662,6,4d4d0f333323338e,0d4d0f3333332397
4745,15018,6,4d4d0f333323338e,0e4d0f333333130e
4745,18305,6,4d4d0f333323338e,0f4d0f333333331f
4745,19321,6,4d4d0f333323338e,4d4d0f2b3323070e
4745,26385,6,4d4d0f333323338e,4d4d0f3333230f06
4745,29282,6,4d4d0f333323338e,4d4d0f3333311397
4745,29290,6,4d4d0f333323338e,4d4d0f33333b3716
4745,29292,6,4d4d0f333323338e,4d4d0e3333331397
4745,30355,6,4d4d0f333323338e,4d4d0e332323070e
4745,32767,6,4d4d0f333323338e,4d4d0f333333171f
4745,33297,6,4d4d0f333323338e,4d4d0e333733220e
4754,4802,6,0f4c973317579616,0f4c873b17575607
4754,18851,6,0f4c973317579616,0d4d97331717171e
4754,23651,6,0f4c973317579616,0d4c173317071716
4787,7511,6,9696969696969636,0c9e969696969616
4787,9993,6,9696969696969636,868e869696969696
4787,27499,6,9696969696969636,1600969696969616
4802,10992,6,0f4c873b17575607,0f4c873317170787
4868,10664,6,12088e171e960200,22080f1716160200
4896,4914,6,0000060e1c160400,2200960e1c161600
4896,13241,6,0000060e1c160400,0000061604060600
4896,49039,6,0000060e1c160400,0400040e0e0e0400
4897,7043,6,f0f0e4d4f0b0f0f0,f0f0e0f0f8b8e0f0
4919,44269,6,2a00171796961600,0600061696961600
4937,23585,6,000e079696969600,004d0f9696961608
4937,30589,6,000e079696969600,000e2b1796961600
4943,43085,6,000e171796969600,000e3b179e9e9e00
4943,43137,6,000e171796969600,000c0f9696968600
4959,22621,6,0096171f96969600,000e331796969600
5100,9793,6,4d4d0e27495d570e,0d0d0e270d5d1f0e
5231,12620,6,0d4c97330717078f,0f4d06330717070f
5231,13427,6,0d4c97330717078f,0f4d973317070707
5231,18851,6,0d4c97330717078f,0d4d97331717171e
5231,29797,6,0d4c97330717078f,0f4d16330707070f
5291,11924,6,0804391c0f0f0011,3804793c0f0f4001
5291,12864,6,0804391c0f0f0011,3804391c0f034001
5291,50741,6,0804391c0f0f0011,0804591e0d0f0005
5530,7403,6,2806292e17032005,2806293e0f034001
5530,12856,6,2806292e17032005,2804292c07034001
5530,21730,6,2806292e17032005,2002693e07032001
5530,21747,6,2806292e17032005,3806793e07032001
5530,34846,6,2806292e17032005,0806092e070b2006
5530,36484,6,2806292e17032005,7806793e07032005
5530,43875,6,2806292e17032005,4806692e0f036005
5620,6623,6,0800391e31030611,0822380e21030411
5620,24473,6,0800391e31030611,2802391e19030011
5627,11851,6,004a013607034005,001a01261f034001
5627,15385,6,004a013607034005,0006012607036001
5627,46105,6,004a013607034005,000e012607036009
5667,6484,6,0f4d96333717160e,0f0d16331707169e
5667,6611,6,0f4d96333717160e,0f4d8e331317070e
5667,7658,6,0f4d96333717160e,0f4c97333317070f
5667,10831,6,0f4d96333717160e,0f4d9f131717170f
5667,14049,6,0f4d96333717160e,0f4d962b2b1f160e
5667,26293,6,0f4d96333717160e,0d4d963317170f0f
5667,31587,6,0f4d96333717160e,0f4d163317171717
5812,43655,6,0d4d96868e8e9e9d,054d1e96868e9e95
5890,9608,6,4d4d0e333b2f3f0e,4d4d0e333333370f
5890,20167,6,4d4d0e333b2f3f0e,4d4d0e333333170e
5890,27574,6,4d4d0e333b2f3f0e,0d4d0e3b332b3f16
5890,32046,6,4d4d0e333b2f3f0e,4d4d0f333323371e
5890,34239,6,4d4d0e333b2f3f0e,4d4d0f3333233f16
5931,13203,6,00105c3e19030009,0802583e15030009
5964,13870,6,4d4d8f2b332b2b06,4d4d0f3333232b17
5964,19321,6,4d4d8f2b332b2b06,4d4d0f2b3323070e
5964,26385,6,4d4d8f2b332b2b06,4d4d0f3333230f06
5980,7156,6,0d4d173b3b17170f,0d4d8e3b3b1f1f0f
5980,7658,6,0d4d173b3b17170f,0f4c97333317070f
5980,9781,6,0d4d173b3b17170f,0f0d163b1337170f
5980,14523,6,0d4d173b3b17170f,0d4d0f3333171717
5980,15015,6,0d4d173b3b17170f,0f4d173b2b1b0f0f
5980,17553,6,0d4d173b3b17170f,0d4d0f3333171717
5980,23208,6,0d4d173b3b17170f,0d4d96333717170e
5980,24091,6,0d4d173b3b17170f,0d4d16332b170717
5984,5988,6,0d0d17331717270e,0d4c973317170f8e
5984,5992,6,0d0d17331717270e,0d4d173317178f8f
5984,7168,6,0d0d17331717270e,0d0d07331717172b
5984,7788,6,0d0d17331717270e,0f4d16331717160e
5984,8268,6,0d0d17331717270e,0d4d97b31707070f
5984,23208,6,0d0d17331717270e,0d4d96333717170e
5984,24041,6,0d0d17331717270e,0f4d963317170f0e
5984,24061,6,0d0d17331717270e,0f4d16331717160e
5984,26293,6,0d0d17331717270e,0d4d963317170f0f
5988,7658,6,0d4c973317170f8e,0f4c97333317070f
5988,8268,6,0d4c973317170f8e,0d4d97b31707070f
5988,11697,6,0d4c973317170f8e,4d4c971333170f2e
5988,19397,6,0d4c973317170f8e,0d4d871317170f97
5988,19632,6,0d4c973317170f8e,0d4d8f1317170f0f
5988,19960,6,0d4c973317170f8e,0f4d971717170f0f
5988,23208,6,0d4c973317170f8e,0d4d96333717170e
5988,42103,6,0d4c973317170f8e,0f44971307170e0e
5992,8268,6,0d4d173317178f8f,0d4d97b31707070f
5992,19397,6,0d4d173317178f8f,0d4d871317170f97
5992,19632,6,0d4d173317178f8f,0d4d8f1317170f0f
5992,19960,6,0d4d173317178f8f,0f4d971717170f0f
5992,24041,6,0d4d173317178f8f,0f4d963317170f0e
6067,10573,6,0d451627070e0e4f,0d4d1637170f074f
6067,39178,6,0d451627070e0e4f,0d459607870e260f
6155,10255,6,4d4d07232717070f,4dcd0e2307170717
6155,15826,6,4d4d07232717070f,4d4d17070f17170f
6155,29772,6,4d4d07232717070f,4d4d0f233317161f
6174,7832,6,4d4d0e3373632b96,4d4d0f3333212b8e
6174,21150,6,4d4d0e3373632b96,4d4d0f33332b2b17
6174,34239,6,4d4d0e3373632b96,4d4d0f3333233f16
6174,36857,6,4d4d0e3373632b96,4d4d0e1333233397
6366,13703,6,0804392e170f4009,0806390e07034001
6366,39985,6,0804392e170f4009,1806390e07034009
6366,43480,6,0804392e170f4009,1804393c07034009
6366,45605,6,0804392e170f4009,1804793c17034009
6366,50761,6,0804392e170f4009,2886392e1f074001
6393,12864,6,18043b3c17034003,3804391c0f034001
6393,41723,6,18043b3c17034003,1804393c07072007
6479,8314,6,0d0d0f3333373796,4d0d0f3333231717
6479,12015,6,0d0d0f3333373796,4d4d0f3333171717
6479,12316,6,0d0d0f3333373796,0f0d0e3213171796
6479,12327,6,0d0d0f3333373796,0d0d0e3333171f17
6479,13668,6,0d0d0f3333373796,4d4d0f3323171797
6479,14287,6,0d0d0f3333373796,4d4d0f3333171717
6479,15984,6,0d0d0f3333373796,0d4d0f333323371f
6479,20021,6,0d0d0f3333373796,0d4d173333271716
6479,30786,6,0d0d0f3333373796,0d4d0f3333170717
6479,31624,6,0d0d0f3333373796,4d4d0f3333171717
6479,32046,6,0d0d0f3333373796,4d4d0f333323371e
6479,34239,6,0d0d0f3333373796,4d4d0f3333233f16
6484,7011,6,0f0d16331707169e,0d0d162317171e86
6484,31587,6,0f0d16331707169e,0f4d163317171717
6611,7658,6,0f4d8e331317070e,0f4c97333317070f
6611,7788,6,0f4d8e331317070e,0f4d16331717160e
6611,10831,6,0f4d8e331317070e,0f4d9f131717170f
6611,13749,6,0f4d8e331317070e,0f4d0f3313171717
6611,14678,6,0f4d8e331317070e,0f0d063313170717
6611,19632,6,0f4d8e331317070e,0d4d8f1317170f0f
6611,19695,6,0f4d8e331317070e,0f4d96331707171e
6611,20026,6,0f4d8e331317070e,0d4d0e3333171716
6611,23208,6,0f4d8e331317070e,0d4d96333717170e
6611,24061,6,0f4d8e331317070e,0f4d16331717160e
6611,26293,6,0f4d8e331317070e,0d4d963317170f0f
6611,26491,6,0f4d8e331317070e,0f4d0e371b1f0f0f
6611,31581,6,0f4d8e331317070e,0d4d0e3317170717
6611,35971,6,0f4d8e331317070e,0f4d8f9317170726
6826,32186,6,08026d5e17034619,08026d3e35010619
6949,9646,6,0d4d9e33171f1f0f,0d4d9f3b3b171f0f
6949,10880,6,0d4d9e33171f1f0f,0d4c97331317170f
6949,11082,6,0d4d9e33171f1f0f,0d4d8f333317170f
6949,14726,6,0d4d9e33171f1f0f,0d0d16371f1f170f
6949,16475,6,0d4d9e33171f1f0f,0d4d8f37131f1e0e
6949,18851,6,0d4d9e33171f1f0f,0d4d97331717171e
6949,18975,6,0d4d9e33171f1f0f,0f4d1e3b1f171f0e
6949,19426,6,0d4d9e33171f1f0f,0d4d0e371717170e
6949,23164,6,0d4d9e33171f1f0f,0f0d1633171f0f0e
6949,31239,6,0d4d9e33171f1f0f,0d4d9e3b171e162e
6949,31267,6,0d4d9e33171f1f0f,0d4d8e1317171f16
6949,32919,6,0d4d9e33171f1f0f,0d4d8f17171f1f17
6949,43518,6,0d4d9e33171f1f0f,0d4d9636361f1f0e
7011,7788,6,0d0d162317171e86,0f4d16331717160e
7011,24061,6,0d0d162317171e86,0f4d16331717160e
7058,29104,6,220d969617171600,220d8e96170f0700
7152,15758,6,4d4d17970d1f1e8e,4d4d17171f0f160e
7156,19201,6,0d4d8e3b3b1f1f0f,0d4d0e37331f1f1e
7156,26491,6,0d4d8e3b3b1f1f0f,0f4d0e371b1f0f0f
7156,32963,6,0d4d8e3b3b1f1f0f,0d4d1e3b171f1f2f
7156,32969,6,0d4d8e3b3b1f1f0f,0d4d1e3f1f1f1f2f
7212,30863,6,4d9d060616969696,4d5d969616969696
7246,9797,6,0c122d2e17070019,0c222c2e17032009
7246,15716,6,0c122d2e17070019,08023d2e17034011
7302,8475,6,0d46161616160e0e,0f4696163616161e
7302,21423,6,0d46161616160e0e,0d4c16960e160e06
7302,26883,6,0d46161616160e0e,0f46169696161e16
7343,19321,6,4d4d0f0b2b23860f,4d4d0f2b3323070e
7343,29037,6,4d4d0f0b2b23860f,4d4d0f1b2b2b230f
7349,10065,6,0d0d0f232363238f,0d0d0e332323270e
7349,17504,6,0d0d0f232363238f,0d0c0f3333232b0f
7349,31039,6,0d0d0f232363238f,0d4d0f3333232307
7349,37144,6,0d0d0f232363238f,0d4d0f2323232717
7403,17741,6,2806293e0f034001,3804393e0d030009
7403,21730,6,2806293e0f034001,2002693e07032001
7403,21747,6,2806293e0f034001,3806793e07032001
7403,22159,6,2806293e0f034001,6804793c0f034009
7403,32558,6,2806293e0f034001,2004293e1f034309
7403,35571,6,2806293e0f034001,1806393e0703400d
7403,43875,6,2806293e0f034001,4806692e0f036005
7403,44418,6,2806293e0f034001,6804793c0f034009
7409,23312,6,4d4f96069696964d,4d4d9696969e960f
7409,24164,6,4d4f96069696964d,0d4d96969696960f
7409,40565,6,4d4f96069696964d,4d4d96969696960e
7487,7511,6,464e969696969616,0c9e969696969616
7487,9993,6,464e969696969616,868e869696969696
7487,24161,6,464e969696969616,4d4d969696969612
7487,27499,6,464e969696969616,1600969696969616
7511,9082,6,0c9e969696969616,9696969696969696
7511,9993,6,0c9e969696969616,868e869696969696
7636,10262,6,9696969696b63636,969e96b6b63636b2
7658,8268,6,0f4c97333317070f,0d4d97b31707070f
7658,10831,6,0f4c97333317070f,0f4d9f131717170f
7658,11530,6,0f4c97333317070f,0f4d9713330f0f07
7658,11697,6,0f4c97333317070f,4d4c971333170f2e
7658,14313,6,0f4c97333317070f,0f4c971307070707
7658,19960,6,0f4c97333317070f,0f4d971717170f0f
7658,23208,6,0f4c97333317070f,0d4d96333717170e
7658,23875,6,0f4c97333317070f,0f4c973307171717
7658,24041,6,0f4c97333317070f,0f4d963317170f0e
7658,26293,6,0f4c97333317070f,0d4d963317170f0f
7686,12202,6,0d4d062333230f0f,4d4d073323630b0f
7686,19321,6,0d4d062333230f0f,4d4d0f2b3323070e
7686,26385,6,0d4d062333230f0f,4d4d0f3333230f06
7686,30355,6,0d4d062333230f0f,4d4d0e332323070e
7697,40655,6,0e9d9e0f0d0e2d3d,4e9d160f0d0e1d1d
7734,18901,6,04008c9636330032,0c200c9e37330012
7782,10262,6,9696969696b63636,969e96b6b63636b2
7788,9781,6,0f4d16331717160e,0f0d163b1337170f
7788,10831,6,0f4d16331717160e,0f4d9f131717170f
7788,15165,6,0f4d16331717160e,0f0d163b1f1f1706
7788,18861,6,0f4d16331717160e,0f0d1e331f1f1e2e
7788,18984,6,0f4d16331717160e,0f4d16371f171f16
7788,26293,6,0f4d16331717160e,0d4d963317170f0f
7788,40104,6,0f4d16331717160e,0f4d16230f07070e
7832,13467,6,4d4d0f3333212b8e,4d4d0e3723232b0f
7832,17504,6,4d4d0f3333212b8e,0d0c0f3333232b0f
7832,21150,6,4d4d0f3333212b8e,4d4d0f33332b2b17
7832,31039,6,4d4d0f3333212b8e,0d4d0f3333232307
7832,32046,6,4d4d0f3333212b8e,4d4d0f333323371e
7832,33075,6,4d4d0f3333212b8e,4d4d0f332323068e
7832,34239,6,4d4d0f3333212b8e,4d4d0f3333233f16
7881,46796,6,18045b6c07034009,7804797c0f034009
7881,50759,6,18045b6c07034009,0884096c17034009
7911,25394,6,0d0d0e332723270e,4d4d0f332323238e
7911,33297,6,0d0d0e332723270e,4d4d0e333733220e
7965,8314,6,0f0d0e333327170f,4d0d0f3333231717
7965,9608,6,0f0d0e333327170f,4d4d0e333333370f
7965,10065,6,0f0d0e333327170f,0d0d0e332323270e
7965,11082,6,0f0d0e333327170f,0d4d8f333317170f
7965,12327,6,0f0d0e333327170f,0d0d0e3333171f17
7965,14961,6,0f0d0e333327170f,0d0d1633332b1f0f
7965,15984,6,0f0d0e333327170f,0d4d0f333323371f
7965,17179,6,0f0d0e333327170f,4d0d0f133307070f
7965,20167,6,0f0d0e333327170f,4d4d0e333333170e
7965,23959,6,0f0d0e333327170f,0f4d0f3337270717
7965,29840,6,0f0d0e333327170f,0f4d0f3337270717
7965,33551,6,0f0d0e333327170f,0f4d0f333707070e
7965,39773,6,0f0d0e333327170f,0d4d0f3333271797
7971,12864,6,1086311e0f034001,3804391c0f034001
7971,13703,6,1086311e0f034001,0806390e07034001
7971,26529,6,1086311e0f034001,5004781e0f034001
7971,38534,6,1086311e0f034001,1806391e07032001
7971,39985,6,1086311e0f034001,1806390e07034009
7971,47681,6,1086311e0f034001,2004313c0f034001
7971,49468,6,1086311e0f034001,1004511e0f034002
8199,12327,6,0f0d163337070f17,0d0d0e3333171f17
8199,13427,6,0f0d163337070f17,0f4d973317070707
8199,15973,6,0f0d163337070f17,0f4d16333b171717
8199,19515,6,0f0d163337070f17,0f0d16372f0f0f1e
8199,23164,6,0f0d163337070f17,0f0d1633171f0f0e
8199,23647,6,0f0d163337070f17,0f0d0e2317071f16
8199,23959,6,0f0d163337070f17,0f4d0f3337270717
8199,27370,6,0f0d163337070f17,0d4d863337170717
8199,28482,6,0f0d163337070f17,0f0d1e33372f1f96
8199,29797,6,0f0d163337070f17,0f4d16330707070f
8199,29840,6,0f0d163337070f17,0f4d0f3337270717
8199,34335,6,0f0d163337070f17,4f0d0e2327070717
8199,39396,6,0f0d163337070f17,0f0d063707070716
8214,9716,6,1802183e07032001,0822383e13032003
8214,13203,6,1802183e07032001,0802583e15030009
8214,13557,6,1802183e07032001,1004183417032001
8214,22161,6,1802183e07032001,3806392e07036001
8214,22242,6,1802183e07032001,0832192e07032003
8214,38651,6,1802183e07032001,0822282e07030001
8268,10573,6,0d4d97b31707070f,0d4d1637170f074f
8268,10831,6,0d4d97b31707070f,0f4d9f131717170f
8268,14060,6,0d4d97b31707070f,0d4c871b0707070f
8268,14313,6,0d4d97b31707070f,0f4c971307070707
8268,19632,6,0d4d97b31707070f,0d4d8f1317170f0f
8268,19695,6,0d4d97b31707070f,0f4d96331707171e
8268,19960,6,0d4d97b31707070f,0f4d971717170f0f
8268,20332,6,0d4d97b31707070f,0d4c8f930707070e
8268,23208,6,0d4d97b31707070f,0d4d96333717170e
8268,24041,6,0d4d97b31707070f,0f4d963317170f0e
8314,9608,6,4d0d0f3333231717,4d4d0e333333370f
8314,12327,6,4d0d0f3333231717,0d0d0e3333171f17
8314,13668,6,4d0d0f3333231717,4d4d0f3323171797
8314,15171,6,4d0d0f3333231717,0d4d0f33333b0f17
8314,17179,6,4d0d0f3333231717,4d0d0f133307070f
8314,19149,6,4d0d0f3333231717,0d0d0e2b33230f17
8314,19854,6,4d0d0f3333231717,4d4d0f132307171f
8314,19957,6,4d0d0f3333231717,0d0d0e36332b1f17
8314,20021,6,4d0d0f3333231717,0d4d173333271716
8314,20167,6,4d0d0f3333231717,4d4d0e333333170e
8314,21150,6,4d0d0f3333231717,4d4d0f33332b2b17
8314,23959,6,4d0d0f3333231717,0f4d0f3337270717
