file_sha256,pixel_sha256,ids,count
6e934d5978287710d1911593c6786a872d44648ec0934d904e588559f68707bb,256156e29ab124519d29e84c12ff934a8ece39b0eb51c7e9efc7bbf8598e7e3a,"(13286, 13287)",2
6e9542497405039126fdf2464f11e51302eaa3ca7d2f0a404a288e4ada55866d,a68083a31a0a42e8f0fd17533d21b8df65ea98df1a1e8a16aa3c0339fadea427,"(39752, 39753)",2
6fe946596417206786ecacb9369d7d18e82a42727d72324f3fffc8470c550011,86beade7b37167b23b383a686d5b6447cfdabef145a4434a78937d5cd91bb560,"(13236, 13237)",2
70373eff23efc5d5efdfcd376491cc42f384148ffb6107430b8861de789681ab,4562f87a7e4149069e07434fc790a642eed60a8f5a2a2b733c0c34c91403f7c9,"(31173, 34165)",2
70fbf769d37a08a9a64686303cb078918fbe84f7da5005c946e217fc8d4189ca,0c75965ef4fc18c5eded0cb640803075a0e8ebc29ba91597dfed7501ad0f152b,"(9418, 9419)",2
7152d49a2f0bbd3f4c94a5d03a1f8194c177349383665299d1313a5a8d454cc9,cb3b69596bef32e0b3d5c3dddd5193e8518df94fd0ac9f4df091f3e567cd5a16,"(26121, 32762)",2
71596f9fc1a403d4d144289885c2e6b29c9adb3712170da1ce8a1fd9af450494,3824db2db1efb46346c417cc01489a44725cfff472dc89084b3107515d69607f,"(40261, 43406)",2
727305ea101f28b45c1ad8c76b205d07ddc301d950cbab50c084d35a5d75c8de,4e6337d454624d5a2f2174a752b9e5ea79b12e705a3189773de9256ed2f34e27,"(26128, 32766)",2
72c817726d40c2c0ac25612b436bcad0d069032e27ee013f5b2928834c2139e8,5fef2deeaebdd3f1549c6b477965d183e6b80db3483b147bf1980e1a7da64fe1,"(13880, 13881)",2
7363f514b009ad7617ee0dbd2bd47bba4ad586c4dcd0a8d40a577d8ce1ad1ced,9e451850af85944368a6deef15056a12266fb1a8e5efb0ed90bd45043799c90e,"(13291, 13292)",2
73e1e626f6b050b6286a9ea088e5c523a9ac72368dd7405b71cbc88e7efdaf45,ef3c0283afc41c2bfd50412cd4e0d7a98b54033f170d064cf4270e058aeff756,"(29640, 31642)",2
73fb3356ea2c299cee17fa740187a505847dacf02f61fca9142008e96bbe4902,34771707e017146c6cc11215f62497539d55c397f2145e0c4887b6e0dd24465d,"(27759, 27765)",2
743df0b3409177834dd72c8768ea4f34b54a3469d0cab034f9eb16ea1254634b,c7ec8679258369a0d4006bcb0038b824f48c850ac4a5e82ce12d2721bc02a447,"(9565, 9566)",2
7645b67ae30329ab34b288b426fa5cbc215e55c65a1f3ebe3bc1e85401d70454,15733834bb41cfb8898c0d779e5908d13762d3895992f2101a10b028dfa1d9ec,"(46815, 46816)",2
767572b8d46c096aa19527f41c001bfbd4b1bf4a336de8bf7bd0c63ff1cb95d0,f7cafbf5df9d842741bbe78a226558ce9f735f1b8bb4e8f66449988fd2d378c7,"(18690, 18709)",2
769f550f6a3bbaff4e43c6303848529f377396529e72cd9ace1ea2ffea86dc50,6138b2021d77be023b020b56e8332c6a6a59075f4f1488f8e644ff4e5ad05a9c,"(38993, 40928, 40929)",3
76b4c4bcd3d287aab1302edf928f3672268b559453f840aacf75d2a21b1213ce,ed6d1a179844b2869d0e91f2c7c6e1de224762a04c64e7e098d2d5884f92e0c0,"(9591, 9592)",2
7739a228f3d69d9de7a7d8da94942441d4c26058cefcd85b5fb8f5c35e7665d5,c21b247d89f8d408fcf5f80282d199cde1d574b48dcb4c1ee8bea55fabcc38ce,"(31112, 34052, 34053)",3
77914f9d87750c821b35046186efeb43d2e3f1f2febcda616b52ad37a24e4959,9a169848fed3feb06eb5f022a73e4b3ab6d249d780e3ef45e968ec1b0026b931,"(8334, 8335)",2
77ab71980f9643a03bb65a12da678b35eee407cf4ee2cae08c83be5abd79694c,e20acb064a0418f9728b3aa16c501eec687d3795fdecb8556a225a66c3c73f74,"(13304, 13305)",2
793b67fdc73377f21ba512b91b53f4593affb54a6ed0e1061436e1d873f3a894,af053e730ff6805fa54609c1c1d0da675bfa3fa7065d4903e2d6282d2e7d1c54,"(13322, 13323)",2
79858e16aaabeffcfe5257afba6c6b3106c98927f3ab1464a32d24edefef752c,96eb8722185e2985ecdb6cf0c2977e9bd72b64f62d2ec89ab6c2ca537c6bc6d6,"(36729, 39847)",2
7a9884508d4d6b93aa975ed2823d88fc25a825850fde0e68d43b55499f1d653c,88abc7c874fdbad18c066164bb46e4748e806c3d29270d465fd0ff890ebb82ae,"(26116, 31301)",2
7aa6873537d7b810eaa44b67bb42ef7200429e81ee12be915cef3f185444ef90,996ec89941a3e2da33ad95fc67391ea06fedf413ec4661b6f572df09c752f3bc,"(31130, 34062, 34063)",3
7b0d156a75f25a1716690d4d594bb257577d7fa58e2699318c8a7c741d7fa393,ba1e1a6eedd17368a718a3ce1b32f5902f3492b2d384edf11ee75afb9aab2b54,"(9500, 9501)",2
7b334a9c2af6bcd4a4c569f3d431c17e7aba0099b1f3090128faf378fe72078a,e2a024a6f9e56991ea88af69a3fbe0e833a3cc0263f6c7840cfecd9ff07c4ea7,"(11053, 11054)",2
7c04da10a3bd40ee4580d35bcfac68646b85891ac5ee8df318ab26698b8f91c1,111ec92a7b9ea1d5c6f697a06cc40f21d71b0fd66ec108ee74c4c81d1088d244,"(31158, 34184)",2
7c14a86d426d1115b26de333ab3ac001ccc752a8b6c596a340ee28f2511d330f,ffcbcf6fc70a3217be02dbe9c8eeea4536d415444c6bdedc696eeeba8894e37b,"(28352, 28354)",2
7c242f0b70d7f72f6a2843aeb6c799dc3a1afb3fed9a630bbf9ec31d2e2414f2,5f2557c3da8700c3db80939c890718436969ac7244e1450905677f02da6eebab,"(34101, 35456, 35457)",3
7d5664291b01274ba7054515e05ffec797f88ce701105add34c14c15ef096dd9,dfa033f8736622d189722ea9ab21e993e186e5a17b78745ca4d88a336f859492,"(21833, 23133)",2
7d6f8adebfd0126228bb3b3149fe7834008a2e5fdf43183a27f3cccd7c99cdd7,b25ecd545eff0e69aeb422d867f7a3acf02f99b62667f25124dfebec5e78d061,"(40145, 42001, 42002)",3
7db459b4be4fd561c5450887a63e7769dcc436db60239720b95ab6648005e487,b1e3d40ab30565cb1d97ab603c30bc3dcf52556b39700f08a16be43c87a0b267,"(4900, 4901)",2
7dfb32078e5eb0308ffac2e9cdaa4414c672476abdf6789760dc6855f0aaee79,b56c48589909cd7d45cc04ce6f1524b6644f1c711e9d2500c99a51628cec8e9c,"(13230, 13231)",2
7e4fec2fa468d4d7ef24c5618d74c0df36ae5424fc41b0f7a41446552ad3fc66,18e71c1e266dc52e70a5f8c16bd7263771e200a4a114dacb1db7b87a9cf87fbe,"(36722, 39837)",2
7efd3d0716d124bc4a2b85340768d49c70842c554eec3e0880e8aa8757d68c92,2c0715b24d0440649cc2d3d89c5a6be29f3a4f3242ef96f74af1b775d2263746,"(33253, 39315)",2
7f2459f7437c22ddedc5907a4cb34fc994d7c18c5be8674407cee4a663b60280,c24c286e3e1d4920b3c3bde69ed67a86aa428cb5296f1e548525b76138d548a7,"(7165, 8807)",2
7f3b1c88cc2774e84904c54b833d34e7557df61f15666dfd5e8d182bae9cb366,77d66068ccd6095ec01c3617bb91ecf5cb5fdc0ec09d486b5659a24ff4978191,"(38994, 40923, 40924)",3
7f81c39ba9c2ea7279be6d09a7993197c54dbcba3efbb110cc7d6ed92fc35552,b25c8d151da0eb27fe20dfece508215a48db77b06419c2f4b00a038c217b8bb4,"(7172, 8797)",2
7f8329502460ded34a83d45cf36b982fd14f7ea1ca329c92af13ed0d5f946d15,d87bad372ef757f60973dcc94bdf5166762fc0e0e7b2256281750adef636d64e,"(7164, 8806)",2
81db5d692f9c8856ebac4dac42d19966ba207c890bb99c671a3933c7605eb8b4,81af3626e6ddf841cd42a2c4ea0fa3107c28b4ebf73bf5ad0500c88456bba728,"(21810, 23810)",2
81e6f08e8b53082f769617a816ff6ca87c0f1b4014e5ab98f09b92ba22ae5e43,31fa87b3f00468a7a7faedfb45dade5c96eb0abc95ebc036c829b8989ad9882d,"(11049, 11050)",2
81ea3a70bb3863cca383f0efaeb2da9f2943ee12819dfb6d9e7439b52d491770,a9b09f1fa89f8defd1ba15e36811987e1ab5275153f17303cd322e70ce126373,"(13284, 13285)",2
822275fca29fcbf4b27af8ece5d9f867329fb9c4982ecc8c3429b5f75dc5f225,b0afda40457033468f54cc20238247e77c599df90f254e437106dd8865cb10c6,"(26064, 31304)",2
82c52fb64cd10103261e6ec44906f82b639b4a6571a2fe141a777aac2f93963e,a060c4fb0206e599e39a2a2131aebb13927da04623acdc5154e3b9715e3bfdb0,"(4937, 4938)",2
8372dc7ac69d46cf68f4cd1d485972dfb35c31319a7a547c22a75e0bf7b4c911,b63dcd1add2154baf205e7bf1acc0067902e3c8982c59d1add03aa60489957c5,"(10645, 10646)",2
83a6cfd9d3bb0a2b85faeff2805e1c9f3c8079d8d085a8547b4897232c683437,4270b7ca1ff266ede42a9a53751128d4fab4e808db45cff82b0776980d926821,"(13302, 13303)",2
83cfa783efcc58eecf653b23d68d1b8e2d81dbde21b25c257a18696765d2b036,fe5731a0bd28e44f3e9b23ffe7c9583bbedf2dc8199cc462ef768c1e5e97be3d,"(23712, 28179)",2
83e205bb651974f25f9ef33d0e8d21e29124c17b2f45dcb3a5c61648242568f7,d141a46b3e7e1e0c0fe6a14269c66dbf6eed1046ed9dcb8ea1102d1f9e653ecf,"(34113, 35432)",2
83f79097bb1dc238934c146ce62d2e798676d851e9e11d8d73fc6d878661a90f,96a809bb6c7a0f77bef7b80af0ec0f050b2192cc79cd2e822642962c7c43325c,"(11102, 11103)",2
8448f0b2be10d3da22125ba617db676283df089642810ba71acb2206a01a85ca,5340981fdbbf1463551e78b8bc2f9c4d6494339bbcfdb2348b12c530b76dee92,"(8734, 9632)",2
85bc3ee5348d88e67eb59fd5ab28376506fcb59c1ba14f2d8c4bfd7cb49683d0,690454b92f848c5fdc42486312ab942ce57019c289df268d12a75668eba6f6ee,"(34110, 35447, 35448)",3
85c1bd07eb44c8fdc3e116e8d269bcb1bbc750b38033d41629374b50cc522ff2,22513a523a3a7517b40928d6489bfe07fa5768aad671cc9975e6390ad7104100,"(34118, 35437)",2
86bdcd16556c60d921c10f05c8fc97184e550b86ffd6146d89b086bd7de748ba,1de45bb590a155ef26913bd5ab45dce897dc3acf9db5471d7a5dfa6cea9cbcbd,"(11089, 11090)",2
872766543e88f82188ce5d53bd8802bbcb6336f29537e05676c857f60a416a97,524963aeab7846342c318329dc890ab83197d6947ccbec20471e2b609feceed7,"(9506, 9507)",2
876572bbceafbddeb33286bc3117a877c09d41d0af3cfc98f617316789dac427,3e4675ebd12992c25004c492bfc7e6872f53083ebb6920380dfb856d3b574a96,"(26058, 29700)",2
885c400f269606aa9ffebe1895e6d1f83a50f7c4dd5759786f5d18fb56cc00df,b12a394db57d7a238c1186932ee04142a9ad10afad899c98dda272a5defc51dd,"(40125, 41992, 41993)",3
88a479d306d07a8b5c1fb904679490c5315dc2a1ef79391667af11eea2706d68,d0d2f7dd24743f6a3028e24af36563fd72db206d094fdd713e2202ab09541538,"(42419, 45568)",2
88c031fce2d20ab1cd20c96022335b54cbc1c0a04a88c1202725f973f1721947,796ec7a7291366c63a1313131e82c65276f2d71a5ac6222a541df63f3f106250,"(31102, 34260)",2
88d29b04b215399ff622b12e9d025121ba66bb86691b42eeb02ef627f0a54342,74adf427d67eb10c7eecfdaa5d17f265295b413315f513c94cd927c1e5fe2b5e,"(40155, 41977)",2
88dcfe4e481865261dd407c4fccbe24ed142743fb5638abfe4e70e47dbfbae65,88e67bf5c07b3d218ff5f37218351adcae87e4fae70d9e810eb67336af4cab3f,"(8780, 9650)",2
89a2983c877d91edb5c9eb819ff1f532a538a42ce73c257b17eec3198c7e9c6d,68adc3d64244cb5b986579854c7b8c19cf673f22f51908176e04485b73011ac0,"(41756, 43687, 43688)",3
8a1329a0773c16de4e1e97a0dfd08ddaa272e1225cc14ed0ecfd15bdb09f5f36,6b09bf27098af7cfb76fdbdfb1e7021b85c27daa976cd4b9229735ab43fe021c,"(8736, 9640)",2
8a32c68756ad34fdb746e01e275bd2918e137f6583a0ef9c0f898f50cedc847a,544410f698cc7ea65ad4c1406d6f7df7647a74327bcbb543db57bb3e00982a1a,"(26858, 26859)",2
8b81ff039a3f4a7ff7bc7424214420134cf7677a0c38cb3780eb768b4ecb476d,a48464665a70e811593d3d1d1eddcc2eaecf685ec471d38b5348f4eea217b3da,"(8749, 9630)",2
8ca7790b640a68df3a02989f005b454422915bf64f774814351d4fd549eecef8,8ebd774eb7cad4dcffd99eb6f8e0b38d4374f275defa449c873281c08641a716,"(38984, 40954, 40955)",3
8d395fc323bc64cfc4671e91c0e453e8723d61d72f098a0b59edfa19ff31e7d7,9cadf6ee9ed920963eb4de870ef4b50f1902a33d5096089124fe5af79f6f8078,"(38992, 40922)",2
8d468fb34179a5cd3488074cbf9c1dac551b6ff855edea88cc7cc82aaca04d66,4b09af04da76163baa08a73b26a480aaf672617673631453b448344d267c2b3e,"(7174, 8808)",2
8d914a1138f9f5bcb73e3e7bbea1afc544cbcfefec2dd5d2caba9a06c3ed3b39,057547f743ed2c80af65d79e7b9d9e4c0dd0235ced25a0b8c2ad614684f918f5,"(4882, 4883)",2
8da1add3564bfc15680015fa66260bcd7e8837c313d847192dbe8f0aa785fb68,0cd0f531afe46a8d79285a2abad943a5e4ae0009b55f57a4646621c3d77f6106,"(27198, 33486)",2
8df8674d0633630ae557edd49524f14ed5bf945db1b37dd0d16fd2a19acd9fe0,ddf18ed86b641c97c8f459cffbf3ba91cf932a0e48d7b604f3225147ffba9e70,"(35460, 35461)",2
8e073721c3bc5b2f49335adc2efb30703c631fbf910a392e9b5232953ccf2c33,82d9a80cb39c903d95d70116653684b580e5e409fb28d5d86df635d260ad422d,"(31093, 34046)",2
8e2d88f9c1e88cff99a2b0a04d115b8328d02fa33c36aa1de02dac41754d7d88,f1391f9fc3c03c1953d644d28927189f62e5be899d9af945bcdfed430bb7a7fe,"(8788, 9613)",2
8e74d62d7232753d2ba10adc5f2c5af545cdfd9b7a18efde2f65f6b6b7645d33,b22a4e4019581834bb7274f9f2acc7cf9368666195692825202662946befddde,"(29616, 31619)",2
8eaa8d49337d174dd45c41600a63f10d23bb58f6d846c9b4f8562f5fe2e6d039,662f3403b34e339dea7dc599c8976db18ee2bf65e90941d9c2def25e53cc8cf0,"(27558, 43955)",2
8efb5cd8f2fee269371f2c2434e3df647623d1fae35663e7109ceab7af1b15de,af9765f4fc1a3448dfee346baaf1a6302c1658a6c861081367c4dfa4ca29b42b,"(31110, 33306)",2
8f3d9055c73243a36059e15457fe5daf9c25cd676dc53e276f7a3d74c5070cc6,d58a79cd908957e6c4da395f2504afae3a19e73e14fe56e0fd98709c4d1072a8,"(9469, 9470)",2
8f990bb77039684c9499594148f260e2294e87d1cbe41040d6fc9bf082444d7c,de20e1ce08d60803e4b5b2da86641314ffc6bd840ab678f81a0b00af5b948785,"(11041, 11042)",2
903a4a55a10ede43120a74ec445c6a58975d7a871058e2a4ee1356367352e7c7,617814a43bd2c9a2275703d4dea1cb29c938766aa5eb498086ea23241e7384f7,"(39295, 39296)",2
903f03128cbfe1fc324a2068852ee6d9fa252b163fe420c2f1d9da34b02af56a,eec5fb235bb9c52f118ea48fcc0362f5688651927e748b890e926807b783c6a0,"(27230, 33507)",2
9083b0541d8f9f9db64113108144ce32e823352653439772709636fb5fcc9726,d58bd535139b1f99b3c3a3b35fd0ba7691366543657a14deae71b01aed035aef,"(36211, 39745)",2
91e5b38afa3831cac439ba33aaf8e22cbfee3833e0e0f6e91c0b9de84a7a5d7b,1e5e5e9904554ccb566c79dba0d85be3e7114c260faab5a14f0a4625d1cc0109,"(8781, 9656)",2
924d30e9cb6dc27df6229d051bd6f36ca6c25e9c132ac29ec5474e6fb9a6660e,94308be5e85531138a3827600af78ba925338148a230b0a0384757fd8ed61cf0,"(39749, 39750)",2
924d677cb1d82854688c9893611bdeb2fc4525f30bd6e743096267b8594012c7,78fc9063f6833ff674ea72efc4b4d55f7bba66f759a1a25b00c22edc6e57438d,"(31099, 34030, 34031)",3
93557d08eaaa6c96130b28524a2b2274c51b71f9be61fb52a275e710cd743ec9,b6204485b78036274f0e6f183a3f68604ec6b746a5f6ade102df5b8825837387,"(13267, 13268)",2
935b68659a0f0c2de9fb87cbd4ea17cd5ee1ffc55ae9a0dda46258d85db16137,f81ae809a65cb5ef3861f00fa51492558b1948d71d35f4bce13f154aad5d3c24,"(26125, 31142)",2
95baad7195ae033bbfbb853b0e6948f148039fbaa856d506ea724fb7c23dd79d,4d5156db3ab1759b814cbc7ad6702dd45dfc05b101a8f2d3f66f6136dc4319a6,"(38986, 40957)",2
96023760d7a7a0c0b5e04f0de620c400cc19f9409daadc547b87b9f6324d8ceb,fd66f335598c5cdafaa1bbc52b723291fc167bbd76eb3c4d58d1d8b010e91e40,"(34693, 38905)",2
967e65492831b408d141ad5bc612dc35b3ce14d8a5e221d4b77113d9399d0bc5,4ea6f53630b3c19febf50cb4c74e2a64604e3cc7dc086cd9ec6478930aac1271,"(8787, 9611)",2
969a79fe9fcfc7d1910a0147a180c7b74637448993823a82923f7280aecb1d78,67bf0910d4f9f27b14c21e349a21c167a4fb93ee5ced8d9228b01cfba5a53738,"(26067, 29708)",2
96d4c28cc5fcb5e05831881d1d447d88c577c045e37c7a4b79d4840859cda575,bf87069adb2da114552fc4a8db5d8e617df9e02f28feabeb341c79fdced8d6c9,"(13311, 13312)",2
970a7b19deeab8fce6996ee1bba016ac4e70ba4ca22fd0051ac4c240379ab408,c953ccb1692caf8d8c99f0237cb1c1a4fe641a0ff305b87352a69ca3b458d1b6,"(31096, 34032, 34033)",3
9718fd6e4c8872bf92be4726bbb845d0aef179d3d0719737b51609e7d43e27aa,5345a5b461fbdb128f9696d9c351d71019142bb3286dfece70c03a2f554761f4,"(11112, 11113)",2
97c95e217d71837ddb4c559f212e002e9f618e1bba5f04ac64cbd599bfcf83c4,6eb1287d0beb15e730975ae29402591c95ca304c7dc463a5ba9ed972be91caa4,"(19110, 37151)",2
983968cf1527d37d96fd5e36a718d29ebd695a098e53302b26300c612bf75493,a6f5f5fc12096edfca8abb8586ce0e5fc5005f13f119dd8fba11a8ba1955dd32,"(9880, 9881)",2
98e2ee3ae548268215f891a7b5b500f09f75b38fb9e94b6f5db047db41040be2,dfe9a3f87fb378c3ec01cf8976f4b757c0db9bae6ad3fa4928582eaa88d7326c,"(8750, 9638)",2
99671ea43c82906a8221c97fdb0f24edd6b9fc6295f4f050a3f77e8eb5b269d2,94f11eb98db9c06a21423d380171ab9ea73c2f130a0d24602c5b9893c1228ff6,"(38492, 40979, 40980)",3
99ea78a22f2fe8f0aa16c2c0412fee6bcfcfd57bb811c1cffb99cf16b57f7b92,3e3a5b760779353089b4afd2a2ae95923354976530c7d7d24a9890dc0fb09e64,"(4888, 4889)",2
9a69d4ee4f5f60d6d4fee3d09903a8badecc37e57d1af37143fcba46249e8ef1,1257b525ad1a6b0aa6634649c50a4ff0953735fd49cc0f17b9ce320fce868b8c,"(31157, 34182, 34183)",3
9a9d4de14cb3e7bfbe0d49063ac75c2118b4af82aff5eae8e2d7db663a1f3057,503886a52455a4c6634b3952c30fc3e32c9218afd39b532ee03c069b0b5218d9,"(13234, 13235)",2
9ae49441f37963b1c7f4c0d9851efbe3d6acd340b402eef0b790d948e1aa01a8,f6ed8a3f2d56c59227c27483b5609d0efa9071db93588360c92924cc5fdde6db,"(8897, 9654)",2
9afcdb20ce5d56190bb606f56dc269c4dd9887ee5ee8516e75aaa2f99e336108,c3524404b940d04b76d5287e029313b3a98cb727714138fa4519f6ad45960ec9,"(36721, 39843)",2
9c625f136990115d42c38574e6e8818f80c5c91e5b9943ae3e83da3b27748902,2b93dffad0e47acf632268f73c1e916981885d87a04a5ac7cf8149fd4c4a6fa8,"(21858, 23134)",2
9d2b696890d4abe0719579ff556c4c067dc23c358b439056fa3782157a0bd77d,6fffd68721c8cd0c76a6b9e447bec879775eb34fbe962dae53c71b50238562b0,"(31104, 33302)",2
9d573724081b9d72859719b8937edb871239197f6382d36f4f4821f2c25fbe6f,d934d0f20277a0b51c3cc3d7b555cc859514f30dc51775bb17ce4bdef9248138,"(38493, 40988)",2
9d74a34e1a2017d7dbc59868f549cb25e5fcf026e1b093468ca49fb27cb2c193,18f51c6e28bf69404c71860da0f9d1073b514e763891a9ab10d03a836be34663,"(38481, 40989, 40990)",3
9d77ff7b18ead25debfe4bfb10e09df0f8e9ff23da8eb4614edc2da4d848085c,5bf855e43782a0a2b57602c13cf7c7374c195724ae7c9af30b767e6b6d514923,"(8944, 9662)",2
9dce2391c6a6e0cd0c3d17d02262e52e5cdc3c2e344ee84086af49c2ce7a112c,cc773ca674d39bd9a1a59a138da94ac4eee6718954496a31342572cfa49ec46b,"(33274, 39326)",2
9e0766626020021b83f96df467060a20f763352419bf80cc6fd2769ab40092f2,5b6e838d7e44a095f8536158a2c7aa60754c780a84a362d4a288db273f9b1f03,"(34108, 35446)",2
9edea4fa29ac74526f66774b54d491018ae6f15102c1777cf0b8c944c095a72f,401aa793c47ef4cb8e6c6bb4f22d8b0b72a26734fe5605b1a75234f42936326d,"(11116, 11117)",2
9f8198c4cc04e853c64dd34a2b19f26b46260ba12bf6e85d7619faa700e6b4ec,94ca06a1e87dd48f784ed219f0bbe5c2cf5465a84780dc9c860f02c536ffb06b,"(33255, 38765)",2
9f9787cbb3903f75a30ff2f12bcee83d14eb7da11545aa3373b692dee0225755,26090dc87c0f11f3f080335c90329283b2dff403588e675445391c2b3c5a9b4c,"(5358, 5359)",2
a037e37e6457fa80e9cea5951ee7dcae5398de3bd2d15810ee77cf8604e3a968,c28da76789f11d37e3e45f5f0de1c8893a6f32dd8e2dd433fa71f485a3a62ad3,"(26065, 29706)",2
a120ac855e678f2bda0bf6273a3e462f4ae68b9268e8d8528223290293575f68,1c90ede35b5cd70f21fcc52b67ddc40cd60b5cd639209172d8dffd0e7a2d29cc,"(28402, 28403)",2
a1aeb3e3166d5dcf0a7a7e64665d5cd7710d275af0c997e1d732e635fef84048,445cd2b581b3ef1fe3a8089d40bb893be524ba79a341e38a64a20a51920ff977,"(8776, 9623)",2
a1e1c348d515b651c771b4c9dea42d8810202b4df0ac1761922e12658f133263,3967fe44e50c375644dae5b4bc524f78dd23ec787df66f3a75ad555b71116579,"(33149, 38932, 38933)",3
a28003dfe6405aee7553c777b3c833d5479f068cdd8b0a2fe946a69db0e072db,daf19250d5e37cbfe94f45fa7608633cd98424844679ffa8f0783605cb2ceaad,"(31178, 34161)",2
a2b0cc9824c72a02a3a87b79c7812a53c267038e78d6475c1c9e68cbefe2e464,7fb7657d1df45911dc9cca0edac02ccdc19467e6f7d4a7b5dbbfc00b8a6087d1,"(36718, 39858, 39859)",3
a2c5f2a202b56dec4f60e5c3cf77d406fb33f45cdf56578cb171cf5c7a2a0279,d12d0ff9365a3d0bcc25f7b257808a2958ff8c4ca95116e0eb0b439b30ab684a,"(41302, 43586)",2
a3620a8d4b2bf15445e55667679a6bdba3740b686820a8528c172f44473a0126,41e20290ada009b572801385b13b7b8644608312042fffdb2072bee68b972bda,"(8187, 8193)",2
a378815823a55d7f3e098c07e802ffa28d0312981dd554829025dea8f549a35e,4f5087c6640b6d9229634c147da67ca702f0a85cc46d531f4956781a0cba3150,"(31143, 34186)",2
a4d44f04ac0a88a5e874ab395d2b0df7460cf078901265c73b747a2cd4d4654c,fd427d4c117d362851edaa0da6f963d1964a5ef0a4831c93602f96242427c0ae,"(33264, 39319)",2
a4e5301023f24567f49bee048c448ca4aec697556977a47965ccfadfa43b20f3,3181c68ed8f98e8b2db4be0b1dd00f821d9d726322f00f3972a1c47056b6c7e6,"(4898, 4899)",2
a50546574645e9c05070d4af10d3360d5ecb43ae404103b31566eced24581f8b,96aa463c0571462261579798ac2f096ad763651e9b20311a07f450dd227f3d17,"(13862, 13863)",2
a52d137269894d68bd20861c6ccb12b3d5cef56e9f18eca6986d7cc40fe90145,ebddd51904e88991717ce627d619e71132a50bf2441167211b3ce5d1a61acba4,"(13240, 13241)",2
a5467293f06695c69216ae21d99cda07c3f3967db70176bf2edc8603ca3a85e7,bf339f28b80fe221a10135e283c525054e564f769d97fd8e4c2141f31641282b,"(8898, 9655)",2
a5789f1202c0bab850c163f293bddbb88fac97c4929c6b1cdb937122bc43c655,5b807643d1f5b24ecf33f9cf5be8c6c3eabf5c2e65aa71f2258b2094d46e1843,"(38503, 41000, 41001)",3
a5a3e61fb2ab9ce53cc8ca15b399b3a31951b4c8cc8631202a726278ce3e0768,4bac15b86b0c72e7903c66f29ee693fa4c4846cde02f509f788a823e279a311a,"(29674, 43043)",2
a5b066b0c5106996152fbfb3f707cfc078f9b2e926f1b4cbf0e0bc8b8e60b980,fb6ba3547a0c9738b2483fe4d5cd10ab5498dccb379bf049dbfeff4dee4edbf8,"(7156, 8809)",2
a612db94c1d32243e7bbcefde0fd54d7e62f957e1cf46eee949a0e874f9e0d23,1ad7474bc676d65b9df57b74e7e426197e0d53ce1cd85e6d497e08bda92f5436,"(11163, 11164)",2
a6c3b289070f8407384e4dd788c1036b4550c1208a280316142c555eb9a2e87b,7d1aa05133f39ce39393b5a4192cabe46c298199036969fad0e3686c133ab60e,"(27211, 33488)",2
a6e2590a8a05fd77a9393be1695c5c004bc7e3443c71e6727663dbe7ac5ecf8a,9c40f49c6080029912c5f95b14b4e0e8bea61a494971acedabec487ab5ede474,"(11069, 11070)",2
a763e47ca3cde55f11980d5b08cbbaea7972890f95279100f95da73ee9d4ca55,de9dbdf7faaecc8ccab965f2ce00a183ebb564ca7958f43c09e08ebe78c5c528,"(9461, 9462)",2
a7cf1116595258b8e1a874b6417987d03ef7269bbc0f6724a468313596ed1434,fb9fcc98e68b5a4545a1795e43f96bb11651b05fab8a1a90596d389f0a0926da,"(29653, 31649)",2
a80ada5872dae7dc962305e9ce357168f34cdf8a340f07d2df6beb2dfd4b3d7d,698e2451b7d5c8a6d4131e4b8b5483df0b4620d0a6cda3aa51654feee9338eec,"(26101, 30222)",2
a8555d681141dd48a870de6039ac3eb74e340a7fd294b341cd10b4afd58a94bd,2506ecf810ab26a02c0af0e2a8cb065a8d3a576307d284a1803b2c1359a8e9f8,"(40138, 41985)",2
a8944329f5b14292d113c75bb889d6b2198544ae6ee2358dcb19e062de4ae9bd,e9caf9b0618b437a7672bacd07ec2f722a9ec959c8879d21f2344ef4cf95eddd,"(4890, 4891)",2
a931232073cf7c1e059015ad25673a2cb4a75c23d4a6491f3ee5365ff9e6b628,0901487897943b7b554112d27af8ceea887b058ec4e1684c66e2da829698fc36,"(8729, 9621)",2
aa4e5f78f40e529ff2ce4f1a7e49b361c80326166d6c3c536da7ed1a517c6430,ca9ccad5ac75166e0ce68143d007d13eaa34b193de27affe0fe828adae724b21,"(40158, 41971, 41972)",3
aa7069b5104dbdfa6a8519b05ba811aaf53f4d9e166bb04e06b2b3ef02b6baf0,159497464c3661888205cc1a4c920d35dac8293929d79031b0da1db39647f868,"(8319, 8320)",2
aa7f322ff57c5799cae91011b92cc89147f7e78ac975047411f054007730d607,15d4d1fbae53c050a964f88878a0e39029db110433e0950da36eb79c4eef915f,"(13255, 13256)",2
aad169b37b513282bed597f39bccdcdde48362f98ee01bc4e053b0152e548d4c,325083ac394551dae8ceff643def080f2da55543cc92fc4b4d39a0771b725cda,"(11057, 11058)",2
aae1b396116e7b4a8aab654da6910d7ff49f7576e889c06ed464d5610d5d225c,7ae2601db37c84c3d74adbaf2f42a3f690937366a087d7bd9bafbda3d8661265,"(13327, 13328)",2
