id,path,width,height,aspect_ratio,mode,file_bytes,file_sha256,byte_sha256,pixel_sha256,dhash,brightness,contrast,colorfulness,saturation,edge_sharpness,error
2171,/localhome/local-lintran/MLA2/data/raw/original/images/2171.jpg,1800,2400,0.75,RGB,354055,ce00644051706e22a6369137c52ee55931073f496b45f5a14fa1460de5a5f8b9,ce00644051706e22a6369137c52ee55931073f496b45f5a14fa1460de5a5f8b9,c57d3caf5f9f564e4ccc764446e01ca694babe78d24f07854b6ea1387848c520,4d4d0e0f3b151517,188.20545902777778,87.30794809320233,23.269503516472536,0.11256055735606124,46.35345897311193,
2213,/localhome/local-lintran/MLA2/data/raw/original/images/2213.jpg,1800,2400,0.75,RGB,169105,35a19fbf1b951cd838805dfe59ef6bc5370120d1a76a293449536283cd46cceb,35a19fbf1b951cd838805dfe59ef6bc5370120d1a76a293449536283cd46cceb,9bfd3617bf6abecb3537984e080323efc39b41a87b4e71e098b4a38d233b1880,f0f0c43a3327f0f0,187.93336342592593,51.81864341975089,6.492815186073535,0.05596070692819735,30.463893096181014,
2218,/localhome/local-lintran/MLA2/data/raw/original/images/2218.jpg,1800,2400,0.75,RGB,160010,11b33e26bbbe3b3a2a5ca1219980e5fa121ad1f5773593d429910b4cc55a2b92,11b33e26bbbe3b3a2a5ca1219980e5fa121ad1f5773593d429910b4cc55a2b92,fb55c0d53748e1e4388a3e89b414387b80f76df9d7f5a3ee8bfba5091bc3f410,f0f0e0183f07f0f0,189.88500717592592,51.146565441987626,10.457773599794576,0.0495828331977117,28.100717941591977,
2221,/localhome/local-lintran/MLA2/data/raw/original/images/2221.jpg,1800,2400,0.75,RGB,359383,96d977a0d0181b9b5e74a2c70ecfcd5ac844a69f658ad311ce7109c5a455c1fc,96d977a0d0181b9b5e74a2c70ecfcd5ac844a69f658ad311ce7109c5a455c1fc,297a5443d3f8d16ed55ff7c2752bd2e24cb911a5db9a068bbe3218b0687f2884,498e37232b331300,179.24871921296295,96.11763665437067,13.127697418428454,0.1272945647801121,138.44860974084625,
2256,/localhome/local-lintran/MLA2/data/raw/original/images/2256.jpg,1800,2400,0.75,RGB,352991,5876398b492c30b30d3ddf06b4945155ef306a1e6d38e79fd2f61fee5831e301,5876398b492c30b30d3ddf06b4945155ef306a1e6d38e79fd2f61fee5831e301,f4f6e89994857c9315b133eaa4bead4293e87abd6cc2bbbd4ffd23eb6790e73a,1f9c17333f171717,152.53941851851852,106.14055152326031,34.42428047760209,0.20780312214116292,34.63272933601982,
2264,/localhome/local-lintran/MLA2/data/raw/original/images/2264.jpg,1800,2400,0.75,RGB,407163,79eda6cba6eb801d57f8b9cb933446744e7b06a10223675a0290bdea51c31184,79eda6cba6eb801d57f8b9cb933446744e7b06a10223675a0290bdea51c31184,2870f9572ed5a5d997948cd20cd1e1fd1771521de49b6f3dc905d9ba088be8d3,089e17070f078f08,184.06817337962963,94.42077770706497,4.506749397438798,0.048465996339159656,279.0032175363024,
2305,/localhome/local-lintran/MLA2/data/raw/original/images/2305.jpg,1800,2400,0.75,RGB,394097,df99025a22aba579beab8c969b16a62577b2c80435d701b78c8a2c738924ec4a,df99025a22aba579beab8c969b16a62577b2c80435d701b78c8a2c738924ec4a,b54041440230173d19cf9c0f6d0d4aaf376574a3a073f20846ba24147f7d461d,080f1b2f16161636,223.58673564814814,38.71898048260731,70.03323935963363,0.2253729584869672,14.376406123346998,
2351,/localhome/local-lintran/MLA2/data/raw/original/images/2351.jpg,1800,2400,0.75,RGB,179947,27745fa2bcaf7e1e3658048ab0ebe6e6a5a2e811f95099448a39fc68aa34be92,27745fa2bcaf7e1e3658048ab0ebe6e6a5a2e811f95099448a39fc68aa34be92,5fda55685e39cb7a659e9c176fe19c483d6c2294ddfee650c6b1c26b4dcaa0a5,f0f0e09096e6f0f0,210.77790486111113,23.141600896141973,6.274895825529996,0.043040036113136386,23.906063827323468,
2356,/localhome/local-lintran/MLA2/data/raw/original/images/2356.jpg,1800,2400,0.75,RGB,1745993,106e32c9919650e7db88963929121d96a2021ddd785738cd426c33f4fd23487f,106e32c9919650e7db88963929121d96a2021ddd785738cd426c33f4fd23487f,47ac69f6adf53ff1228634044ddab76874e4e95f1f604179dfd6132703f3a767,000f0f0f33178e41,215.75269791666668,70.61009358431083,65.23779435387178,0.15628070391521412,74.34825378077306,
2371,/localhome/local-lintran/MLA2/data/raw/original/images/2371.jpg,1800,2400,0.75,RGB,434407,1f3a5a807cc0a01c3a39d716c2fec64b690f084285a3c85fd4ea25091177896a,1f3a5a807cc0a01c3a39d716c2fec64b690f084285a3c85fd4ea25091177896a,358c812dd32d3e3f888f262e7739bb3af9bc74d88965f15a861bdda6b0fd974e,1804793c17034001,218.2146752314815,73.11283531586378,12.209521582686488,0.06548702905233224,3.0669255888279023,
