family,tuning_id,experiment_id,run_id,fold,history_sha256,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_macro_f1,common_horizon,used_in_five_fold_summary
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,28,1.174659011750523e-05,0.45146719556735027,0.6635084097076008,0.7491603053435114,0.7369964670790811,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,29,2.9596581855021453e-06,0.4517487115597573,0.6653744477716111,0.7509923664122138,0.7383476037612153,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,1,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,1,0.001,1.007693801041951,1.3198148703469592,0.5058769653488017,0.33906864312340457,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,1,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,2,0.0009970974765324432,0.8328339839771444,0.8328875286345118,0.630896046405129,0.627459566061418,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,1,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,3,0.0009883670094660564,0.7787710377100123,0.7828617901897416,0.6719584796214318,0.6707535838608992,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,1,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,4,0.0009739108857318951,0.7523481680795296,0.7585175831960987,0.6872233246832544,0.6722832403363131,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,1,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,5,0.0009538985901633824,0.7301741311108099,0.8432199079341478,0.6515035872385895,0.6056851258278966,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,1,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,6,0.0009285647486286424,0.7044634948968068,0.7398168820585845,0.6919554266524195,0.6745632721291883,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,1,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,7,0.0008982063772567181,0.6919691273296401,0.7600323777310886,0.685544191726454,0.667019138245383,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,1,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,8,0.0008631794001950215,0.676995565682711,0.8090345690203448,0.6556250954052817,0.6534530994245394,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,1,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,9,0.0008238944767241306,0.6626123929831756,0.700450588357192,0.7165318272019539,0.7002351335193718,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,1,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,10,0.0007808121866531934,0.6460393720178711,0.7062423600984555,0.7102732407266066,0.7076086856930703,18,True
