run_id,target,experiment_id,model_variant,status,role,validation_fold,registry_source,complete_metric_versions
t3_eda_gender_grayscale_hog_f2_s2753_3ec86a634d_20260902T113940Zcb8509,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,2,results/runs.csv,1
t3_eda_gender_grayscale_hog_f2_s2753_6d124b3685_20260902T092611Z9877aa,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,2,results/runs.csv,1
t3_eda_gender_grayscale_hog_f2_s2753_b1b0a5cea0_20260902T110119Zf0f569,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,2,results/runs.csv,1
t3_eda_gender_grayscale_hog_f2_s2753_b45046ac8b_20260902T101955Zcb5824,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,2,results/runs.csv,1
t3_eda_gender_grayscale_hog_f3_s2753_3f0deef918_20260902T114004Z235b46,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,3,results/runs.csv,1
t3_eda_gender_grayscale_hog_f3_s2753_67d2ff45c6_20260902T110142Z337a53,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,3,results/runs.csv,1
t3_eda_gender_grayscale_hog_f3_s2753_e4396cfc2c_20260902T092634Z5e8429,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,3,results/runs.csv,1
t3_eda_gender_grayscale_hog_f3_s2753_ef95989483_20260902T102020Z233ab7,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,3,results/runs.csv,1
t3_eda_gender_grayscale_hog_f4_s2753_081d1a86c9_20260902T092657Z6c4068,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,4,results/runs.csv,1
t3_eda_gender_grayscale_hog_f4_s2753_4f020c67d1_20260902T110203Z7ef255,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,4,results/runs.csv,1
t3_eda_gender_grayscale_hog_f4_s2753_9caeba486b_20260902T114027Z4db279,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,4,results/runs.csv,1
t3_eda_gender_grayscale_hog_f4_s2753_cc93146d9d_20260902T102045Ze6b9b8,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_grayscale_hog,complete,EDA probe; sampled population,4,results/runs.csv,1
t3_eda_gender_nuisance_only_f0_s2753_d98ea8085f_20260902T092729Z080c19,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_nuisance_only,complete,EDA probe; sampled population,0,results/runs.csv,1
t3_eda_gender_nuisance_only_f1_s2753_a6c4072dfc_20260902T092729Z1ebc4d,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_nuisance_only,complete,EDA probe; sampled population,1,results/runs.csv,1
t3_eda_gender_nuisance_only_f2_s2753_6b6808edd1_20260902T092729Zfcddd0,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_nuisance_only,complete,EDA probe; sampled population,2,results/runs.csv,1
t3_eda_gender_nuisance_only_f3_s2753_f003cbcf95_20260902T092729Z010c20,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_nuisance_only,complete,EDA probe; sampled population,3,results/runs.csv,1
t3_eda_gender_nuisance_only_f4_s2753_8edb2f5649_20260902T092730Ze9e5a1,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_nuisance_only,complete,EDA probe; sampled population,4,results/runs.csv,1
t3_eda_gender_silhouette_hog_f0_s2753_87c13edfe2_20260902T092401Z04b55a,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,0,results/runs.csv,1
t3_eda_gender_silhouette_hog_f0_s2753_9ebd0f33d9_20260902T113728Zd70382,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,0,results/runs.csv,1
t3_eda_gender_silhouette_hog_f0_s2753_bef2e2fff6_20260902T101744Z07328a,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,0,results/runs.csv,1
t3_eda_gender_silhouette_hog_f0_s2753_dc00b78b83_20260902T105917Z0d3462,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,0,results/runs.csv,1
t3_eda_gender_silhouette_hog_f1_s2753_3aa1edbfe9_20260902T105929Zc8b73e,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,1,results/runs.csv,1
t3_eda_gender_silhouette_hog_f1_s2753_8ffde16ca9_20260902T092414Z53fac6,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,1,results/runs.csv,1
t3_eda_gender_silhouette_hog_f1_s2753_b6277181b3_20260902T113742Zf2f0d9,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,1,results/runs.csv,1
t3_eda_gender_silhouette_hog_f1_s2753_d08505ce32_20260902T101756Zbdb985,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,1,results/runs.csv,1
t3_eda_gender_silhouette_hog_f2_s2753_65a7473580_20260902T092430Zc6eb8e,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,2,results/runs.csv,1
t3_eda_gender_silhouette_hog_f2_s2753_700c811331_20260902T105945Z9c634e,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,2,results/runs.csv,1
t3_eda_gender_silhouette_hog_f2_s2753_d6dd93f2cf_20260902T113758Zeb88e4,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,2,results/runs.csv,1
t3_eda_gender_silhouette_hog_f2_s2753_e0acfd2d40_20260902T101813Z5f21cf,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,2,results/runs.csv,1
t3_eda_gender_silhouette_hog_f3_s2753_024df3fa88_20260902T113811Z001e60,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,3,results/runs.csv,1
t3_eda_gender_silhouette_hog_f3_s2753_23afcbb538_20260902T092442Zdccf9c,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,3,results/runs.csv,1
t3_eda_gender_silhouette_hog_f3_s2753_c06a192e52_20260902T101825Z7ec6a9,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,3,results/runs.csv,1
t3_eda_gender_silhouette_hog_f3_s2753_d5493eeac8_20260902T105957Zcacbbe,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,3,results/runs.csv,1
t3_eda_gender_silhouette_hog_f4_s2753_1002825cff_20260902T110013Zed0e12,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,4,results/runs.csv,1
t3_eda_gender_silhouette_hog_f4_s2753_3841ed173e_20260902T113828Z2816fd,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,4,results/runs.csv,1
t3_eda_gender_silhouette_hog_f4_s2753_7db358b91f_20260902T101842Zd7dd51,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,4,results/runs.csv,1
t3_eda_gender_silhouette_hog_f4_s2753_fd9c0f5083_20260902T092500Z52fa74,gender,t3_clean_slate_eda_view_probe,eda_linear_probe_silhouette_hog,complete,EDA probe; sampled population,4,results/runs.csv,1
t3_cs1_gender_hogsvm_f0_s2753_57bdd957a1fd_20260902T134113Zbfc5e7,gender,t3_clean_slate_s1_gender_hog_svm,t3_clean_slate_s1_gender_hog_svm,running,Incomplete attempt; no candidate score,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,0
t3_cs1_gender_hogsvm_f0_s2753_853bd96ec1f9_20260902T142015Z3823be,gender,t3_clean_slate_s1_gender_hog_svm,t3_clean_slate_s1_gender_hog_svm,complete,Development candidate,0,results/runs.csv,1
t3_cs1_gender_hogsvm_f4_s2753_2ea66771cd98_20260902T181124Z5ad3f1,gender,t3_clean_slate_s1_gender_hog_svm,t3_clean_slate_s1_gender_hog_svm,complete,Development candidate,4,results/runs.csv,1
t3_cs2_micro_swin_gender_f0_s2753_2636e3521046_20260902T154822Z2cc20a,gender,t3_clean_slate_s2_gender_micro_swin,t3_clean_slate_s2_gender_micro_swin,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_cs2_micro_swin_gender_f4_s2753_bee406bd99e4_20260902T162150Z70bb81,gender,t3_clean_slate_s2_gender_micro_swin,t3_clean_slate_s2_gender_micro_swin,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_e10_audience_aux_gender_smallcnngem3aux3_f0_s2753_2bcd937dd320_20260902T035554Z095899,gender,t3_gender_audience_aux_gem_p3,t3_gender_audience_aux_gem_p3,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_e10_audience_aux_gender_smallcnngem3aux3_f1_s2753_2bcd937dd320_20260902T040430Z2d2901,gender,t3_gender_audience_aux_gem_p3,t3_gender_audience_aux_gem_p3,complete,Development candidate,1,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_e10_audience_aux_gender_smallcnngem3aux3_f2_s2753_2bcd937dd320_20260902T041309Z09a3c7,gender,t3_gender_audience_aux_gem_p3,t3_gender_audience_aux_gem_p3,complete,Development candidate,2,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_e10_audience_aux_gender_smallcnngem3aux3_f3_s2753_2bcd937dd320_20260902T042147Zd77574,gender,t3_gender_audience_aux_gem_p3,t3_gender_audience_aux_gem_p3,complete,Development candidate,3,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_e10_audience_aux_gender_smallcnngem3aux3_f4_s2753_2bcd937dd320_20260902T043025Zafdd44,gender,t3_gender_audience_aux_gem_p3,t3_gender_audience_aux_gem_p3,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_e2_brightness_gender_smallcnn_f0_s2753_579e2041b18e_20260830T111456Z3548b3,gender,t3_gender_brightness_smallcnn,t3_gender_brightness_smallcnn,complete,Development candidate,0,results/runs.csv,1
t3_gender_e2_brightness_gender_smallcnn_f1_s2753_579e2041b18e_20260830T112330Z3f360b,gender,t3_gender_brightness_smallcnn,t3_gender_brightness_smallcnn,complete,Development candidate,1,results/runs.csv,1
t3_gender_e2_brightness_gender_smallcnn_f2_s2753_579e2041b18e_20260830T113207Z867b25,gender,t3_gender_brightness_smallcnn,t3_gender_brightness_smallcnn,complete,Development candidate,2,results/runs.csv,1
t3_gender_e2_brightness_gender_smallcnn_f3_s2753_579e2041b18e_20260830T114049Z0fd6c0,gender,t3_gender_brightness_smallcnn,t3_gender_brightness_smallcnn,complete,Development candidate,3,results/runs.csv,1
t3_gender_e2_brightness_gender_smallcnn_f4_s2753_579e2041b18e_20260830T114932Z5f5682,gender,t3_gender_brightness_smallcnn,t3_gender_brightness_smallcnn,complete,Development candidate,4,results/runs.csv,1
t3_gender_e3_class_balanced_ce_gender_smallcnn_f0_s2753_5505bf0b6c74_20260830T143830Z3e324b,gender,t3_gender_class_balanced_smallcnn,t3_gender_class_balanced_smallcnn,complete,Development candidate,0,results/runs.csv,1
t3_gender_e3_class_balanced_ce_gender_smallcnn_f1_s2753_5505bf0b6c74_20260830T144710Z7eca8a,gender,t3_gender_class_balanced_smallcnn,t3_gender_class_balanced_smallcnn,complete,Development candidate,1,results/runs.csv,1
t3_gender_e3_class_balanced_ce_gender_smallcnn_f2_s2753_5505bf0b6c74_20260830T145555Z083177,gender,t3_gender_class_balanced_smallcnn,t3_gender_class_balanced_smallcnn,complete,Development candidate,2,results/runs.csv,1
t3_gender_e3_class_balanced_ce_gender_smallcnn_f3_s2753_5505bf0b6c74_20260830T150442Z0f9ad7,gender,t3_gender_class_balanced_smallcnn,t3_gender_class_balanced_smallcnn,complete,Development candidate,3,results/runs.csv,1
t3_gender_e3_class_balanced_ce_gender_smallcnn_f4_s2753_5505bf0b6c74_20260830T151330Z474944,gender,t3_gender_class_balanced_smallcnn,t3_gender_class_balanced_smallcnn,complete,Development candidate,4,results/runs.csv,1
t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7,gender,t3_gender_compact_blur_cnn,t3_gender_compact_blur_cnn,complete,Development candidate,0,results/runs.csv,1
t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a,gender,t3_gender_compact_blur_cnn,t3_gender_compact_blur_cnn,complete,Development candidate,1,results/runs.csv,1
t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53,gender,t3_gender_compact_blur_cnn,t3_gender_compact_blur_cnn,complete,Development candidate,2,results/runs.csv,1
t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e,gender,t3_gender_compact_blur_cnn,t3_gender_compact_blur_cnn,complete,Development candidate,3,results/runs.csv,1
t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915,gender,t3_gender_compact_blur_cnn,t3_gender_compact_blur_cnn,complete,Development candidate,4,results/runs.csv,1
t3_gender_dropout_030_gender_smallcnngem3_f0_s2753_2ab5e633206b_20260905T111550Zce42ad,gender,t3_gender_dropout_030,t3_gender_dropout_030,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_dropout_030_gender_smallcnngem3_f4_s2753_2ab5e633206b_20260905T112541Z8145b5,gender,t3_gender_dropout_030,t3_gender_dropout_030,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_dropout_030_mild_darkening_gender_smallcnngem3_f0_s2753_cfbed3f0fed4_20260905T123721Z5d546f,gender,t3_gender_dropout_030_mild_darkening,t3_gender_dropout_030_mild_darkening,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_dropout_030_mild_darkening_gender_smallcnngem3_f4_s2753_cfbed3f0fed4_20260905T124728Z7dfb12,gender,t3_gender_dropout_030_mild_darkening,t3_gender_dropout_030_mild_darkening,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6,gender,t3_gender_dropout_030_mild_darkening_grayscale_010,t3_gender_dropout_030_mild_darkening_grayscale_010,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f4_s2753_eb37119b7e68_20260905T145521Z7d0a34,gender,t3_gender_dropout_030_mild_darkening_grayscale_010,t3_gender_dropout_030_mild_darkening_grayscale_010,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_dropout_045_mild_darkening_gender_smallcnngem3_f0_s2753_3064b151dbc0_20260905T135011Zbbfef4,gender,t3_gender_dropout_045_mild_darkening,t3_gender_dropout_045_mild_darkening,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_dropout_045_mild_darkening_gender_smallcnngem3_f4_s2753_3064b151dbc0_20260905T140032Zdfb0bc,gender,t3_gender_dropout_045_mild_darkening,t3_gender_dropout_045_mild_darkening,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_e8_early_stopping_gender_smallcnngem3_f0_s2753_ff453782ef53_20260831T164841Z983ec7,gender,t3_gender_gem_p3_early_stopping,t3_gender_gem_p3_early_stopping,complete,Development candidate,0,results/runs.csv,1
t3_gender_e8_early_stopping_gender_smallcnngem3_f1_s2753_ff453782ef53_20260831T165721Z3a256d,gender,t3_gender_gem_p3_early_stopping,t3_gender_gem_p3_early_stopping,complete,Development candidate,1,results/runs.csv,1
t3_gender_e8_early_stopping_gender_smallcnngem3_f2_s2753_ff453782ef53_20260831T170603Zdaa448,gender,t3_gender_gem_p3_early_stopping,t3_gender_gem_p3_early_stopping,complete,Development candidate,2,results/runs.csv,1
t3_gender_e8_early_stopping_gender_smallcnngem3_f3_s2753_ff453782ef53_20260831T171445Z9426a0,gender,t3_gender_gem_p3_early_stopping,t3_gender_gem_p3_early_stopping,complete,Development candidate,3,results/runs.csv,1
t3_gender_e8_early_stopping_gender_smallcnngem3_f4_s2753_ff453782ef53_20260831T172328Z9bb1b2,gender,t3_gender_gem_p3_early_stopping,t3_gender_gem_p3_early_stopping,complete,Development candidate,4,results/runs.csv,1
t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f,gender,t3_gender_gem_p3_smallcnn,t3_gender_gem_p3_smallcnn,complete,Development candidate,0,results/runs.csv,1
t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5,gender,t3_gender_gem_p3_smallcnn,t3_gender_gem_p3_smallcnn,complete,Development candidate,1,results/runs.csv,1
t3_gender_e6_gem_p3_gender_smallcnngem3_f2_s2753_a8c09286451b_20260831T091823Zabb677,gender,t3_gender_gem_p3_smallcnn,t3_gender_gem_p3_smallcnn,complete,Development candidate,2,results/runs.csv,1
t3_gender_e6_gem_p3_gender_smallcnngem3_f3_s2753_a8c09286451b_20260831T092710Zee7c6a,gender,t3_gender_gem_p3_smallcnn,t3_gender_gem_p3_smallcnn,complete,Development candidate,3,results/runs.csv,1
t3_gender_e6_gem_p3_gender_smallcnngem3_f4_s2753_a8c09286451b_20260831T093553Z63b5fd,gender,t3_gender_gem_p3_smallcnn,t3_gender_gem_p3_smallcnn,complete,Development candidate,4,results/runs.csv,1
t3_gender_mixup020_clean_bn_probe_f0_20260906T084234867342Z,gender,t3_gender_mixup020_clean_bn_probe,t3_gender_mixup020_clean_bn_probe,complete,Training-only BN diagnostic,0,results/runs.csv,1
t3_gender_mixup020_clean_bn_probe_f4_20260906T084234867342Z,gender,t3_gender_mixup020_clean_bn_probe,t3_gender_mixup020_clean_bn_probe,complete,Training-only BN diagnostic,4,results/runs.csv,1
t3_gender_name_truth_article_weight_sqrt_cap3_gender_smallcnngem3_f0_s2753_2b309c336f77_20260906T014600Z4b53f4,gender,t3_gender_name_truth_article_weight_sqrt_cap3,t3_gender_name_truth_article_weight_sqrt_cap3,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_article_weight_sqrt_cap3_gender_smallcnngem3_f4_s2753_2b309c336f77_20260906T015704Zce133f,gender,t3_gender_name_truth_article_weight_sqrt_cap3,t3_gender_name_truth_article_weight_sqrt_cap3,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_dropout_030_grayscale_010_gender_smallcnngem3_f0_s2753_416e64f58f57_20260905T160634Z0acdc0,gender,t3_gender_name_truth_dropout_030_grayscale_010,t3_gender_name_truth_dropout_030_grayscale_010,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_dropout_030_grayscale_010_gender_smallcnngem3_f4_s2753_416e64f58f57_20260905T161722Za0a0f7,gender,t3_gender_name_truth_dropout_030_grayscale_010,t3_gender_name_truth_dropout_030_grayscale_010,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5,gender,t3_gender_name_truth_mixup_alpha020,t3_gender_name_truth_mixup_alpha020,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b,gender,t3_gender_name_truth_mixup_alpha020,t3_gender_name_truth_mixup_alpha020,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_cv_f0_20260911T031539Z_ecd0a0b5,gender,t3_gender_name_truth_mixup_alpha020_cv,t3_gender_name_truth_mixup_alpha020_cv,complete,Development candidate,0,reports/task3/gender_mixup_selection_20260911/verified_registry_rows.csv,1
t3_gender_name_truth_mixup_alpha020_cv_f1_20260911T032534Z_e52418e1,gender,t3_gender_name_truth_mixup_alpha020_cv,t3_gender_name_truth_mixup_alpha020_cv,complete,Development candidate,1,reports/task3/gender_mixup_selection_20260911/verified_registry_rows.csv,1
t3_gender_name_truth_mixup_alpha020_cv_f2_20260911T033526Z_b262532a,gender,t3_gender_name_truth_mixup_alpha020_cv,t3_gender_name_truth_mixup_alpha020_cv,complete,Development candidate,2,reports/task3/gender_mixup_selection_20260911/verified_registry_rows.csv,1
t3_gender_name_truth_mixup_alpha020_cv_f3_20260911T034520Z_72445b29,gender,t3_gender_name_truth_mixup_alpha020_cv,t3_gender_name_truth_mixup_alpha020_cv,complete,Development candidate,3,reports/task3/gender_mixup_selection_20260911/verified_registry_rows.csv,1
t3_gender_name_truth_mixup_alpha020_cv_f4_20260911T035515Z_d9c9c2ba,gender,t3_gender_name_truth_mixup_alpha020_cv,t3_gender_name_truth_mixup_alpha020_cv,complete,Development candidate,4,reports/task3/gender_mixup_selection_20260911/verified_registry_rows.csv,1
t3_gender_name_truth_mixup_alpha020_refit_20260911T041436Z_3af0b94e,gender,t3_gender_name_truth_mixup_alpha020_refit,t3_gender_name_truth_mixup_alpha020_refit,complete,Full-development refit; no OOF score,,reports/task3/gender_mixup_selection_20260911/verified_registry_rows.csv,1
t3_gender_name_truth_mixup_alpha020_sam005_gender_smallcnngem3_f0_s2753_0f65d12d027f_20260906T091727Zb222b9,gender,t3_gender_name_truth_mixup_alpha020_sam005,t3_gender_name_truth_mixup_alpha020_sam005,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_sam005_gender_smallcnngem3_f4_s2753_0f65d12d027f_20260906T092956Z3c39bb,gender,t3_gender_name_truth_mixup_alpha020_sam005,t3_gender_name_truth_mixup_alpha020_sam005,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_sam005_epoch25_gender_smallcnngem3_f0_s2753_5fcf4e0e0035_20260906T101038Z1eda8d,gender,t3_gender_name_truth_mixup_alpha020_sam005_epoch25,t3_gender_name_truth_mixup_alpha020_sam005_epoch25,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_sam005_epoch25_gender_smallcnngem3_f4_s2753_5fcf4e0e0035_20260906T102136Z29db40,gender,t3_gender_name_truth_mixup_alpha020_sam005_epoch25,t3_gender_name_truth_mixup_alpha020_sam005_epoch25,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv_gender_smallcnngem3_f0_s2753_cebc4858f043_20260906T112202Z13e60c,gender,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv_gender_smallcnngem3_f1_s2753_cebc4858f043_20260906T113308Zefe5d2,gender,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv,complete,Development candidate,1,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv_gender_smallcnngem3_f2_s2753_cebc4858f043_20260906T114419Z1959d4,gender,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv,complete,Development candidate,2,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv_gender_smallcnngem3_f3_s2753_cebc4858f043_20260906T115531Z5216b9,gender,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv,complete,Development candidate,3,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv_gender_smallcnngem3_f4_s2753_cebc4858f043_20260906T120642Za83c66,gender,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_cv,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha020_sam005_epoch25_refit_20260907T061926Z_db0fc1ee,gender,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_refit,t3_gender_name_truth_mixup_alpha020_sam005_epoch25_refit,complete,Full-development refit; no OOF score,,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha040_gender_smallcnngem3_f0_s2753_ab0d78c7d178_20260906T081236Zdcdaf6,gender,t3_gender_name_truth_mixup_alpha040,t3_gender_name_truth_mixup_alpha040,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_name_truth_mixup_alpha040_gender_smallcnngem3_f4_s2753_ab0d78c7d178_20260906T082412Z418937,gender,t3_gender_name_truth_mixup_alpha040,t3_gender_name_truth_mixup_alpha040,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_narrow64_gender_smallcnngem3narrow64_f0_s2753_09393516bf60_20260905T101653Zb81718,gender,t3_gender_narrow64,t3_gender_narrow64,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_narrow64_gender_smallcnngem3narrow64_f4_s2753_09393516bf60_20260905T102643Zc3b81a,gender,t3_gender_narrow64,t3_gender_narrow64,complete,Development candidate,4,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_e9_semantic_filter_gender_smallcnngem3_f0_s2753_1840d4857b63_20260902T012421Zee4aa5,gender,t3_gender_semantic_filter_gem_p3,t3_gender_semantic_filter_gem_p3,complete,Development candidate,0,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_e9_semantic_filter_gender_smallcnngem3_f1_s2753_1840d4857b63_20260902T013307Z85f9f6,gender,t3_gender_semantic_filter_gem_p3,t3_gender_semantic_filter_gem_p3,complete,Development candidate,1,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
t3_gender_e9_semantic_filter_gender_smallcnngem3_f2_s2753_1840d4857b63_20260902T014151Z301edf,gender,t3_gender_semantic_filter_gem_p3,t3_gender_semantic_filter_gem_p3,complete,Development candidate,2,results/evidence/task3/usage_e8_refit_20260907/source_runs.csv,1
