model,run_id,validation_fold,corruption,loss,macro_f1,macro_f1_change,nll,ece_15
E7,t3_usage_e7_tinyconvnext18_usage_tinyconvnext18_f3_s2753_70abdddddebe_20260831T133523Z777285,3,brightness_115,1.2661144786281575,0.3297900019886676,-0.0107655645085844,,
E7,t3_usage_e7_tinyconvnext18_usage_tinyconvnext18_f3_s2753_70abdddddebe_20260831T133523Z777285,3,translation_003,1.5614426611928356,0.2342387389329595,-0.1063168275642925,,
E7,t3_usage_e7_tinyconvnext18_usage_tinyconvnext18_f3_s2753_70abdddddebe_20260831T133523Z777285,3,grayscale,1.2108574484143533,0.3197774635487169,-0.0207781029485351,,
E7,t3_usage_e7_tinyconvnext18_usage_tinyconvnext18_f4_s2753_70abdddddebe_20260831T135054Zd71995,4,jpeg_75,1.0683281087934664,0.3415395581727974,-0.0155248248580581,,
E7,t3_usage_e7_tinyconvnext18_usage_tinyconvnext18_f4_s2753_70abdddddebe_20260831T135054Zd71995,4,brightness_085,2.6879394961825764,0.0467697534212948,-0.3102946296095606,,
E7,t3_usage_e7_tinyconvnext18_usage_tinyconvnext18_f4_s2753_70abdddddebe_20260831T135054Zd71995,4,brightness_115,1.2377722023644215,0.316577001498085,-0.0404873815327704,,
E7,t3_usage_e7_tinyconvnext18_usage_tinyconvnext18_f4_s2753_70abdddddebe_20260831T135054Zd71995,4,translation_003,1.852606208875484,0.2244288358152166,-0.1326355472156389,,
E7,t3_usage_e7_tinyconvnext18_usage_tinyconvnext18_f4_s2753_70abdddddebe_20260831T135054Zd71995,4,grayscale,1.3152396747755093,0.2913925597585465,-0.065671823272309,,
E8,t3_usage_e8_translation_usage_smallcnn_f0_s2753_be3cf562b9ab_20260831T173123Zd848db,0,jpeg_75,0.8785832924771574,0.4541741819138871,0.0101884375410949,,
E8,t3_usage_e8_translation_usage_smallcnn_f0_s2753_be3cf562b9ab_20260831T173123Zd848db,0,brightness_085,1.24390713130244,0.2949757293195753,-0.1490100150532168,,
E8,t3_usage_e8_translation_usage_smallcnn_f0_s2753_be3cf562b9ab_20260831T173123Zd848db,0,brightness_115,1.0258905703388637,0.394463039019829,-0.0495227053529631,,
E8,t3_usage_e8_translation_usage_smallcnn_f0_s2753_be3cf562b9ab_20260831T173123Zd848db,0,translation_003,0.9192411586768132,0.3842406392077725,-0.0597451051650195,,
E8,t3_usage_e8_translation_usage_smallcnn_f0_s2753_be3cf562b9ab_20260831T173123Zd848db,0,grayscale,0.924182536667486,0.4198030344594434,-0.0241827099133487,,
E8,t3_usage_e8_translation_usage_smallcnn_f1_s2753_be3cf562b9ab_20260831T174039Zabd68d,1,jpeg_75,0.8457022685191781,0.3787229216963736,-0.008120466902388,,
E8,t3_usage_e8_translation_usage_smallcnn_f1_s2753_be3cf562b9ab_20260831T174039Zabd68d,1,brightness_085,1.0968764016064507,0.3081122319488037,-0.0787311566499578,,
E8,t3_usage_e8_translation_usage_smallcnn_f1_s2753_be3cf562b9ab_20260831T174039Zabd68d,1,brightness_115,1.0395435402475104,0.3694408745870162,-0.0174025140117454,,
E8,t3_usage_e8_translation_usage_smallcnn_f1_s2753_be3cf562b9ab_20260831T174039Zabd68d,1,translation_003,0.8639517503791111,0.3730482587808165,-0.0137951298179451,,
E8,t3_usage_e8_translation_usage_smallcnn_f1_s2753_be3cf562b9ab_20260831T174039Zabd68d,1,grayscale,0.8387512910446318,0.3688050040405542,-0.0180383845582074,,
E8,t3_usage_e8_translation_usage_smallcnn_f2_s2753_be3cf562b9ab_20260831T174953Z528158,2,jpeg_75,0.8049772977211481,0.4333640990238198,-0.0086850025336872,,
E8,t3_usage_e8_translation_usage_smallcnn_f2_s2753_be3cf562b9ab_20260831T174953Z528158,2,brightness_085,1.4961976912385764,0.194652487932699,-0.2473966136248079,,
E8,t3_usage_e8_translation_usage_smallcnn_f2_s2753_be3cf562b9ab_20260831T174953Z528158,2,brightness_115,1.023445551431033,0.4018850658438759,-0.040164035713631,,
E8,t3_usage_e8_translation_usage_smallcnn_f2_s2753_be3cf562b9ab_20260831T174953Z528158,2,translation_003,0.8158424989896575,0.4129889433380801,-0.0290601582194268,,
E8,t3_usage_e8_translation_usage_smallcnn_f2_s2753_be3cf562b9ab_20260831T174953Z528158,2,grayscale,0.916036648991975,0.3989135438395341,-0.0431355577179728,,
E8,t3_usage_e8_translation_usage_smallcnn_f3_s2753_be3cf562b9ab_20260831T175907Z3587b1,3,jpeg_75,0.8809254620500688,0.4209280508183345,0.0072184793246807,,
E8,t3_usage_e8_translation_usage_smallcnn_f3_s2753_be3cf562b9ab_20260831T175907Z3587b1,3,brightness_085,1.425305060462266,0.2514523663907372,-0.1622572051029165,,
E8,t3_usage_e8_translation_usage_smallcnn_f3_s2753_be3cf562b9ab_20260831T175907Z3587b1,3,brightness_115,1.0382084424117215,0.3458102784083147,-0.0678992930853391,,
E8,t3_usage_e8_translation_usage_smallcnn_f3_s2753_be3cf562b9ab_20260831T175907Z3587b1,3,translation_003,0.8787695542253857,0.4201506350331551,0.0064410635395013,,
E8,t3_usage_e8_translation_usage_smallcnn_f3_s2753_be3cf562b9ab_20260831T175907Z3587b1,3,grayscale,0.8871417738964784,0.3915960919025516,-0.0221134795911022,,
E8,t3_usage_e8_translation_usage_smallcnn_f4_s2753_be3cf562b9ab_20260831T180832Z708926,4,jpeg_75,0.764623100040334,0.3809242516761733,-0.0102324302979753,,
E8,t3_usage_e8_translation_usage_smallcnn_f4_s2753_be3cf562b9ab_20260831T180832Z708926,4,brightness_085,1.413460349415106,0.2190740096451765,-0.1720826723289721,,
E8,t3_usage_e8_translation_usage_smallcnn_f4_s2753_be3cf562b9ab_20260831T180832Z708926,4,brightness_115,0.9614279371731776,0.3550538943327402,-0.0361027876414083,,
E8,t3_usage_e8_translation_usage_smallcnn_f4_s2753_be3cf562b9ab_20260831T180832Z708926,4,translation_003,0.8292107404667644,0.3526693861011271,-0.0384872958730215,,
E8,t3_usage_e8_translation_usage_smallcnn_f4_s2753_be3cf562b9ab_20260831T180832Z708926,4,grayscale,0.9163639959838812,0.394489777984244,0.0033330960100953,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f0_s2753_d22930bc1285_20260902T004030Zed2d5a,0,jpeg_75,1.1216086023072864,0.3828808264598315,-0.0113313824967047,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f0_s2753_d22930bc1285_20260902T004030Zed2d5a,0,brightness_085,1.8290759551684443,0.1519160413661315,-0.2422961675904047,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f0_s2753_d22930bc1285_20260902T004030Zed2d5a,0,brightness_115,1.301268074323354,0.3681761216848829,-0.0260360872716533,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f0_s2753_d22930bc1285_20260902T004030Zed2d5a,0,translation_003,1.3746446294465169,0.3058151146567739,-0.0883970942997623,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f0_s2753_d22930bc1285_20260902T004030Zed2d5a,0,grayscale,1.170675936557935,0.3747386746544653,-0.0194735343020709,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f1_s2753_d22930bc1285_20260902T004910Z10b181,1,jpeg_75,0.9816536028404972,0.3380288863852223,-0.010434935042553,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f1_s2753_d22930bc1285_20260902T004910Z10b181,1,brightness_085,1.3720387651620205,0.2280981667402725,-0.1203656546875028,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f1_s2753_d22930bc1285_20260902T004910Z10b181,1,brightness_115,1.2311373014775835,0.3204532434005451,-0.0280105780272302,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f1_s2753_d22930bc1285_20260902T004910Z10b181,1,translation_003,1.212523629868039,0.3048299682438948,-0.0436338531838805,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f1_s2753_d22930bc1285_20260902T004910Z10b181,1,grayscale,1.0171038466378182,0.3275718171346927,-0.0208920042930826,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f2_s2753_d22930bc1285_20260902T005754Z8e65ce,2,jpeg_75,0.9780905633646236,0.4008368971079944,-0.0089129364372426,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f2_s2753_d22930bc1285_20260902T005754Z8e65ce,2,brightness_085,1.5256234907445034,0.1917066261383148,-0.2180432074069223,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f2_s2753_d22930bc1285_20260902T005754Z8e65ce,2,brightness_115,1.169968516938297,0.3857458853465148,-0.0240039481987223,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f2_s2753_d22930bc1285_20260902T005754Z8e65ce,2,translation_003,1.1485030454772986,0.3085242252685026,-0.1012256082767344,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f2_s2753_d22930bc1285_20260902T005754Z8e65ce,2,grayscale,1.078268135148447,0.3902126189632719,-0.0195372145819652,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f3_s2753_d22930bc1285_20260902T010640Z1df42d,3,jpeg_75,1.0275439288741883,0.390991724190551,-0.0135299584090931,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f3_s2753_d22930bc1285_20260902T010640Z1df42d,3,brightness_085,1.707196261889069,0.1989363164840853,-0.2055853661155588,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f3_s2753_d22930bc1285_20260902T010640Z1df42d,3,brightness_115,1.2532811261631085,0.3306579437515229,-0.0738637388481212,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f3_s2753_d22930bc1285_20260902T010640Z1df42d,3,translation_003,1.2227322904010172,0.3444440616308524,-0.0600776209687917,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f3_s2753_d22930bc1285_20260902T010640Z1df42d,3,grayscale,1.1123716453316608,0.3238210755657442,-0.0807006070338999,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f4_s2753_d22930bc1285_20260902T011529Z920677,4,jpeg_75,0.9780289907444302,0.3568444089776851,-0.0594945386218897,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f4_s2753_d22930bc1285_20260902T011529Z920677,4,brightness_085,1.8694992220897688,0.1310106737978174,-0.2853282738017574,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f4_s2753_d22930bc1285_20260902T011529Z920677,4,brightness_115,1.1446506939098924,0.3912757107316389,-0.0250632368679359,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f4_s2753_d22930bc1285_20260902T011529Z920677,4,translation_003,1.3155271395632653,0.3003209981418736,-0.1160179494577012,,
E9,t3_usage_e9_exception_balance_usage_smallcnn_f4_s2753_d22930bc1285_20260902T011529Z920677,4,grayscale,1.0564150270255903,0.3489542395711241,-0.0673847080284507,,
U1,t3_usage_v2_u1_component_weight_usage_smallcnn_f0_s2753_1d1b2051d464_20260904T143317Zeb944e,0,jpeg_75,1.1067368528119563,0.4261294001606421,-0.0012659907717698,,
U1,t3_usage_v2_u1_component_weight_usage_smallcnn_f0_s2753_1d1b2051d464_20260904T143317Zeb944e,0,brightness_085,1.4354525190333058,0.2748817080883068,-0.1525136828441052,,
U1,t3_usage_v2_u1_component_weight_usage_smallcnn_f0_s2753_1d1b2051d464_20260904T143317Zeb944e,0,brightness_115,1.3244793819184315,0.4040163389765812,-0.0233790519558308,,
U1,t3_usage_v2_u1_component_weight_usage_smallcnn_f0_s2753_1d1b2051d464_20260904T143317Zeb944e,0,translation_003,1.4620083931943786,0.3384278857997145,-0.0889675051326974,,
U1,t3_usage_v2_u1_component_weight_usage_smallcnn_f0_s2753_1d1b2051d464_20260904T143317Zeb944e,0,grayscale,1.1855629278019384,0.4271726401123906,-0.0002227508200213,,
U1,t3_usage_v2_u1_component_weight_usage_smallcnn_f4_s2753_1d1b2051d464_20260904T144158Z283ddc,4,jpeg_75,1.0882192749738355,0.3879395174464812,-0.0043781007591514,,
U1,t3_usage_v2_u1_component_weight_usage_smallcnn_f4_s2753_1d1b2051d464_20260904T144158Z283ddc,4,brightness_085,1.324644388978618,0.2765568356131445,-0.1157607825924881,,
U1,t3_usage_v2_u1_component_weight_usage_smallcnn_f4_s2753_1d1b2051d464_20260904T144158Z283ddc,4,brightness_115,1.2477619854980806,0.3641229019456565,-0.0281947162599761,,
U1,t3_usage_v2_u1_component_weight_usage_smallcnn_f4_s2753_1d1b2051d464_20260904T144158Z283ddc,4,translation_003,1.4790102405337304,0.3210726567236585,-0.0712449614819741,,
U1,t3_usage_v2_u1_component_weight_usage_smallcnn_f4_s2753_1d1b2051d464_20260904T144158Z283ddc,4,grayscale,1.1862523957659452,0.3988995866209998,0.0065819684153671,,
U2,t3_usage_v2_u2_hogsvm_usage_hogsvm_f0_s2753_a6ad243ce747_20260905T054052Z04fa8f,0,jpeg_75,,0.3074737177441689,-0.0746891765162177,0.4488702129210123,0.0347877629276978
U2,t3_usage_v2_u2_hogsvm_usage_hogsvm_f0_s2753_a6ad243ce747_20260905T054052Z04fa8f,0,brightness_085,,0.381711040986661,-0.0004518532737257,0.3981079548178208,0.0341189810303825
U2,t3_usage_v2_u2_hogsvm_usage_hogsvm_f0_s2753_a6ad243ce747_20260905T054052Z04fa8f,0,brightness_115,,0.3250674627120479,-0.0570954315483387,0.4602319551534525,0.0242335841652686
U2,t3_usage_v2_u2_hogsvm_usage_hogsvm_f0_s2753_a6ad243ce747_20260905T054052Z04fa8f,0,translation_003,,0.2492912562386505,-0.1328716380217361,0.546920546674577,0.0211176667879441
U2,t3_usage_v2_u2_hogsvm_usage_hogsvm_f0_s2753_a6ad243ce747_20260905T054052Z04fa8f,0,grayscale,,0.3930716933639035,0.0109087991035168,0.4087331304005383,0.0329702238421131
U2,t3_usage_v2_u2_hogsvm_usage_hogsvm_f4_s2753_9e41360894cc_20260905T070228Z5803af,4,jpeg_75,,0.2956393194809051,-0.0431630716466164,0.4789455652542281,0.0278803509357067
U2,t3_usage_v2_u2_hogsvm_usage_hogsvm_f4_s2753_9e41360894cc_20260905T070228Z5803af,4,brightness_085,,0.351638545142386,0.0128361540148644,0.4062976489380457,0.0301641356795813
U2,t3_usage_v2_u2_hogsvm_usage_hogsvm_f4_s2753_9e41360894cc_20260905T070228Z5803af,4,brightness_115,,0.2602982515737054,-0.0785041395538161,0.487967580066523,0.0374826912579951
U2,t3_usage_v2_u2_hogsvm_usage_hogsvm_f4_s2753_9e41360894cc_20260905T070228Z5803af,4,translation_003,,0.2384350072709588,-0.1003673838565626,0.5640522133637763,0.0218120829671106
U2,t3_usage_v2_u2_hogsvm_usage_hogsvm_f4_s2753_9e41360894cc_20260905T070228Z5803af,4,grayscale,,0.3378131787832353,-0.0009892123442862,0.4170612759561068,0.0355067528509066
S2,t3_cs2_micro_swin_usage_f0_s2753_a221b6c184a8_20260902T150141Z97d6bd,0,jpeg_75,2.0086388915546296,0.4124152464472972,-0.0085945608892438,,
S2,t3_cs2_micro_swin_usage_f0_s2753_a221b6c184a8_20260902T150141Z97d6bd,0,brightness_085,2.537886930226106,0.3093055709075201,-0.111704236429021,,
S2,t3_cs2_micro_swin_usage_f0_s2753_a221b6c184a8_20260902T150141Z97d6bd,0,brightness_115,2.15216489593742,0.3924315114838098,-0.0285782958527312,,
S2,t3_cs2_micro_swin_usage_f0_s2753_a221b6c184a8_20260902T150141Z97d6bd,0,translation_003,2.9925963382594265,0.23896829340771,-0.182041513928831,,
S2,t3_cs2_micro_swin_usage_f0_s2753_a221b6c184a8_20260902T150141Z97d6bd,0,grayscale,2.234831973796946,0.3941666221734357,-0.0268431851631053,,
S2,t3_cs2_micro_swin_usage_f4_s2753_2819a04bffe4_20260902T151806Z713ccf,4,jpeg_75,1.9807730914206645,0.3580036809469508,-0.0133206095674335,,
S2,t3_cs2_micro_swin_usage_f4_s2753_2819a04bffe4_20260902T151806Z713ccf,4,brightness_085,3.039591753267935,0.2304807800618169,-0.1408435104525673,,
S2,t3_cs2_micro_swin_usage_f4_s2753_2819a04bffe4_20260902T151806Z713ccf,4,brightness_115,2.1428890881923466,0.3488549979911443,-0.02246929252324,,
S2,t3_cs2_micro_swin_usage_f4_s2753_2819a04bffe4_20260902T151806Z713ccf,4,translation_003,2.8292740268647547,0.2503245184942482,-0.1209997720201361,,
S2,t3_cs2_micro_swin_usage_f4_s2753_2819a04bffe4_20260902T151806Z713ccf,4,grayscale,2.116034127433406,0.3620573895196847,-0.0092669009946995,,
