external_id,teacher_id,teacher_role,teacher_path,external_view,teacher_view,dhash_distance,ahash_distance,identity_evidence,accepted_overlap,mse,mae,max_difference,crop_mse,crop_mae,foreground_fraction_1,foreground_fraction_2,foreground_ratio
bellavitaorganic.com public catalogue:6871247290414,49326,development,data/raw/teacher/train/images_train/49326.jpg,crop_,original,2,0,,False,0.03200563043355942,0.09432060271501541,0.9843137264251709,0.12218181043863297,0.2116166204214096,0.9994416666666667,0.20145833333333332,0.20157087707303242
bellavitaorganic.com public catalogue:6871247290414,6836,development,data/raw/teacher/train/images_train/6836.jpg,crop_,original,2,0,,False,0.02739226259291172,0.0970253050327301,1.0,0.20731055736541748,0.3584801256656647,0.9994416666666667,0.173125,0.17322171545779727
bellavitaorganic.com public catalogue:6871247290414,22548,holdout,data/raw/teacher/train/images_train/22548.jpg,crop_,original,2,0,,False,0.024304578080773354,0.09255067259073257,0.8156862854957581,0.1654255986213684,0.34063521027565,0.9994416666666667,0.17583333333333334,0.17593156178866534
bellavitaorganic.com public catalogue:6871247290414,28266,holdout,data/raw/teacher/train/images_train/28266.jpg,crop_,original,2,0,,False,0.03599904477596283,0.10611244291067123,0.9176470637321472,0.17703436315059662,0.31676849722862244,0.9994416666666667,0.20020833333333332,0.20032017876647792
bellavitaorganic.com public catalogue:6871247290414,28268,holdout,data/raw/teacher/train/images_train/28268.jpg,crop_,original,2,0,,False,0.03378571942448616,0.10402271896600723,0.9058823585510254,0.20154981315135956,0.3568490445613861,0.9994416666666667,0.196875,0.19698498328233263
bellavitaorganic.com public catalogue:6871247290414,40549,holdout,data/raw/teacher/train/images_train/40549.jpg,crop_,original,0,3,,False,0.037875574082136154,0.10594520717859268,0.9372549057006836,0.2177642583847046,0.34161052107810974,0.9994416666666667,0.214375,0.21449475957409556
bellavitaorganic.com public catalogue:6871247290414,22550,development,data/raw/teacher/train/images_train/22550.jpg,crop_,view_,2,0,,False,0.03966151550412178,0.11081302165985107,0.9411764740943909,0.18043601512908936,0.32624462246894836,0.9994416666666667,0.173125,0.17322171545779727
bellavitaorganic.com public catalogue:6871247290414,23549,development,data/raw/teacher/train/images_train/23549.jpg,crop_,view_,2,0,,False,0.02323291264474392,0.08912855386734009,0.9803921580314636,0.2817439138889313,0.4393197000026703,0.9994416666666667,0.179375,0.17947520699056974
bellavitaorganic.com public catalogue:6871247290414,23553,development,data/raw/teacher/train/images_train/23553.jpg,crop_,view_,2,0,,False,0.02931963838636875,0.09760453552007675,0.9843137264251709,0.24256356060504913,0.41692742705345154,0.9994416666666667,0.17604166666666668,0.17614001150642444
bellavitaorganic.com public catalogue:6871247290414,23582,development,data/raw/teacher/train/images_train/23582.jpg,crop_,view_,2,0,,False,0.04040876030921936,0.10954252630472183,0.8784313797950745,0.07125764340162277,0.18373000621795654,0.9994416666666667,0.15645833333333334,0.1565457380370707
bellavitaorganic.com public catalogue:6871247290414,26027,development,data/raw/teacher/train/images_train/26027.jpg,crop_,view_,2,0,,False,0.04134253039956093,0.11226063966751099,0.9490196108818054,0.10578189045190811,0.23668904602527618,0.9994416666666667,0.17104166666666668,0.17113721828020645
