candidate,calibration_method,requested_coverage,coverage,review_rate,retained_count,review_count,confidence_threshold,accepted_correct_count,selective_accuracy,selective_risk,selective_macro_f1,accepted_id_sha256
C2,uncalibrated,0.61,0.6100204561414222,0.3899795438585778,19980,12773,0.7758205493287995,17432,0.8724724724724725,0.1275275275275275,0.8713837323699662,5ba11aaf07923c8fe6d7c05ee49bdef337f7019082b3a5048666f14a3dc4a2d0
C2,uncalibrated,0.62,0.6200042744176106,0.37999572558238937,20307,12446,0.7678975870554919,17663,0.8697985916186537,0.1302014083813463,0.8687318976078928,2d5f0ceac74f3f5e5593e13b6aeeb9e68206751fb180c5af7d1b075e00f38f29
C2,uncalibrated,0.63,0.6300186242481605,0.36998137575183954,20635,12118,0.7597757749827017,17886,0.866779743154834,0.13322025684516603,0.865051556780538,ff9c776c595e1d288457c9bb0467205898ab37ebbf6365e17c96ede6494fb7de
C2,uncalibrated,0.64,0.6400024425243489,0.3599975574756511,20962,11791,0.7507370260935435,18110,0.8639442801259422,0.13605571987405785,0.8618542239751579,a8ab5529d72cc3c391d55fba19aea21aaaddc5377936a5936ccba35e052f259a
C2,uncalibrated,0.65,0.6500167923548988,0.34998320764510116,21290,11463,0.7418962435496302,18324,0.8606857679661813,0.13931423203381865,0.8585702238792677,8f1eec85bd7b01b9a12f90f2314a7e79b46ed573579990f2f7c2d1ca626e9ebb
C2,uncalibrated,0.66,0.6600006106310873,0.3399993893689127,21617,11136,0.7330135292641868,18522,0.8568256464819355,0.1431743535180645,0.8547525002332272,67a334c404b931294661e0022d8e2826afaf2c9204220235e677b28046bec93a
C2,uncalibrated,0.67,0.6700149604616371,0.3299850395383629,21945,10808,0.7233444714867032,18738,0.8538619275461381,0.1461380724538619,0.8519058229019043,4fb8444d0ffeb94b606c802a245fc95d1d7af733c423337fb20330dcd05c3cab
C2,uncalibrated,0.68,0.6800293102921869,0.31997068970781306,22273,10480,0.7141840937563948,18942,0.8504467292237238,0.14955327077627623,0.8480673768545018,205a77c08d2f8d5f658df14c58c44add9cfbd3607817226dc3cbab9dcfe08396
C2,uncalibrated,0.69,0.6900131285683754,0.3099868714316246,22600,10153,0.7051353601220535,19139,0.846858407079646,0.153141592920354,0.8441374776885453,9ba2362c99fef1a645aa346831502beed2bc1a0a1425091ee49ebdbfef22159b
C2,uncalibrated,0.7,0.7000274783989253,0.2999725216010747,22928,9825,0.6956612487202362,19326,0.8428995115143056,0.15710048848569436,0.8401900243835599,d0ad538a073b59bcfe895dbf88de099b0557fec35460cdeb6549c6c04edfbec8
C2,uncalibrated,0.71,0.7100112966751138,0.28998870332488624,23255,9498,0.6875110319816398,19519,0.8393463771231993,0.16065362287680074,0.8368939146433693,04fe7cf4428912e9af3c071633a7ac771ef488c288d530739dbcb3863e045f23
C2,uncalibrated,0.72,0.7200256465056636,0.2799743534943364,23583,9170,0.6787634256840545,19723,0.8363227748802103,0.16367722511978966,0.8334724796034823,ac82f75d1846291227e32d4294aca6426b21f611c52cc5460bc11a6958f2b3d4
C2,uncalibrated,0.73,0.730009464781852,0.269990535218148,23910,8843,0.6694246566509126,19920,0.8331242158092849,0.16687578419071514,0.8302864611884535,2dc114222816186b20a7c4675d4727413f638b98dd80e8ef2f3b70dd910dc93e
C2,uncalibrated,0.74,0.740023814612402,0.25997618538759804,24238,8515,0.6598656349210035,20108,0.8296064031685783,0.17039359683142175,0.8262182681363841,48c49603b55c9fa0d1cd780c7b9ff600e60f243844df39cf1a295f5cd6aa0733
C2,uncalibrated,0.75,0.7500076328885904,0.2499923671114096,24565,8188,0.6507724211792402,20305,0.8265825361286383,0.1734174638713617,0.8229267917480053,8bd9b2b02a2ae30f465d13f7b42310bd806f39aab309bd61b6ea5d097f3359de
C2,uncalibrated,0.76,0.7600219827191402,0.23997801728085977,24893,7860,0.6419458569816902,20501,0.8235648575904873,0.17643514240951275,0.8196674959774792,876f91389eb7fd7777a35f87b2b191e438418ff0f57f06f31ad87198842ebe4e
C2,uncalibrated,0.77,0.7700058009953287,0.22999419900467133,25220,7533,0.6329469096529241,20698,0.8206978588421887,0.1793021411578113,0.8165729949782581,34b2fb6073d76e49dab2efedc4f6092eb60f02f33d80fba4a4bc04e04067f8a7
C2,uncalibrated,0.78,0.7800201508258785,0.2199798491741215,25548,7205,0.624164758078217,20890,0.8176765304524816,0.18232346954751844,0.8134365286703686,6a57eb8afbb52c652f35e034d26268a6dc7ddd7ad4a269e38ceb084ff7206f66
C2,uncalibrated,0.79,0.7900039691020669,0.20999603089793306,25875,6878,0.6160138776598811,21068,0.8142222222222222,0.18577777777777782,0.809811261447704,94b38f6b1d0b342889da8dfba5e4e18c9e02d3ee4f2dfe020c48f75e97bc019c
C2,uncalibrated,0.8,0.8000183189326169,0.19998168106738312,26203,6550,0.6061970767265968,21260,0.8113574781513567,0.18864252184864327,0.8064778949865,0863958f594e9cb7cba6e907a9ee40dfea06f7ceba167c793ac087c8b4e9eced
C2,uncalibrated,0.81,0.8100021372088053,0.18999786279119468,26530,6223,0.5974748162435127,21440,0.8081417263475311,0.19185827365246888,0.8027096913366686,8b8b39d553e3396b681f1020739e0c0ec938414f1ccad80a7b10f95b5cf6ea74
C2,uncalibrated,0.82,0.8200164870393551,0.17998351296064485,26858,5895,0.5890284999702703,21627,0.8052349393104475,0.19476506068955246,0.7992126721513269,4ce5b6b12e3406d3968050f8a4ea46aec844da54205fad8ad8fb66ef80a4391c
C2,uncalibrated,0.83,0.8300003053155436,0.16999969468445641,27185,5568,0.5809620748675334,21797,0.8018024645944455,0.19819753540555451,0.7955086876371055,79c8483a19324d8f68e9c82704e5dc6d45e6a7fe439ae6381c8c6b31ca2830fe
C2,uncalibrated,0.84,0.8400146551460935,0.15998534485390647,27513,5240,0.5728266516579185,21976,0.7987496819685239,0.20125031803147608,0.7919624522914908,fcaee1bda6f42274f924365506b33e80a48c92d4db0a90e2046b5bf105ff5cf1
C2,uncalibrated,0.85,0.8500290049766434,0.14997099502335665,27841,4912,0.5645459578237326,22149,0.7955533206422183,0.2044466793577817,0.7889003848422736,441198a69b9df2d50e3d34d75d4a329e48236c43796e2ba8a9307baced46a6a9
C2,uncalibrated,0.86,0.8600128232528318,0.1399871767471682,28168,4585,0.5558266743240259,22313,0.7921400170406134,0.20785998295938657,0.7851397821483299,5c91d31a92d99f2640c5410cf3cc771f1373ddb1eaec7426e504b30121662322
C2,uncalibrated,0.87,0.8700271730833816,0.12997282691661838,28496,4257,0.547301404492725,22483,0.7889879281302639,0.21101207186973614,0.7821768038974924,cc0504386cb5fa453fc694d76cd4c985ee63305647a853f75ad0a808eb2fa486
C2,uncalibrated,0.88,0.8800109913595701,0.11998900864042994,28823,3930,0.5387184710213286,22661,0.7862123998195886,0.21378760018041143,0.7793988457059978,49fcda21b534b1a617f753f696b096a200131e1be753e942d9ae8b4b17ef9648
C2,uncalibrated,0.89,0.89002534119012,0.10997465880988,29151,3602,0.5300359658598041,22830,0.7831635278378101,0.21683647216218993,0.7764698964919131,74d6df40e70148bf049b1115eca6a42e7e229183a36e9b9475ae35d78c7ff3dc
C2,uncalibrated,0.9,0.9000091594663084,0.09999084053369156,29478,3275,0.5219846328945112,22999,0.7802089694009091,0.2197910305990909,0.7730583197339147,186f1402efeda7d600575af27b9484cde6c5b95a5d92b54315210812fa569b02
C2,uncalibrated,0.91,0.9100235092968583,0.08997649070314173,29806,2947,0.5129095124859545,23153,0.7767899080722003,0.22321009192779973,0.7693856224481898,802804f37bb8c290e804eda5fe13f4b98ef4af76843ff5827e5bf29df6affeae
C2,uncalibrated,0.92,0.9200073275730467,0.07999267242695329,30133,2620,0.5041879382642772,23317,0.7738028075531809,0.22619719244681913,0.7664597077092747,74e5a90688160e394a398e40652c87a98a9e95444954fb300c72225d7302651d
C2,uncalibrated,0.93,0.9300216774035966,0.06997832259640335,30461,2292,0.49625421886783855,23473,0.7705919044023506,0.2294080955976494,0.7635163932298535,3e98e1dd10dd271b3e843915e533cdb8b754765d8b2c1c7549a883a7213c8549
C2,uncalibrated,0.94,0.9400054956797851,0.059994504320214914,30788,1965,0.4864178980890062,23629,0.7674743406522021,0.2325256593477979,0.7598864647352305,037e038d8e9a4e3e9ea3c8fb70a7faddc099758940a2b972cdd94b8b0499c089
C2,uncalibrated,0.95,0.9500198455103349,0.049980154489665085,31116,1637,0.4743161399956303,23781,0.7642691862707289,0.23573081372927107,0.755971545248267,beb71cd0e1b74825f29d7bbd1a5d7df141edc0b529868ed07a1174a438302afd
C2,uncalibrated,0.96,0.9600036637865234,0.039996336213476646,31443,1310,0.4605676771996449,23919,0.7607098559297777,0.2392901440702223,0.7517522630663205,8a95998e0490f77bc288d8c9c1bd117ce168abc83c69b1c42a4fcbe7781d627e
C2,uncalibrated,0.97,0.9700180136170733,0.029981986382926706,31771,982,0.44239329948385353,24067,0.7575147146769066,0.24248528532309344,0.747807969470808,0a7227ef2c1438eb14e9953c1ca09c07c1320c329a8546d83ccda23309f3627a
C2,uncalibrated,0.98,0.9800018318932617,0.019998168106738268,32098,655,0.42053373626124757,24199,0.7539099009284067,0.2460900990715933,0.743534201221336,c9ea40750a0a504f0b0b2bdb7c57e57fb82d9dcd3bfe5990a9c379e47a8336da
C2,uncalibrated,0.99,0.9900161817238116,0.009983818276188439,32426,327,0.3924178088057199,24350,0.7509406032196385,0.24905939678036149,0.7389297489727812,157126faf294d0431f1c1bfc872155e1ef8018eb45a75e4a2a8d5b41843d636f
C2,uncalibrated,1.0,1.0,0.0,32753,0,0.28777240441873103,24492,0.7477788294202058,0.2522211705797942,0.7350355076324379,6f8540aff2511b2d63e23bea6d5aad24060cbbf3f352d40a8419248d4cdbcc54
C2,cross_fitted_temperature,0.1,0.100021372088053,0.899978627911947,3276,29477,0.9731809006918686,3201,0.9771062271062271,0.022893772893772923,0.9768658917834744,01065cbd3478601f2c0c6e306b88ff9e53ecc21639f15a6f3fbf3fa47f6c07eb
C2,cross_fitted_temperature,0.11,0.11000519036424145,0.8899948096357586,3603,29150,0.9703954411024878,3514,0.9752983624757147,0.024701637524285336,0.9750777654643974,44e3769d80edc333cfe4ec355b6b2fabe6b3ebf211698bc300c58165fe59f144
C2,cross_fitted_temperature,0.12,0.12001954019479132,0.8799804598052087,3931,28822,0.9677596497397875,3824,0.9727804629865174,0.027219537013482564,0.972499852537542,b6530cd1685c9962f64352e29a07d61cb5af312f4461020c92b00bf9fe53147e
C2,cross_fitted_temperature,0.13,0.13000335847097977,0.8699966415290202,4258,28495,0.9649355046358056,4127,0.9692343823391264,0.0307656176608736,0.9689928498717479,7debe26b94cfa679acac4fd3036d7ec2effd537ba70d071064e3b2cb06cc66bc
C2,cross_fitted_temperature,0.14,0.14001770830152963,0.8599822916984704,4586,28167,0.9619042575075458,4440,0.9681639773222852,0.03183602267771479,0.9679982226789532,b68ae93c260b07532126e450e85207830f7dd49035dcb4a0965a881aef7be9a3
C2,cross_fitted_temperature,0.15,0.15000152657771806,0.849998473422282,4913,27840,0.9590350498574848,4747,0.9662120903724811,0.033787909627518875,0.9663502362854757,65fb8f9fbf170de00e4bd833060921bd6c35b1f2cc51aaf0bf788ada10db1505
C2,cross_fitted_temperature,0.16,0.16001587640826795,0.839984123591732,5241,27512,0.9558439832411577,5057,0.9648921961457737,0.035107803854226294,0.96468374165252,9b26ba00997aad8247be3abea8a4e8c4c31dee949f79be4a29b2823efb8d5fb6
